Date,Close,High,Low,Open,Volume
2017-04-21 10:55:00,15.455,15.465,15.435,15.435,37849.0
2017-04-21 11:00:00,15.405,15.465,15.385,15.455,63112.0
2017-04-21 11:05:00,15.355,15.405,15.355,15.405,27823.0
2017-04-21 11:10:00,15.365,15.395,15.355,15.355,16390.0
2017-04-21 11:15:00,15.285,15.365,15.285,15.365,61291.0
2017-04-21 11:20:00,15.335,15.345,15.245,15.285,61214.0
2017-04-21 11:25:00,15.375,15.405,15.335,15.335,37131.0
2017-04-21 11:30:00,15.365,15.375,15.345,15.375,13136.0
2017-04-21 11:35:00,15.3,15.37,15.3,15.37,17211.0
2017-04-21 11:40:00,15.305,15.315,15.295,15.305,8269.0
2017-04-21 11:45:00,15.365,15.365,15.305,15.305,14679.0
2017-04-21 11:50:00,15.395,15.395,15.365,15.365,20433.0
2017-04-21 11:55:00,15.435,15.435,15.365,15.395,23194.0
2017-04-21 12:00:00,15.375,15.435,15.375,15.435,10743.0
2017-04-21 12:05:00,15.325,15.375,15.325,15.375,14591.0
2017-04-21 12:10:00,15.325,15.345,15.315,15.325,11193.0
2017-04-21 12:15:00,15.33,15.365,15.32,15.325,14400.0
2017-04-21 12:20:00,15.345,15.355,15.325,15.335,18566.0
2017-04-21 12:25:00,15.355,15.385,15.325,15.345,13646.0
2017-04-21 12:30:00,15.345,15.375,15.345,15.355,7669.0
2017-04-21 12:35:00,15.325,15.355,15.315,15.345,16126.0
2017-04-21 12:35:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 12:40:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 12:40:00,15.315,15.325,15.305,15.325,16458.0
2017-04-21 12:45:00,15.325,15.335,15.305,15.315,11421.0
2017-04-21 12:45:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 12:50:00,15.315,15.325,15.295,15.325,14355.0
2017-04-21 12:50:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 12:55:00,15.325,15.345,15.305,15.315,12749.0
2017-04-21 12:55:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 13:00:00,15.33,15.355,15.325,15.33,20099.0
2017-04-21 13:00:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 13:05:00,15.325,15.345,15.305,15.325,13738.0
2017-04-21 13:05:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 13:10:00,15.355,15.365,15.325,15.325,13851.0
2017-04-21 13:10:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 13:15:00,15.06,15.06,15.06,15.06,0.0
2017-04-21 13:15:00,15.295,15.355,15.285,15.355,33006.0
2017-04-21 13:20:00,15.36,15.36,15.06,15.06,0.0
2017-04-21 13:20:00,15.285,15.305,15.275,15.295,10057.0
2017-04-21 13:25:00,15.325,15.345,15.285,15.285,25715.0
2017-04-21 13:25:00,15.36,15.36,15.36,15.36,485.0
2017-04-21 13:30:00,15.305,15.335,15.305,15.325,37427.0
2017-04-21 13:30:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:35:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:35:00,15.255,15.305,15.255,15.305,12172.0
2017-04-21 13:40:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:40:00,15.29,15.29,15.25,15.26,15979.0
2017-04-21 13:45:00,15.305,15.305,15.275,15.285,12399.0
2017-04-21 13:45:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:50:00,15.285,15.305,15.275,15.305,10843.0
2017-04-21 13:50:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:55:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 13:55:00,15.285,15.285,15.275,15.285,14387.0
2017-04-21 14:00:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:00:00,15.365,15.365,15.285,15.285,33049.0
2017-04-21 14:05:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:05:00,15.365,15.395,15.355,15.365,21976.0
2017-04-21 14:10:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:10:00,15.385,15.385,15.355,15.365,11812.0
2017-04-21 14:15:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:15:00,15.415,15.415,15.385,15.385,22317.0
2017-04-21 14:20:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:20:00,15.425,15.425,15.395,15.415,18970.0
2017-04-21 14:25:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:25:00,15.445,15.445,15.425,15.425,30030.0
2017-04-21 14:30:00,15.485,15.495,15.445,15.445,17902.0
2017-04-21 14:30:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:35:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:35:00,15.47,15.5,15.465,15.49,21290.0
2017-04-21 14:40:00,15.485,15.485,15.445,15.475,19792.0
2017-04-21 14:40:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:45:00,15.505,15.505,15.485,15.485,15851.0
2017-04-21 14:45:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:50:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:50:00,15.425,15.505,15.425,15.505,23900.0
2017-04-21 14:55:00,15.36,15.36,15.36,15.36,0.0
2017-04-21 14:55:00,15.425,15.425,15.405,15.425,14975.0
