2017-03-17 09:35:00,5.2200,5.1800,5.2000,5.1900,446251,433630,

2017-03-17 09:30:00,5.2500,5.2000,5.2500,5.2300,12426,4198,

2017-03-17 09:20:00,5.3000,5.2500,5.3000,5.2500,8163,1423,

2017-03-17 09:15:00,5.2800,5.2700,5.2700,5.2800,6640,3352,

2017-03-17 09:10:00,5.2700,5.2700,5.2700,5.2700,3239,100,

2017-03-17 06:55:00,5.2500,5.2500,5.2500,5.2500,3000,3000,

2017-03-16 19:25:00,5.2100,5.2100,5.2100,5.2100,3932368,9951,

2017-03-16 18:45:00,5.2500,5.2500,5.2500,5.2500,3922417,247,

2017-03-16 17:55:00,5.2500,5.2500,5.2500,5.2500,3922170,5000,

2017-03-16 17:15:00,5.2800,5.2700,5.2700,5.2800,3917167,1000,

2017-03-16 16:05:00,5.2500,5.2500,5.2500,5.2500,3907844,108003,

2017-03-16 16:00:00,5.2500,5.2400,5.2500,5.2450,3793544,126965,

2017-03-16 15:55:00,5.2500,5.2400,5.2500,5.2500,3658640,56583,

2017-03-16 15:50:00,5.2500,5.2400,5.2400,5.2500,3600435,32945,

2017-03-16 15:45:00,5.2500,5.2400,5.2400,5.2450,3566683,23242,

2017-03-16 15:40:00,5.2500,5.2350,5.2400,5.2450,3543083,51999,

2017-03-16 15:35:00,5.2500,5.2300,5.2500,5.2350,3489372,44538,

2017-03-16 15:30:00,5.2500,5.2400,5.2500,5.2500,3443822,24029,

2017-03-16 15:25:00,5.2500,5.2400,5.2500,5.2500,3419522,24065,

2017-03-16 15:20:00,5.2500,5.2400,5.2500,5.2500,3394868,9958,

2017-03-16 15:15:00,5.2650,5.2400,5.2550,5.2500,3384757,92202,

2017-03-16 15:10:00,5.2700,5.2500,5.2566,5.2600,3291784,38907,

2017-03-16 15:05:00,5.2700,5.2400,5.2500,5.2550,3252298,29656,

2017-03-16 15:00:00,5.2600,5.2400,5.2500,5.2500,3222222,56269,

2017-03-16 14:55:00,5.2500,5.2400,5.2500,5.2400,3164806,14806,

2017-03-16 14:50:00,5.2500,5.2300,5.2400,5.2500,3149775,26100,

2017-03-16 14:45:00,5.2500,5.2400,5.2500,5.2450,3123137,13425,

2017-03-16 14:40:00,5.2500,5.2400,5.2500,5.2500,3109018,34200,

2017-03-16 14:35:00,5.2500,5.2300,5.2300,5.2450,3074444,18600,

2017-03-16 14:30:00,5.2450,5.2250,5.2400,5.2350,3054845,57450,

2017-03-16 14:25:00,5.2400,5.2150,5.2200,5.2400,2994831,68607,

2017-03-16 14:20:00,5.2200,5.2050,5.2150,5.2108,2925457,20797,

2017-03-16 14:15:00,5.2300,5.2050,5.2100,5.2200,2904033,51142,

2017-03-16 14:10:00,5.2300,5.2000,5.2049,5.2100,2852334,51483,

2017-03-16 14:05:00,5.2100,5.1800,5.1900,5.2100,2799430,57560,

2017-03-16 14:00:00,5.2000,5.1900,5.1950,5.1950,2740445,22225,

