2017-03-17 09:35:00,148.0100,146.7900,148.0100,146.8100,359701,344601,

2017-03-17 09:30:00,148.1100,147.9900,148.1100,148.0100,5410,3602,

2017-03-17 09:15:00,148.1200,148.1000,148.1200,148.1000,1473,200,

2017-03-17 09:05:00,148.1100,148.1000,148.1100,148.1000,1253,1100,

2017-03-16 20:00:00,148.5000,148.5000,148.5000,148.5000,3684309,500,

2017-03-16 18:20:00,148.5000,148.5000,148.5000,148.5000,3683809,200,

2017-03-16 17:55:00,148.5000,148.4200,148.4200,148.5000,3683609,500,

2017-03-16 17:05:00,148.4200,148.4200,148.4200,148.4200,3683100,100,

2017-03-16 16:20:00,148.1000,148.1000,148.1000,148.1000,3640108,400,

2017-03-16 16:15:00,148.5000,148.4500,148.4500,148.5000,3634560,629,

2017-03-16 16:10:00,148.4500,148.4500,148.4500,148.4500,3633881,500,

2017-03-16 16:05:00,148.4400,148.4400,148.4400,148.4400,3629076,491148,

2017-03-16 16:00:00,148.7900,148.3500,148.7600,148.4300,3121694,108159,

2017-03-16 15:55:00,148.8000,148.5050,148.5200,148.7500,2988457,47452,

2017-03-16 15:50:00,148.8400,147.9700,147.9800,148.5000,2933163,82641,

2017-03-16 15:45:00,147.9350,147.8000,147.8900,147.9100,2840108,29003,

2017-03-16 15:40:00,147.9400,147.7500,147.8800,147.8700,2804090,34480,

2017-03-16 15:35:00,148.1750,147.8600,148.1500,147.8800,2764059,30625,

2017-03-16 15:30:00,148.1900,148.0200,148.0400,148.1500,2726357,29320,

2017-03-16 15:25:00,148.0600,147.8900,148.0300,148.0250,2692835,23701,

2017-03-16 15:20:00,148.2300,147.7200,148.1100,148.0000,2664374,27381,

2017-03-16 15:15:00,148.2600,148.0000,148.1700,148.1200,2632677,18143,

2017-03-16 15:10:00,148.5900,148.0100,148.5900,148.1800,2610281,37688,

2017-03-16 15:05:00,148.6000,148.4500,148.4500,148.5800,2567403,25064,

2017-03-16 15:00:00,148.6600,148.3800,148.6600,148.4600,2539650,15683,

2017-03-16 14:55:00,149.0600,148.6178,149.0500,148.6178,2520999,18984,

2017-03-16 14:50:00,149.1300,148.9400,149.0000,149.0700,2498441,8928,

2017-03-16 14:45:00,149.1300,148.8700,149.1200,149.0364,2487739,70206,

2017-03-16 14:40:00,149.1300,148.7300,148.8300,149.0900,2413851,39380,

2017-03-16 14:35:00,149.2200,148.7200,149.0950,148.7800,2363231,53415,

2017-03-16 14:30:00,149.5900,148.1000,148.1300,149.0950,2303551,249066,

2017-03-16 14:25:00,148.2700,147.7700,147.8800,148.1300,2037717,63295,

2017-03-16 14:20:00,147.9400,147.7100,147.8550,147.8600,1969339,10839,

2017-03-16 14:15:00,147.9100,147.7500,147.8000,147.8900,1955883,8318,

2017-03-16 14:10:00,147.8600,147.7000,147.8500,147.8300,1945939,8701,

2017-03-16 14:05:00,147.9100,147.5600,147.6200,147.9100,1934912,7640,

2017-03-16 14:00:00,147.7357,147.5400,147.7000,147.5400,1925239,7883,

2017-03-16 13:55:00,147.7400,147.6000,147.7100,147.6400,1914362,4900,

2017-03-16 13:50:00,147.8100,147.5000,147.8100,147.7400,1907804,10498,

2017-03-16 13:45:00,147.8800,147.6800,147.7700,147.8000,1892635,4576,

2017-03-16 13:40:00,147.8900,147.7000,147.8200,147.8690,1886476,5843,

2017-03-16 13:35:00,148.0600,147.6400,147.9954,147.8200,1879146,10396,

2017-03-16 13:30:00,148.0800,147.9700,148.0200,148.0050,1865394,15589,

2017-03-16 13:25:00,148.1500,147.9600,147.9800,148.0200,1847875,18700,

2017-03-16 13:20:00,148.2000,147.9900,148.1800,148.0300,1827789,8230,

2017-03-16 13:15:00,148.1900,147.9500,148.1200,148.1000,1818584,14500,

2017-03-16 13:10:00,148.3300,148.1000,148.2600,148.1311,1801507,15493,

2017-03-16 13:05:00,148.3600,148.1200,148.2200,148.3250,1784213,25099,

2017-03-16 13:00:00,148.3000,148.0000,148.0000,148.2300,1756846,28530,

2017-03-16 12:55:00,148.1900,147.9700,148.0800,148.0000,1726489,29809,

2017-03-16 12:50:00,148.0699,147.8300,148.0000,148.0350,1692829,7120,

2017-03-16 12:45:00,148.1000,147.5000,147.5000,148.0000,1684111,14204,

2017-03-16 12:40:00,147.8900,147.4850,147.8700,147.4850,1667600,6919,

2017-03-16 12:35:00,148.1000,147.8700,148.0600,147.8700,1655275,17631,

2017-03-16 12:30:00,148.6464,148.0400,148.4650,148.0950,1632544,42414,

2017-03-16 12:25:00,148.5000,148.2400,148.3200,148.5000,1583844,9820,

2017-03-16 12:20:00,148.4199,148.2400,148.3000,148.4199,1571982,11859,

2017-03-16 12:15:00,148.5000,148.2001,148.3700,148.2600,1558643,26602,

2017-03-16 12:10:00,148.3218,147.6300,147.7200,148.3218,1529314,42228,

2017-03-16 12:05:00,147.7600,147.3900,147.6920,147.7200,1484047,58779,

2017-03-16 12:00:00,147.7100,147.5100,147.6000,147.5750,1421114,55020,

2017-03-16 11:55:00,147.6900,147.3300,147.3600,147.5900,1362725,45449,

2017-03-16 11:50:00,147.4100,146.9800,147.1200,147.3999,1311963,43660,

2017-03-16 11:45:00,147.2399,147.0000,147.0501,147.1300,1264388,60465,

2017-03-16 11:40:00,147.3500,147.0600,147.1000,147.0600,1198062,33531,

2017-03-16 11:35:00,148.0200,147.0900,147.9800,147.2000,1160328,90306,

2017-03-16 11:30:00,148.0800,147.8410,147.9600,147.9462,1065787,12913,

2017-03-16 11:25:00,148.1800,147.9300,148.1050,147.9600,1050210,26238,

2017-03-16 11:20:00,148.2400,147.4300,147.9100,148.0900,1020141,77762,

2017-03-16 11:15:00,148.0000,147.7000,147.9750,147.8800,933688,62289,

2017-03-16 11:10:00,148.0050,147.7500,147.9150,148.0050,864989,16696,

2017-03-16 11:05:00,148.4800,147.8200,148.4600,147.9900,845097,49907,

2017-03-16 11:00:00,149.0000,148.3600,148.9600,148.5000,734468,42002,

2017-03-16 10:55:00,149.0500,148.8100,148.9300,148.8900,684734,15156,

