,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 09:35:00,27.3,27.3,27.2,27.2,1649.0,0.0,27.2574783124,-0.000526901519673,27.31875,0.0,0,0,0,44907.7666667,44907.7666667,1649.0,27.2333333333,1,0,0,1,0.0,0,0.0,20170330 17:14:05
2017-03-30 09:40:00,27.3,27.4,27.3,27.35,592.0,0.00551470588235,27.2759826499,0.000678871952486,27.3217261905,0.0,1,0,0,16191.2,61098.9666667,2241.0,27.2641529079,1,0,0,1,0.0,0,0.0,20170330 17:14:05
2017-03-30 09:45:00,27.4,27.5,27.4,27.5,5183.0,0.0054844606947,27.3207861199,0.00164259783387,27.3387046485,0.0,1,1,0,142359.733333,203458.7,7424.0,27.4055360991,-1,0,0,1,0.0,0,0.0,20170330 17:14:05
2017-03-30 09:50:00,27.5,27.625,27.5,27.6,1100.0,0.00363636363636,27.3766288959,0.00204396666219,27.3635899201,1.0,1,1,1,30332.5,233791.2,8524.0,27.4274049742,-1,1,1,1,27.6,10,276.0,20170330 17:14:05
2017-03-30 09:55:00,27.55,27.6,27.5,27.6,1693.0,0.0,27.4213031168,0.00163183790747,27.3861051658,0.0,0,1,1,46670.3666667,280461.566667,10217.0,27.4504812241,-1,0,1,1,27.6,10,276.0,20170330 17:14:05
2017-03-30 10:00:00,27.65,27.7,27.65,27.65,1247.0,0.0018115942029,27.4670424934,0.00166802345075,27.4112380072,0.0,0,1,1,34500.3333333,314961.9,11464.0,27.4739968597,-1,0,1,1,27.65,10,276.5,20170330 17:14:05
2017-03-30 10:05:00,27.6,27.65,27.6,27.65,1100.0,0.0,27.5036339947,0.00133219662539,27.4339772446,0.0,0,1,1,30396.6666667,345358.566667,12564.0,27.4879470445,1,0,1,1,27.65,10,276.5,20170330 17:14:05
2017-03-30 10:10:00,27.675,27.7,27.65,27.65,1700.0,0.0,27.5329071958,0.00106433939097,27.4545508403,0.0,0,1,1,47033.3333333,392391.9,14264.0,27.5092470555,1,0,1,1,27.65,10,276.5,20170330 17:14:05
2017-03-30 10:15:00,27.65,27.675,27.65,27.675,1200.0,0.000904159132007,27.5613257566,0.00103216709526,27.4755459984,0.0,0,1,1,33200.0,425591.9,15464.0,27.5214627522,1,0,1,1,27.675,10,276.75,20170330 17:14:05
2017-03-30 10:20:00,27.65,27.675,27.65,27.675,600.0,0.0,27.5840606053,0.00082488225988,27.4945416176,0.0,0,0,1,16600.0,442191.9,16064.0,27.5268862052,1,0,1,1,27.675,10,276.75,20170330 17:14:05
2017-03-30 10:25:00,27.675,27.675,27.6,27.65,1887.0,-0.000903342366757,27.5972484842,0.000478097809058,27.5093471778,0.0,0,0,1,52159.825,494351.725,17951.0,27.538951869,1,0,1,1,27.65,10,276.5,20170330 17:14:05
2017-03-30 10:30:00,27.6,27.75,27.6,27.75,4070.0,0.00361663652803,27.6277987874,0.001107005402,27.5322664942,0.0,1,1,1,112739.0,607090.725,22021.0,27.5687173607,1,0,1,1,27.75,10,277.5,20170330 17:14:05
2017-03-30 10:35:00,27.725,27.8,27.725,27.7708,1419.0,0.00074954954955,27.6563990299,0.00103519801711,27.554983971,0.0,0,1,1,39398.9134,646489.6384,23440.0,27.5806159727,1,0,1,1,27.7708,10,277.708,20170330 17:14:05
2017-03-30 10:40:00,27.75,27.85,27.725,27.85,6100.0,0.0028519164014,27.6951192239,0.00140004466871,27.5830807356,0.0,0,1,1,169630.833333,816120.471733,29540.0,27.6276395306,1,0,1,1,27.85,10,278.5,20170330 17:14:05
2017-03-30 10:45:00,27.825,27.975,27.8,27.975,4795.0,0.00448833034111,27.7510953791,0.00202115595753,27.6204063799,0.0,1,1,1,133860.416667,949980.8884,34335.0,27.6680031571,1,0,1,1,27.975,10,279.75,20170330 17:14:05
2017-03-30 10:50:00,27.95,28.05,27.9,28.05,20419.0,0.00268096514745,27.8108763033,0.00215418250539,27.661320058,0.0,0,1,1,571732.0,1521712.8884,54754.0,27.7918122585,1,0,1,1,28.05,10,280.5,20170330 17:14:05
2017-03-30 10:55:00,28.0,28.0,27.95,28.0,12173.0,-0.0017825311943,27.8487010427,0.00136007002888,27.6935752905,0.0,0,1,1,340641.116667,1862354.00507,66927.0,27.8266470194,1,0,1,1,28.0,10,280.0,20170330 17:14:05
2017-03-30 11:00:00,28.0,28.025,28.0,28.0,1300.0,0.0,27.8789608341,0.00108657820066,27.7227585962,0.0,0,1,1,36410.8333333,1898764.8384,68227.0,27.8301088777,1,0,1,1,28.0,10,280.0,20170330 17:14:05
2017-03-30 11:05:00,28.0,28.025,27.875,27.875,1600.0,-0.00446428571429,27.8781686673,-2.84145032908e-05,27.7372577775,0.0,0,0,1,44680.0,1943444.8384,69827.0,27.8322831913,1,0,1,1,27.875,10,278.75,20170330 17:14:05
2017-03-30 11:10:00,27.875,27.9,27.825,27.9,2500.0,0.000896860986547,27.8825349338,0.000156619561084,27.7527570368,0.0,0,0,1,69687.5,2013132.3384,72327.0,27.833759708,1,0,1,1,27.9,10,279.0,20170330 17:14:05
2017-03-30 11:15:00,27.95,27.95,27.9,27.95,900.0,0.00179211469534,27.8960279471,0.00048392347627,27.7715420809,0.0,0,0,1,25140.0,2038272.3384,73227.0,27.8349835225,1,0,1,1,27.95,10,279.5,20170330 17:14:05
