,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 10:25:00,4.0,4.025,4.0,4.025,300.0,-0.00617283950617,4.06538819443,-0.0024775083223,4.08906219981,0.0,0,0,0,1205.0,397843.156667,97674.0,4.07317358424,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 10:30:00,4.0001,4.025,4.0001,4.025,4601.0,0.0,4.05731055554,-0.00198692929169,4.08296103793,0.0,0,0,0,18480.8367,416323.993367,102275.0,4.07063303218,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 10:35:00,4.025,4.025,4.0,4.025,5299.0,0.0,4.05084844443,-0.0015927080316,4.07744093908,0.0,0,0,0,21284.3166667,437608.310033,107574.0,4.0679746968,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 10:40:00,4.025,4.025,4.025,4.025,400.0,0.0,4.04567875555,-0.00127619903773,4.07244656393,0.0,0,0,0,1610.0,439218.310033,107974.0,4.06781549293,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 10:50:00,4.025,4.05,4.0,4.0001,3900.0,-0.00618633540373,4.03656300444,-0.00225320685607,4.06555641498,0.0,0,0,0,15665.13,454883.440033,111874.0,4.06603357378,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 10:55:00,4.0083,4.025,4.0083,4.025,5974.0,0.00622484437889,4.03425040355,-0.000572913363425,4.06169389927,0.0,1,0,0,24012.0947333,478895.534767,117848.0,4.06367129494,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:00:00,4.025,4.025,4.025,4.025,100.0,0.0,4.03240032284,-0.000458593425042,4.05819924219,0.0,0,0,0,402.5,479298.034767,117948.0,4.06363850821,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:05:00,4.0,4.0,4.0,4.0,100.0,-0.00621118012422,4.02592025827,-0.00160699931783,4.05265645722,0.0,0,0,0,400.0,479698.034767,118048.0,4.0635845992,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:10:00,4.0499,4.0499,4.0,4.0008,7300.0,0.0002,4.02089620662,-0.0012479262708,4.04771774701,0.0,0,0,0,29323.37,509021.404767,125348.0,4.06086578778,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:15:00,4.025,4.025,4.0,4.0008,700.0,0.0,4.01687696529,-0.000999588429297,4.04324939015,0.0,0,0,0,2806.02,511827.424767,126048.0,4.06057553287,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:20:00,4.025,4.025,4.0,4.025,2087.0,0.00604879024195,4.01850157224,0.000404445283041,4.041511353,0.0,1,0,0,8382.78333333,520210.2081,128135.0,4.0598603668,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:25:00,4.0101,4.025,4.0101,4.025,1074.0,0.0,4.01980125779,0.000323425418548,4.03993884319,0.0,0,0,0,4317.5158,524527.7239,129209.0,4.05952931994,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:30:00,4.043,4.043,4.0001,4.0001,2250.0,-0.00618633540373,4.01586100623,-0.000980210539021,4.03614466765,0.0,0,0,0,9032.4,533560.1239,131459.0,4.05875690443,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:35:00,4.0,4.0,4.0,4.0,200.0,-2.49993750155e-05,4.01268880498,-0.000789918087603,4.03270231835,0.0,0,0,0,800.0,534360.1239,131659.0,4.05866764824,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:40:00,4.0499,4.0499,4.025,4.025,6587.0,0.00625,4.01515104399,0.000613613246072,4.03196876422,0.0,1,0,0,26567.3471,560927.471,138246.0,4.05745895722,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:45:00,4.0499,4.0499,4.025,4.0499,16338.0,0.00618633540373,4.02210083519,0.00173089159694,4.03367650096,0.0,1,1,0,66031.6608,626959.1318,154584.0,4.05578282228,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 11:50:00,4.05,4.05,4.0,4.025,8056.0,-0.00614829995802,4.02268066815,0.00014416171691,4.03285016753,0.0,0,0,0,32425.4,659384.5318,162640.0,4.05425806567,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:00:00,4.037,4.037,4.037,4.037,250.0,0.00298136645963,4.02554453452,0.000711929831334,4.03324538967,0.0,0,0,0,1009.25,660393.7818,162890.0,4.05423157837,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:05:00,4.0,4.025,4.0,4.025,300.0,-0.0029725043349,4.02543562762,-2.70539559047e-05,4.03246011447,0.0,0,0,0,1205.0,661598.7818,163190.0,4.05416252099,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:10:00,4.001,4.0065,4.001,4.0065,2100.0,-0.00459627329193,4.02164850209,-0.000940798928067,4.02998772261,0.0,0,0,0,8409.8,670008.5818,165290.0,4.05353367899,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:15:00,4.0001,4.0001,4.0001,4.0001,230.0,-0.00159740421815,4.01733880168,-0.00107162533387,4.02714127284,0.0,0,0,0,920.023,670928.6048,165520.0,4.05345942968,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:20:00,4.025,4.025,4.0,4.025,1200.0,0.00622484437889,4.01887104134,0.000381406632755,4.02693734209,0.0,1,0,0,4820.0,675748.6048,166720.0,4.05319460653,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:25:00,4.05,4.05,4.0385,4.0385,1100.0,0.00335403726708,4.02279683307,0.000976839438639,4.02803854761,0.0,1,0,0,4446.56666667,680195.171467,167820.0,4.05312341477,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:35:00,4.035,4.035,4.035,4.035,1250.0,-0.000866658412777,4.02523746646,0.000606700633133,4.02870154307,0.0,0,0,0,5043.75,685238.921467,169070.0,4.05298942134,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:40:00,4.025,4.025,4.0,4.0,2200.0,-0.0086741016109,4.02018997317,-0.00125396161931,4.02596806278,0.0,0,0,0,8818.33333333,694057.2548,171270.0,4.05241580429,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 12:50:00,4.05,4.05,4.0228,4.0228,1050.0,0.0057,4.02071197853,0.000129845945157,4.02566634252,0.0,1,0,0,4233.46,698290.7148,172320.0,4.05229059192,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 13:00:00,4.0,4.0,4.0,4.0,100.0,-0.00566769414338,4.01656958283,-0.00103026422402,4.02322192894,0.0,0,0,0,400.0,698690.7148,172420.0,4.05226026447,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 13:05:00,4.025,4.0462,4.025,4.035,4700.0,0.00875,4.02025566626,0.000917719302187,4.02434365,0.0,1,0,0,18966.38,717657.0948,177120.0,4.05181286585,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 13:10:00,4.035,4.05,4.035,4.05,200.0,0.00371747211896,4.02620453301,0.00147972349065,4.0267871119,0.0,1,1,0,809.0,718466.0948,177320.0,4.05180518159,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 13:15:00,4.0001,4.0001,4.0,4.0,300.0,-0.0123456790123,4.02096362641,-0.00130169904653,4.02423595839,0.0,0,0,0,1200.01,719666.1048,177620.0,4.05171773899,-1,0,0,1,0.0,0,0.0,20170408 13:45:20
2017-04-06 13:20:00,4.0,4.05,4.0,4.05,700.0,0.0125,4.02677090113,0.00144424950289,4.02668967664,1.0,1,1,1,2823.33333333,722489.438133,178320.0,4.05164557051,-1,1,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 13:30:00,4.05,4.05,4.05,4.05,700.0,0.0,4.0314167209,0.00115373332353,4.02890970743,0.0,0,1,1,2835.0,725324.438133,179020.0,4.05163913604,-1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 13:40:00,4.025,4.025,4.0,4.0,200.0,-0.0123456790123,4.02513337672,-0.00155859456244,4.02615640196,-1.0,0,0,0,801.666666667,726126.1048,179220.0,4.05159080906,-1,0,1,1,4.0,74,296.0,20170408 13:45:20
2017-04-06 13:45:00,4.05,4.05,4.05,4.05,1400.0,0.0125,4.03010670138,0.00123556766707,4.02842722082,1.0,1,1,1,5670.0,731796.1048,180620.0,4.05157847857,-1,1,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 13:50:00,4.05,4.075,4.05,4.07,8700.0,0.00493827160494,4.0380853611,0.00197976389112,4.03238653313,0.0,1,1,1,35365.5,767161.6048,189320.0,4.05219525037,-1,0,1,1,4.07,74,301.18,20170408 13:45:20
2017-04-06 13:55:00,4.05,4.075,4.05,4.05,1378.0,-0.00491400491401,4.04046828888,0.000590113275648,4.03406400616,0.0,0,0,1,5592.38333333,772753.988133,190698.0,4.05223960468,-1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 14:00:00,4.075,4.075,4.075,4.075,200.0,0.00617283950617,4.0473746311,0.00170929252009,4.03796267224,0.0,1,1,1,815.0,773568.988133,190898.0,4.05226345029,-1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:05:00,4.05,4.05,4.05,4.05,100.0,-0.00613496932515,4.04789970488,0.000129731944018,4.03910908441,0.0,0,0,1,405.0,773973.988133,190998.0,4.05226226522,-1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 14:10:00,4.075,4.075,4.075,4.075,200.0,0.00617283950617,4.05331976391,0.00133898056237,4.04252726685,0.0,1,1,1,815.0,774788.988133,191198.0,4.05228604971,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:15:00,4.075,4.0786,4.05,4.0786,769.0,0.000883435582822,4.05837581113,0.00124738424627,4.04596276524,0.0,0,1,1,3129.11226667,777918.1004,191967.0,4.05235327114,1,0,1,1,4.0786,74,301.8164,20170408 13:45:20
2017-04-06 14:20:00,4.051,4.075,4.051,4.075,1231.0,-0.000882655813269,4.0617006489,0.000819253299748,4.04872821617,0.0,0,0,1,5006.477,782924.5774,193198.0,4.05244659572,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:25:00,4.075,4.075,4.075,4.075,300.0,0.0,4.06436051912,0.000654866138553,4.05123029082,0.0,0,0,1,1222.5,784147.0774,193498.0,4.0524815626,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:30:00,4.05,4.05,4.05,4.05,400.0,-0.00613496932515,4.0614884153,-0.000706655772923,4.05111312027,0.0,0,0,1,1620.0,785767.0774,193898.0,4.05247644328,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 14:40:00,4.075,4.075,4.075,4.075,300.0,0.00617283950617,4.06419073224,0.000665351384621,4.05338806119,0.0,1,0,1,1222.5,786989.5774,194198.0,4.05251123801,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:45:00,4.075,4.0895,4.075,4.075,4100.0,0.0,4.06635258579,0.000531927189205,4.05544634108,0.0,0,0,1,16727.3166667,803716.894067,198298.0,4.05307614836,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 14:50:00,4.05,4.065,4.05,4.065,219.0,-0.00245398773006,4.06608206863,-6.65257505886e-05,4.05635621336,0.0,0,0,1,889.14,804606.034067,198517.0,4.05308378661,1,0,1,1,4.065,74,300.81,20170408 13:45:20
2017-04-06 14:55:00,4.05,4.075,4.05,4.075,300.0,0.00246002460025,4.06786565491,0.000438649846106,4.05813181209,0.0,0,0,1,1220.0,805826.034067,198817.0,4.05310428216,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 15:05:00,4.0746,4.075,4.05,4.075,4100.0,0.0,4.06929252392,0.000350766013427,4.05973830617,0.0,0,0,1,16673.3333333,822499.3674,202917.0,4.05337831429,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 15:10:00,4.075,4.0995,4.075,4.075,575.0,0.0,4.07043401914,0.000280514415818,4.06119180082,0.0,0,0,1,2347.82083333,824847.188233,203492.0,4.05346248616,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 15:15:00,4.05,4.05,4.05,4.05,100.0,-0.00613496932515,4.06634721531,-0.00100402163717,4.06012591503,0.0,0,0,1,405.0,825252.188233,203592.0,4.05346078546,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:20:00,4.05,4.075,4.05,4.075,534.0,0.00617283950617,4.06807777225,0.00042558021882,4.06154249455,0.0,1,0,1,2171.6,827423.788233,204126.0,4.05349533246,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 15:25:00,4.075,4.075,4.068,4.075,1600.0,0.0,4.0694622178,0.000340319341876,4.06282416174,0.0,0,0,1,6516.26666667,833940.0549,205726.0,4.05364443434,1,0,1,1,4.075,74,301.55,20170408 13:45:20
2017-04-06 15:30:00,4.05,4.075,4.05,4.05,3000.0,-0.00613496932515,4.06556977424,-0.000956500724556,4.061602813,0.0,0,0,1,12175.0,846115.0549,208726.0,4.05371182747,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:35:00,4.05,4.1,4.05,4.05,2200.0,0.0,4.06245581939,-0.000765933195301,4.06049778319,0.0,0,0,1,8946.66666667,855061.721567,210926.0,4.05384694901,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:40:00,4.05,4.075,4.05,4.05,4633.0,0.0,4.05996465551,-0.000613216238914,4.05949799432,0.0,0,0,1,18802.2583333,873863.9799,215559.0,4.05394337467,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:45:00,4.05,4.05,4.05,4.05,500.0,0.0,4.05797172441,-0.000490874003041,4.05859342343,-1.0,0,0,0,2025.0,875888.9799,216059.0,4.05393424898,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:50:00,4.05,4.05,4.05,4.05,1000.0,0.0,4.05637737953,-0.000392892062933,4.05777500215,0.0,0,0,0,4050.0,879938.9799,217059.0,4.05391612373,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 15:55:00,4.05,4.075,4.05,4.05,12800.0,0.0,4.05510190362,-0.000314437190223,4.05703452575,0.0,0,0,0,51946.6666667,931885.646567,229859.0,4.05416210184,1,0,1,1,4.05,74,299.7,20170408 13:45:20
2017-04-06 16:00:00,4.05,4.0501,4.0,4.0,10285.0,-0.0123456790123,4.0440815229,-0.00271765814682,4.05160266616,0.0,0,0,0,41311.7595,973197.406067,240144.0,4.05255765735,-1,0,1,1,4.0,74,296.0,20170408 13:45:20
2017-04-06 16:05:00,4.0,4.0,4.0,4.0,1794.0,0.0,4.03526521832,-0.00218005115123,4.04668812652,0.0,0,0,0,7176.0,980373.406067,241938.0,4.05216793586,-1,0,1,1,4.0,74,296.0,20170408 13:45:20
2017-04-07 08:05:00,4.2,4.2,4.2,4.2,500.0,0.05,4.06821217465,0.00816475610741,4.06128925733,1.0,1,1,1,2100.0,982473.406067,242438.0,4.05247282219,1,1,1,1,4.2,74,310.8,20170408 13:45:20
2017-04-07 09:35:00,4.05,4.068,4.05,4.068,6323.0,-0.0314285714286,4.06816973972,-1.04308549195e-05,4.06192837568,0.0,0,0,1,25684.026,1008157.43207,248761.0,4.05271498373,1,0,1,1,4.068,74,301.032,20170408 13:45:20
2017-04-07 09:40:00,4.0982,4.15,4.0982,4.125,29300.0,0.01401179941,4.07953579178,0.00279389818577,4.06793519704,0.0,1,1,1,120844.92,1129002.35207,278061.0,4.06026861756,1,0,1,1,4.125,74,305.25,20170408 13:45:20
2017-04-07 09:45:00,4.15,4.15,4.125,4.125,600.0,0.0,4.08862863342,0.00222889125339,4.07336994018,0.0,0,1,1,2480.0,1131482.35207,278661.0,4.06042593713,1,0,1,1,4.125,74,305.25,20170408 13:45:20
2017-04-07 09:50:00,4.125,4.15,4.125,4.15,1237.0,0.00606060606061,4.10090290674,0.00300205140056,4.08066804112,0.0,1,1,1,5123.24166667,1136605.59373,279898.0,4.06078497786,1,0,1,1,4.15,74,307.1,20170408 13:45:20
2017-04-07 09:55:00,4.15,4.2,4.15,4.2,30987.0,0.0120481927711,4.12072232539,0.00483294023365,4.09203298958,0.0,1,1,1,129628.95,1266234.54373,310885.0,4.07299980293,1,0,1,1,4.2,74,310.8,20170408 13:45:20
2017-04-07 10:00:00,4.198,4.2,4.1542,4.1735,12300.0,-0.00630952380952,4.13127786031,0.00256157393979,4.09979175248,0.0,0,1,1,51363.57,1317598.11373,323185.0,4.07691605035,1,0,1,1,4.1735,74,308.839,20170408 13:45:20
2017-04-07 10:05:00,4.175,4.25,4.15,4.225,11108.0,0.012339762789,4.15002228825,0.00453719855484,4.11171634748,0.0,1,1,1,46746.1666667,1364344.2804,334293.0,4.08128282794,1,0,1,1,4.225,74,312.65,20170408 13:45:20
2017-04-07 10:10:00,4.225,4.25,4.2063,4.25,15559.0,0.00591715976331,4.1700178306,0.00481817709909,4.12488621915,0.0,1,1,1,65899.1072333,1430243.38763,349852.0,4.08813837747,1,0,1,1,4.25,74,314.5,20170408 13:45:20
2017-04-07 10:15:00,4.25,4.3,4.2499,4.2791,28806.0,0.00684705882353,4.19183426448,0.00523173635371,4.1395732459,0.0,1,1,1,123184.058,1553427.44563,378658.0,4.10245510628,1,0,1,1,4.2791,74,316.6534,20170408 13:45:20
2017-04-07 10:20:00,4.275,4.3,4.2501,4.3,19780.0,0.00488420462247,4.21346741158,0.00516078302219,4.15485198438,0.0,1,1,1,84724.9926667,1638152.4383,398438.0,4.11143625432,1,0,1,1,4.3,74,318.2,20170408 13:45:20
2017-04-07 10:25:00,4.3,4.3,4.2501,4.255,4235.0,-0.0104651162791,4.22177392927,0.00197142089205,4.16438989063,0.0,0,1,1,18076.5328333,1656228.97113,402673.0,4.11308672579,1,0,1,1,4.255,74,314.87,20170408 13:45:20
2017-04-07 10:30:00,4.3,4.3,4.25,4.2501,5166.0,-0.00115158636898,4.22743914341,0.00134190372139,4.17255275819,0.0,0,1,1,22041.7722,1678270.74333,407839.0,4.11503250874,1,0,1,1,4.2501,74,314.5074,20170408 13:45:20
2017-04-07 10:35:00,4.262,4.3,4.25,4.275,12484.0,0.00585868567798,4.23695131473,0.00225010248392,4.18230963836,0.0,1,1,1,53369.1,1731639.84333,420323.0,4.11978369809,1,0,1,1,4.275,74,316.35,20170408 13:45:20
2017-04-07 10:40:00,4.25,4.3,4.25,4.3,6834.0,0.00584795321637,4.24956105178,0.0029761345168,4.19351824423,0.0,1,1,1,29272.3,1760912.14333,427157.0,4.12240029622,1,0,1,1,4.3,74,318.2,20170408 13:45:20
2017-04-07 10:45:00,4.3,4.3,4.275,4.3,1900.0,0.0,4.25964884143,0.00237384273813,4.20365936383,0.0,0,1,1,8154.16666667,1769066.31,429057.0,4.12314986121,1,0,1,1,4.3,74,318.2,20170408 13:45:20
2017-04-07 10:50:00,4.3,4.3,4.25,4.25,6500.0,-0.0116279069767,4.25771907314,-0.000453034594497,4.20807275775,0.0,0,0,1,27733.3333333,1796799.64333,435557.0,4.12529162276,1,0,1,1,4.25,74,314.5,20170408 13:45:20
2017-04-07 10:55:00,4.3,4.375,4.2999,4.375,57258.0,0.0294117647059,4.28117525851,0.00550909652999,4.22397059035,0.0,1,1,1,249070.3914,2045870.03473,492815.0,4.15139562459,1,0,1,1,4.375,74,323.75,20170408 13:45:20
2017-04-07 11:00:00,4.375,4.4,4.35,4.3651,30723.0,-0.00226285714286,4.29796020681,0.00392064031106,4.2374114865,0.0,0,1,1,134311.7391,2180181.77383,523538.0,4.16432383864,1,0,1,1,4.3651,74,323.0174,20170408 13:45:20
2017-04-07 11:05:00,4.3849,4.4,4.368,4.375,3168.0,0.0022679892786,4.31336816545,0.00358494678787,4.25051515446,0.0,0,1,1,13879.008,2194060.78183,526706.0,4.16562708956,1,0,1,1,4.375,74,323.75,20170408 13:45:20
2017-04-07 11:10:00,4.375,4.4,4.375,4.38,9600.0,0.00114285714286,4.32669453236,0.00308955006831,4.26284704451,0.0,0,1,1,42096.0,2236156.78183,536306.0,4.1695539148,1,0,1,1,4.38,74,324.12,20170408 13:45:20
2017-04-07 11:15:00,4.4,4.4,4.35,4.4,27869.0,0.00456621004566,4.34135562589,0.00338852059431,4.27590923075,0.0,1,1,1,122159.116667,2358315.8985,564175.0,4.18011414632,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 11:20:00,4.4,4.4,4.35,4.3657,8734.0,-0.00779545454545,4.34622450071,0.00112151024752,4.28446073258,0.0,0,1,1,38184.1746,2396500.0731,572909.0,4.18303792243,1,0,1,1,4.3657,74,323.0618,20170408 13:45:20
2017-04-07 11:25:00,4.4,4.4,4.3885,4.3885,1100.0,0.00522253017844,4.35467960057,0.00194538958046,4.29436923424,0.0,1,1,1,4831.56666667,2401331.63977,574009.0,4.18343900491,1,0,1,1,4.3885,74,324.749,20170408 13:45:20
2017-04-07 11:30:00,4.4,4.4,4.4,4.4,300.0,0.00262048535946,4.36374368045,0.00208145735573,4.30442930717,0.0,0,1,1,1320.0,2402651.63977,574309.0,4.1835521292,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 11:35:00,4.4,4.4,4.3511,4.4,400.0,0.0,4.37099494436,0.00166170711209,4.31353127791,0.0,0,1,1,1753.48,2404405.11977,574709.0,4.183691433,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 11:40:00,4.4,4.4,4.4,4.4,200.0,0.0,4.37679595549,0.0013271603379,4.3217663943,0.0,0,1,1,880.0,2405285.11977,574909.0,4.18376668267,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 11:45:00,4.374,4.3816,4.35,4.35,1920.0,-0.0113636363636,4.37143676439,-0.00122445532135,4.32445530913,0.0,0,0,1,8372.224,2413657.34377,576829.0,4.18435505803,1,0,1,1,4.35,74,321.9,20170408 13:45:20
2017-04-07 11:50:00,4.4,4.4,4.35,4.35,2200.0,0.0,4.36714941151,-0.000980765160197,4.32688813683,0.0,0,0,1,9606.66666667,2423264.01043,579029.0,4.18504774447,1,0,1,1,4.35,74,321.9,20170408 13:45:20
2017-04-07 11:55:00,4.35,4.3859,4.35,4.35,4706.0,0.0,4.36371952921,-0.000785382403856,4.32908926666,0.0,0,0,1,20527.4151333,2443791.42557,583735.0,4.18647404313,1,0,1,1,4.35,74,321.9,20170408 13:45:20
2017-04-07 12:00:00,4.35,4.3562,4.3,4.3,19185.0,-0.0114942528736,4.35097562337,-0.00292042276249,4.32631886031,0.0,0,0,1,82854.899,2526646.32457,602920.0,4.19068255252,1,0,1,1,4.3,74,318.2,20170408 13:45:20
2017-04-07 12:05:00,4.3,4.325,4.3,4.325,8064.0,0.00581395348837,4.3457804987,-0.00119401373933,4.32619325457,0.0,1,0,1,34809.6,2561455.92457,610984.0,4.19234533894,1,0,1,1,4.325,74,320.05,20170408 13:45:20
2017-04-07 12:10:00,4.325,4.4,4.325,4.375,30932.0,0.0115606936416,4.35162439896,0.00134472973559,4.33084151604,0.0,1,1,1,135069.733333,2696525.6579,641916.0,4.20074535905,1,0,1,1,4.375,74,323.75,20170408 13:45:20
2017-04-07 12:15:00,4.392,4.4,4.35,4.4,2428.0,0.00571428571429,4.36129951916,0.00222333531614,4.33742803832,0.0,1,1,1,10642.7333333,2707168.39123,644344.0,4.20143338222,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 12:20:00,4.375,4.4,4.365,4.4,400.0,0.0,4.36903961533,0.00177472244981,4.34338727276,0.0,0,1,1,1755.33333333,2708923.72457,644744.0,4.20154933519,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 12:25:00,4.375,4.4,4.3747,4.4,6500.0,0.0,4.37523169227,0.0014172627119,4.34877896107,0.0,0,1,1,28545.1833333,2737468.9079,651244.0,4.20344587881,1,0,1,1,4.4,74,325.6,20170408 13:45:20
2017-04-07 12:30:00,4.375,4.4,4.375,4.375,300.0,-0.00568181818182,4.37518535381,-1.05910855402e-05,4.35127620288,0.0,0,0,1,1315.0,2738783.9079,651544.0,4.20352870704,1,0,1,1,4.375,74,323.75,20170408 13:45:20
2017-04-07 12:35:00,4.375,4.4,4.375,4.375,857.0,0.0,4.37514828305,-8.47295817008e-06,4.35353561213,0.0,0,0,1,3756.51666667,2742540.42457,652401.0,4.20376490006,1,0,1,1,4.375,74,323.75,20170408 13:45:20
