Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,53.75,54.18,53.75,54.065,55110.0,55110.0,0.00586046511628,53.4821982528,0.00273172110612,53.07749,0.0,1,1,1,2975848.15,2975848.15,53.9983333333,-1,0,0,1,0
2017-03-13 09:40:00,54.0,54.78,53.9999,54.78,55908.0,111018.0,0.0132248219736,53.7417586022,0.00485321018821,53.2396338095,0.0,1,1,1,3048102.2964,6023950.4464,54.2610247563,-1,0,0,1,0
2017-03-13 09:45:00,54.67,54.8,54.5,54.75,39554.0,150572.0,-0.000547645125958,53.9434068818,0.00375217121292,53.3834782086,0.0,0,1,1,2162944.56667,8186895.01307,54.3719616733,-1,0,0,1,0
2017-03-13 09:50:00,54.8,55.29,54.63,55.179,84820.0,235392.0,0.00783561643836,54.1905255054,0.00458107186646,53.554480284,0.0,1,1,1,4667899.06,12854794.0731,54.6101569852,-1,0,0,1,0
2017-03-13 09:55:00,55.11,55.139,54.74,54.9732,21709.0,257101.0,-0.00372967976948,54.3470604043,0.00288860271159,53.6895964474,0.0,0,1,1,1192925.46993,14047719.543,54.6389144461,-1,0,0,1,0
2017-03-13 10:00:00,54.99,54.99,54.64,54.73,30927.0,288028.0,-0.00442397386363,54.4236483235,0.00140923756619,53.7886825,0.0,0,1,1,1694387.24,15742106.783,54.6547793374,-1,0,0,1,0
2017-03-13 10:05:00,54.74,54.78,54.48,54.71,15448.0,303476.0,-0.000365430294171,54.4809186588,0.00105230606678,53.8764270238,0.0,0,1,1,844336.186667,16586442.9697,54.6548754091,-1,0,0,1,0
2017-03-13 10:10:00,54.71,54.9,54.7,54.851,25926.0,329402.0,0.00257722537013,54.554934927,0.00135857232345,53.9692434978,0.0,0,1,1,1421185.542,18007628.5117,54.6676356296,-1,0,0,1,0
2017-03-13 10:15:00,54.87,54.99,54.84,54.94,11109.0,340511.0,0.00162257752821,54.6319479416,0.00141165991124,54.061696498,0.0,0,1,1,610143.31,18617771.8217,54.6759776385,-1,0,0,1,0
2017-03-13 10:20:00,54.97,55.15,54.9,55.12,33405.0,373916.0,0.00327630141973,54.7295583533,0.0017866910362,54.1624873077,0.0,1,1,1,1839167.95,20456939.7717,54.709987729,1,0,0,1,0
2017-03-13 10:25:00,55.13,55.25,55.02,55.05,38607.0,412523.0,-0.00126995645864,54.7936466826,0.00117100030167,54.247012326,0.0,0,1,1,2127503.08,22584442.8517,54.7471119226,1,0,0,1,0
2017-03-13 10:30:00,55.05,55.32,54.9948,55.175,25761.0,438284.0,0.00227066303361,54.8699173461,0.00139196180746,54.3353921045,0.0,0,1,1,1421060.9126,24005503.7643,54.7715722323,1,0,0,1,0
2017-03-13 10:35:00,55.175,55.5,55.1538,55.42,28887.0,467171.0,0.00444041685546,54.9799338769,0.00200504276478,54.4386880945,0.0,1,1,1,1599124.6202,25604628.3845,54.8078292199,1,0,0,1,0
2017-03-13 10:40:00,55.4,55.54,55.36,55.5,27411.0,494582.0,0.00144352219415,55.0839471015,0.00189183975477,54.5397654189,0.0,0,1,1,1520396.8,27125025.1845,54.844343677,1,0,0,1,0
2017-03-13 10:45:00,55.4343,55.52,54.96,55.05,23407.0,517989.0,-0.00810810810811,55.0771576812,-0.000123255878688,54.5883591885,0.0,0,0,1,1291520.23667,28416545.4211,54.8593607608,1,0,0,1,0
2017-03-13 10:50:00,55.1,55.1636,54.87,55.12,17927.0,535916.0,0.00127157129882,55.085726145,0.00015557200334,54.6389916467,0.0,0,0,1,986902.8624,29403448.2835,54.8657780017,1,0,0,1,0
2017-03-13 10:55:00,55.065,55.25,55.06,55.135,18445.0,554361.0,0.000272133526851,55.095580916,0.000178898812753,54.6862305375,0.0,0,0,1,1017211.00833,30420659.2919,54.875179336,1,0,0,1,0
2017-03-13 11:00:00,55.14,55.37,55.1,55.285,18873.0,573234.0,0.00272059490342,55.1334647328,0.000687601730951,54.7432562006,0.0,0,0,1,1042764.705,31463423.9969,54.8875747022,1,0,0,1,0
2017-03-13 11:05:00,55.265,55.58,55.23,55.58,37072.0,610306.0,0.00533598625305,55.2227717862,0.00161983386818,54.8229460863,0.0,1,1,1,2056136.69333,33519560.6902,54.9225481811,1,0,0,1,0
2017-03-13 11:10:00,55.52,55.64,55.43,55.64,11433.0,621739.0,0.001079525009,55.306217429,0.0015110730602,54.9007607447,0.0,0,1,1,635331.81,34154892.5002,54.9344540075,1,0,0,1,0
2017-03-13 11:15:00,55.635,55.72,55.5,55.706,24907.0,646646.0,0.00118619698059,55.3861739432,0.00144570570763,54.9774501976,0.0,0,1,1,1385875.294,35540767.7942,54.9617067054,1,0,0,1,0
2017-03-13 11:20:00,55.72,55.81,55.6069,55.69,32358.0,679004.0,-0.000287222202276,55.4469391545,0.00109711877599,55.0453120835,0.0,0,1,1,1802415.0234,37343182.8176,54.996999749,1,0,0,1,0
2017-03-13 11:25:00,55.72,55.83,55.72,55.75,17633.0,696637.0,0.00107739270964,55.5075513236,0.00109315626823,55.1124252184,0.0,0,1,1,983333.633333,38326516.4509,55.0164812534,1,0,0,1,0
2017-03-13 11:30:00,55.75,56.0,55.7361,55.99,17229.0,713866.0,0.00430493273543,55.6040410589,0.00173831727345,55.1960037691,0.0,1,1,1,963250.9923,39289767.4432,55.038014758,1,0,0,1,0
2017-03-13 11:35:00,55.94,55.98,55.48,55.6,18597.0,732463.0,-0.00696552955885,55.6032328471,-1.45351267005e-05,55.2344796006,0.0,0,0,1,1035604.94,40325372.3832,55.0544838213,1,0,0,1,0
2017-03-13 11:40:00,55.57,55.5999,55.44,55.58,10308.0,742771.0,-0.000359712230216,55.5985862777,-8.35665335909e-05,55.2673863053,0.0,0,0,1,572505.9764,40897878.3596,55.0612212373,1,0,0,1,0
2017-03-13 11:45:00,55.55,55.7,55.54,55.63,9750.0,752521.0,0.000899604174163,55.6048690222,0.000113001874332,55.3019209429,0.0,0,0,1,542327.5,41440205.8596,55.068504214,1,0,0,1,0
2017-03-13 11:50:00,55.59,55.9,55.59,55.89,25405.0,777926.0,0.00467373719216,55.6618952177,0.00102556118862,55.3579284721,0.0,1,1,1,1417429.63333,42857635.493,55.0921752107,1,0,0,1,0
2017-03-13 11:55:00,55.86,55.93,55.78,55.86,10684.0,788610.0,-0.000536768652711,55.7015161742,0.000711814721708,55.4057448081,0.0,0,0,1,596772.626667,43454408.1196,55.1025324554,1,0,0,1,0
2017-03-13 12:00:00,55.9,56.32,55.9,56.15,34721.0,823331.0,0.00519155030433,55.7912129393,0.00161031101708,55.476626255,0.0,1,1,1,1948658.25667,45403066.3763,55.1455810316,1,0,0,1,0
2017-03-13 12:05:00,56.16,56.24,56.11,56.23,16195.0,839526.0,0.00142475512021,55.8789703515,0.00157296117986,55.5483761354,0.0,0,1,1,910051.033333,46313117.4096,55.1657928517,1,0,0,1,0
2017-03-13 12:10:00,56.23,56.5,56.15,56.43,47269.0,886795.0,0.00355682020274,55.9891762812,0.0019722254904,55.632340313,0.0,1,1,1,2664080.84,48977198.2496,55.229447899,1,0,0,1,0
2017-03-13 12:15:00,56.38,56.56,56.21,56.3,33371.0,920166.0,-0.00230373914584,56.0513410249,0.00111029930948,55.6959269499,0.0,0,1,1,1880678.32333,50857876.573,55.2703279332,1,0,0,1,0
2017-03-13 12:20:00,56.26,56.4,56.21,56.38,22943.0,943109.0,0.00142095914742,56.11707282,0.00117270691136,55.7610767642,0.0,0,1,1,1292379.19,52150255.763,55.2961065613,1,0,0,1,0
2017-03-13 12:25:00,56.392,56.76,56.37,56.5625,31547.0,974656.0,0.00323696346222,56.206158256,0.00158749256745,55.8374027866,0.0,1,1,1,1784429.76583,53934685.5288,55.3371502651,1,0,0,1,0
2017-03-13 12:30:00,56.54,56.75,56.4474,56.46,19700.0,994356.0,-0.00181215469613,56.2569266048,0.000903252426109,55.8966977593,0.0,0,0,1,1114083.59333,55048769.1221,55.3612278924,1,0,0,1,0
2017-03-13 12:35:00,56.4897,56.8,56.485,56.67,25241.0,1019597.0,0.00371944739639,56.3395412838,0.00146852457167,55.9703455918,0.0,1,1,1,1429944.71833,56478713.8405,55.3931738132,1,0,0,1,0
2017-03-13 12:40:00,56.67,56.71,56.59,56.65,9400.0,1028997.0,-0.000352920416446,56.4016330271,0.00110209884251,56.035074583,0.0,0,1,1,532510.0,57011223.8405,55.4046550578,1,0,0,1,0
2017-03-13 12:45:00,56.72,56.72,56.52,56.585,13188.0,1042185.0,-0.00114739629303,56.4383064216,0.000650218666037,56.0874484323,0.0,0,0,1,746550.7,57757774.5405,55.4198866233,1,0,0,1,0
2017-03-13 12:50:00,56.59,56.82,56.55,56.775,25090.0,1067275.0,0.00335778033048,56.5056451373,0.00119313848946,56.152929534,0.0,1,1,1,1422979.35,59180753.8905,55.4503327544,1,0,0,1,0
2017-03-13 12:55:00,56.74,56.77,56.27,56.34,31040.0,1098315.0,-0.00766182298547,56.4725161099,-0.000586295889241,56.1707457688,0.0,0,0,1,1752518.4,60933272.2905,55.4788674383,1,0,0,1,0
