Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,9.88,9.91,9.88,9.8885,1225.0,1225.0,-0.00317540322581,9.9252279335,-0.000924260570185,9.946425,0.0,0,0,0,12118.7208333,12118.7208333,9.89283333333,1,0,0,1,0
2017-03-13 09:45:00,9.9,9.9,9.86,9.86,900.0,2125.0,-0.00288213581433,9.9121823468,-0.00131438661024,9.93819404762,0.0,0,0,0,8886.0,21004.7208333,9.8845745098,1,0,0,1,0
2017-03-13 09:50:00,9.84,9.85,9.8,9.8,1100.0,3225.0,-0.00608519269777,9.88974587744,-0.00226352467847,9.92503270975,0.0,0,0,0,10798.3333333,31803.0541667,9.8614121447,1,0,0,1,0
2017-03-13 09:55:00,9.81,9.85,9.81,9.85,200.0,3425.0,0.00510204081633,9.88179670195,-0.000803779549658,9.91788673739,0.0,1,0,0,1967.33333333,33770.3875,9.85996715328,1,0,0,1,0
2017-03-13 10:00:00,9.8,9.8,9.77,9.77,500.0,3925.0,-0.00812182741117,9.85943736156,-0.00226267965882,9.90380228621,0.0,0,0,0,4890.0,38660.3875,9.84978025478,1,0,0,1,0
2017-03-13 10:05:00,9.74,9.74,9.74,9.74,300.0,4225.0,-0.00307062436029,9.83554988925,-0.00242280278641,9.88820206848,0.0,0,0,0,2922.0,41582.3875,9.8419852071,-1,0,0,1,0
2017-03-13 10:10:00,9.74,9.74,9.63,9.63,2500.0,6725.0,-0.0112936344969,9.7944399114,-0.00417973354948,9.86361139529,0.0,0,0,0,24166.6666667,65749.0541667,9.7768110285,1,0,0,1,0
2017-03-13 10:15:00,9.64,9.655,9.63,9.655,900.0,7625.0,0.00259605399792,9.76655192912,-0.00284732792605,9.84374364336,0.0,0,0,0,8682.0,74431.0541667,9.76144972678,1,0,0,1,0
2017-03-13 10:20:00,9.68,9.71,9.68,9.68,31987.0,39612.0,0.00258933195236,9.7492415433,-0.00177241527505,9.82814901066,0.0,0,0,0,309954.03,384385.084167,9.70375351325,1,0,0,1,0
2017-03-13 10:25:00,9.68,9.68,9.65,9.67,2600.0,42212.0,-0.00103305785124,9.73339323464,-0.00162559401043,9.81308720012,0.0,0,0,0,25133.3333333,409518.4175,9.70146919123,1,0,0,1,0
2017-03-13 10:30:00,9.67,9.69,9.65,9.66,2700.0,44912.0,-0.00103412616339,9.71871458771,-0.00150807088272,9.79850746677,0.0,0,0,0,26100.0,435618.4175,9.69937694825,1,0,0,1,0
2017-03-13 10:35:00,9.66,9.67,9.65,9.66,800.0,45712.0,0.0,9.70697167017,-0.00120827887637,9.78531627946,0.0,0,0,0,7728.0,443346.4175,9.6986878172,1,0,0,1,0
2017-03-13 10:40:00,9.69,9.71,9.69,9.69,900.0,46612.0,0.00310559006211,9.70357733613,-0.000349680018522,9.77623853856,0.0,1,0,0,8727.0,452073.4175,9.69864879216,1,0,0,1,0
2017-03-13 10:45:00,9.7,9.7,9.69,9.69,700.0,47312.0,0.0,9.70086186891,-0.000279841869928,9.76802534441,0.0,0,0,0,6785.33333333,458858.750833,9.69857014781,1,0,0,1,0
2017-03-13 10:50:00,9.7,9.7,9.67,9.67,1200.0,48512.0,-0.00206398348813,9.69468949513,-0.000636270659741,9.75868959733,0.0,0,0,0,11616.0,470474.750833,9.69811079389,-1,0,0,1,0
2017-03-13 10:55:00,9.67,9.67,9.65,9.65,1900.0,50412.0,-0.00206825232678,9.6857515961,-0.000921937626739,9.7483382071,0.0,0,0,0,18347.6666667,488822.4175,9.69654878799,-1,0,0,1,0
2017-03-13 11:00:00,9.68,9.74,9.67,9.71,1100.0,51512.0,0.00621761658031,9.69060127688,0.000500702576542,9.74468694928,0.0,1,0,0,10677.3333333,499499.750833,9.69676484767,-1,0,0,1,0
2017-03-13 11:05:00,9.7,9.7,9.64,9.66,1420.0,52932.0,-0.00514933058702,9.6844810215,-0.000631566112484,9.73662152554,0.0,0,0,0,13726.6666667,513226.4175,9.69595740762,-1,0,0,1,0
2017-03-13 11:10:00,9.66,9.66,9.64,9.645,600.0,53532.0,-0.00155279503106,9.6765848172,-0.000815346148474,9.72789566597,0.0,0,0,0,5789.0,519015.4175,9.69542362512,-1,0,0,1,0
2017-03-13 11:15:00,9.63,9.66,9.63,9.66,200.0,53732.0,0.00155520995334,9.67326785376,-0.000342782448906,9.72142941207,0.0,0,0,0,1930.0,520945.4175,9.69525455036,-1,0,0,1,0
2017-03-13 11:20:00,9.645,9.645,9.62,9.629,1300.0,55032.0,-0.00320910973085,9.66441428301,-0.00091526161442,9.71262661092,0.0,0,0,0,12520.7333333,533466.150833,9.69374456377,-1,0,0,1,0
2017-03-13 11:25:00,9.62,9.625,9.54,9.54,2400.0,57432.0,-0.00924291203656,9.63953142641,-0.00257468852983,9.69618598131,0.0,0,0,0,22964.0,556430.150833,9.6885038103,-1,0,0,1,0
2017-03-13 11:30:00,9.54,9.5646,9.54,9.55,4588.0,62020.0,0.00104821802935,9.62162514113,-0.00185758876542,9.6822635069,0.0,0,0,0,43822.4349333,600252.585767,9.67837126357,-1,0,0,1,0
2017-03-13 11:35:00,9.55,9.5697,9.54,9.54,1860.0,63880.0,-0.00104712041885,9.6053001129,-0.00169670175109,9.66871460148,0.0,0,0,0,17762.814,618015.399767,9.67463055364,-1,0,0,1,0
2017-03-13 11:40:00,9.54,9.575,9.54,9.575,1000.0,64880.0,0.00366876310273,9.59924009032,-0.000630904033087,9.65978940134,0.0,1,0,0,9563.33333333,627578.7331,9.67291512176,-1,0,0,1,0
