,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-03-30 10:25:00,51.77,51.77,51.53,51.69,11289.0,-0.00193087468623,51.5539908979,0.000659982201547,51.20975075,0.0,0,0,1,583227.37,12569041.6967,243862.0,51.5416165564,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:30:00,51.64,51.755,51.59,51.675,20186.0,-0.000290191526407,51.5781927184,0.000469446108637,51.2540602024,0.0,0,0,1,1043077.90667,13612119.6033,264048.0,51.5516860697,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:35:00,51.64,51.81,51.64,51.7572,3471.0,0.00159071117562,51.6139941747,0.00069412002326,51.3019782783,0.0,0,0,1,179574.7304,13791694.3337,267519.0,51.5540740423,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:40:00,51.8,51.86,51.76,51.845,11115.0,0.00169638233908,51.6601953397,0.000895128652651,51.3536946328,0.0,0,0,1,575997.825,14367692.1587,278634.0,51.5647485904,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:45:00,51.81,51.92,51.81,51.9,4520.0,0.00106085447005,51.7081562718,0.000928392386738,51.4057237154,0.0,0,0,1,234482.533333,14602174.6921,283154.0,51.5697277526,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:50:00,51.91,51.95,51.82,51.9,3631.0,0.0,51.7465250174,0.000742025019012,51.4527976472,0.0,0,0,1,188412.59,14790587.2821,286785.0,51.5737827364,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 10:55:00,51.86,51.97,51.77,51.93,7309.0,0.000578034682081,51.7832200139,0.000709129675861,51.4982454904,0.0,0,0,1,379264.01,15169851.2921,294094.0,51.581641557,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:00:00,51.925,52.03,51.89,52.03,5200.0,0.00192566917004,51.8325760112,0.000953127233044,51.548888777,0.0,0,0,1,270313.333333,15440164.6254,299294.0,51.5886206386,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:05:00,52.04,52.04,51.91,51.97,12917.0,-0.0011531808572,51.8600608089,0.00053026108064,51.5889946078,0.0,0,0,1,671339.546667,16111504.1721,312211.0,51.6045372266,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:10:00,52.0,52.0,51.83,51.88,7700.0,-0.00173176832788,51.8640486471,7.68961345632e-05,51.616709407,0.0,0,0,1,399655.666667,16511159.8387,319911.0,51.6117290082,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:15:00,51.91,51.91,51.8,51.86,7390.0,-0.000385505011565,51.8632389177,-1.5612537964e-05,51.6398799397,0.0,0,0,1,383220.766667,16894380.6054,327301.0,51.6172593588,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:20:00,51.86,52.0,51.86,51.98,26429.0,0.00231392209796,51.8865911342,0.000450265292807,51.6722723264,0.0,0,0,1,1372898.45333,18267279.0587,353730.0,51.6418710845,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:25:00,51.96,52.04,51.92,52.03,9782.0,0.000961908426318,51.9152729073,0.000552778136679,51.7063416286,0.0,0,0,1,508631.393333,18775910.4521,363512.0,51.6514185283,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:30:00,52.04,52.21,52.03,52.17,27535.0,0.00269075533346,51.9662183259,0.000981318515335,51.7504995688,0.0,0,0,1,1435583.11667,20211493.5687,391047.0,51.6855865631,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:35:00,52.17,52.2,52.12,52.15,22204.0,-0.00038336208549,52.0029746607,0.000707312096401,51.7885472289,0.0,0,0,1,1158086.62667,21369580.1954,413251.0,51.7108977241,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:40:00,52.12,52.14,51.99,51.99,4800.0,-0.00306807286673,52.0003797286,-4.98996866246e-05,51.8077332071,0.0,0,0,1,249792.0,21619372.1954,418051.0,51.714676428,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:45:00,52.0,52.12,51.98,52.11,6875.0,0.00230813618003,52.0223037828,0.000421613349809,51.8365205207,0.0,0,0,1,357981.25,21977353.4454,424926.0,51.7204253103,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:50:00,52.09,52.2,52.065,52.19,5767.0,0.00153521397045,52.0558430263,0.000644708922753,51.870185233,0.0,0,0,1,300758.661667,22278112.1071,430693.0,51.7261996528,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 11:55:00,52.19,52.2,52.1,52.1,11108.0,-0.00172446828894,52.064674421,0.000169652323954,51.8920723537,0.0,0,0,1,579097.066667,22857209.1737,441801.0,51.7364360283,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:00:00,52.09,52.09,51.94,51.98,13900.0,-0.00230326295585,52.0477395368,-0.000325266303737,51.9004464152,0.0,0,0,1,722846.333333,23580055.5071,455701.0,51.7445770518,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:05:00,51.99,52.02,51.93,51.96,10600.0,-0.000384763370527,52.0301916295,-0.000337150230145,51.9061181852,0.0,0,0,1,550882.0,24130937.5071,466301.0,51.7497013883,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:10:00,51.96,52.0,51.94,52.0,9500.0,0.000769822940724,52.0241533036,-0.000116054269676,51.9150593104,0.0,0,0,1,493810.0,24624747.5071,475801.0,51.7542996065,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:15:00,52.0071,52.03,51.98,52.03,4016.0,0.000576923076923,52.0253226429,2.2476853792e-05,51.9260060428,0.0,0,0,1,208885.546667,24833633.0537,479817.0,51.7564676819,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:20:00,52.02,52.11,52.0,52.03,11657.0,0.0,52.0262581143,1.79810788756e-05,51.9359102292,0.0,0,0,1,606707.993333,25440341.0471,491474.0,51.7633507511,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:25:00,52.03,52.09,51.99,52.0,2200.0,-0.000576590428599,52.0210064914,-0.000100941775295,51.9420140169,0.0,0,0,1,114458.666667,25554799.7137,493674.0,51.7645241875,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:30:00,52.0,52.09,52.0,52.0001,6103.0,1.92307692304e-06,52.0168251931,-8.03771123788e-05,51.9475460153,0.0,0,0,1,317539.293433,25872339.0072,499777.0,51.7677664382,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:35:00,52.0,52.03,51.96,51.96,14902.0,-0.000771152363169,52.0054601545,-0.00021848774095,51.948732109,0.0,0,0,1,774655.633333,26646994.6405,514679.0,51.7740079554,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:40:00,51.98,52.0,51.86,51.86,9684.0,-0.00192455735181,51.9763681236,-0.000559403393718,51.940281432,0.0,0,0,1,502664.16,27149658.8005,524363.0,51.7764579127,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:45:00,51.84,51.93,51.84,51.91,7573.0,0.000964134207482,51.9630944989,-0.000255378072786,51.9373974861,0.0,0,0,1,392988.213333,27542647.0138,531936.0,51.7781218301,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:50:00,51.89,51.96,51.89,51.9,3266.0,-0.000192641109613,51.9504755991,-0.000242843500741,51.9338358207,0.0,0,0,1,169559.833333,27712206.8472,535202.0,51.7789672818,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 12:55:00,51.88,51.91,51.83,51.87,5500.0,-0.000578034682081,51.9343804793,-0.000309816601992,51.9277562188,0.0,0,0,1,285285.0,27997491.8472,540702.0,51.7798932631,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:00:00,51.87,51.87,51.82,51.82,2700.0,-0.000963948332369,51.9115043834,-0.000440480769126,51.9174937217,-1.0,0,0,0,139959.0,28137450.8472,543402.0,51.780175353,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:05:00,51.82,51.9,51.82,51.86,6100.0,0.000771902740255,51.9012035067,-0.000198431480813,51.9120181292,0.0,0,0,0,316346.0,28453796.8472,549502.0,51.7810614832,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:10:00,51.85,51.93,51.85,51.92,4550.0,0.00115696104898,51.9049628054,7.2431820404e-05,51.9127783074,0.0,0,0,0,236145.0,28689941.8472,554052.0,51.7820382332,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:15:00,51.93,51.96,51.92,51.92,3745.0,0.0,51.9079702443,5.79412595323e-05,51.9134660876,0.0,0,0,0,194490.333333,28884432.1805,557797.0,51.7830540152,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:20:00,51.91,52.03,51.91,52.0,7297.0,0.00154083204931,51.9263761955,0.000354588149953,51.9217074126,1.0,0,0,1,379298.06,29263730.2405,565094.0,51.7855971582,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:25:00,51.9903,52.05,51.98,52.03,6978.0,0.000576923076923,51.9471009564,0.000399118182855,51.9320209924,0.0,0,0,1,362995.56,29626725.8005,572072.0,51.788456349,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:30:00,52.04,52.04,51.93,51.95,4900.0,-0.00153757447626,51.9476807651,1.11615223342e-05,51.9337332788,0.0,0,0,1,254669.333333,29881395.1338,576972.0,51.7900264377,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:35:00,51.99,52.02,51.95,51.95,5983.0,0.0,51.9481446121,8.9291182046e-06,51.9352824903,0.0,0,0,1,310956.453333,30192351.5872,582955.0,51.7919077582,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:40:00,51.98,52.04,51.96,52.01,3500.0,0.00115495668912,51.9605156897,0.000238142818728,51.9423984436,0.0,0,0,1,182011.666667,30374363.2538,586455.0,51.7931695592,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:45:00,52.05,52.05,51.98,51.98,6700.0,-0.000576812151509,51.9644125517,7.49966011069e-05,51.9459795443,0.0,0,0,1,348422.333333,30722785.5872,593155.0,51.7955434704,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:50:00,52.0,52.03,52.0,52.0,7602.0,0.000384763370527,51.9715300414,0.000136968538761,51.9511243496,0.0,0,0,1,395380.02,31118165.6072,600757.0,51.7982572108,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 13:55:00,52.0,52.03,51.97,52.03,2600.0,0.000576923076923,51.9832240331,0.000225007647736,51.9586363163,0.0,0,0,1,135226.0,31253391.6072,603357.0,51.7991696577,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:00:00,52.05,52.07,52.04,52.07,3414.0,0.000768787238132,52.0005792265,0.000333861427448,51.9692423814,0.0,0,0,1,177732.84,31431124.4472,606771.0,51.8006372209,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:05:00,52.07,52.15,52.06,52.12,3400.0,0.000960245822931,52.0244633812,0.000459305551179,51.9836002498,0.0,0,0,1,177174.0,31608298.4472,610171.0,51.8023610548,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:10:00,52.12,52.14,52.1,52.14,4092.0,0.000383729854183,52.0475707049,0.000444162654659,51.9984954641,0.0,0,0,1,213302.32,31821600.7672,614263.0,51.8045214626,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:15:00,52.11,52.19,52.11,52.17,2331.0,0.000575373993096,52.072056564,0.000470451524988,52.0148292294,0.0,0,0,1,121577.19,31943177.9572,616594.0,51.8058527283,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:20:00,52.19,52.26,52.19,52.23,6085.0,0.00115008625647,52.1036452512,0.000606634139162,52.0353216838,0.0,0,0,1,317799.266667,32260977.2238,622679.0,51.8099650443,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:25:00,52.23,52.27,52.23,52.27,2093.0,0.000765843385028,52.1369162009,0.000638553206903,52.0576719996,0.0,0,0,1,109373.203333,32370350.4272,624772.0,51.8114615046,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:30:00,52.27,52.31,52.26,52.27,2600.0,0.0,52.1635329607,0.000510516573527,52.0778937139,0.0,0,0,1,135928.0,32506278.4272,627372.0,51.8134032554,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:35:00,52.26,52.26,52.2367,52.2367,3208.0,-0.000637076717046,52.1781663686,0.00028052946225,52.0930181221,0.0,0,0,1,167600.249067,32673878.6762,630580.0,51.8155962388,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:40:00,52.25,52.28,52.21,52.25,9912.0,0.000254610264431,52.1925330949,0.000275339807438,52.1079687772,0.0,0,0,1,517868.96,33191747.6362,640492.0,51.8222673136,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:45:00,52.27,52.29,52.22,52.22,8982.0,-0.000574162679426,52.1980264759,0.000105252240092,52.1186384174,0.0,0,0,1,469249.62,33660997.2562,649474.0,51.8280905105,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:50:00,52.21,52.26,52.21,52.25,7154.0,0.000574492531597,52.2084211807,0.000199139805109,52.1311490444,0.0,0,0,1,373724.96,34034722.2162,656628.0,51.8325782882,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 14:55:00,52.26,52.31,52.221,52.27,8926.0,0.000382775119617,52.2207369446,0.000235896117466,52.1443729449,0.0,0,0,1,466535.242,34501257.4582,665554.0,51.8384044844,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:00:00,52.25,52.28,52.23,52.2505,6172.0,-0.000373062942414,52.2266895557,0.000113989411731,52.1544802835,0.0,0,0,1,322508.602,34823766.0602,671726.0,51.8422184942,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:05:00,52.28,52.29,52.23,52.26,9427.0,0.000181816441948,52.2333516445,0.00012756100232,52.1645297803,0.0,0,0,1,492655.02,35316421.0802,681153.0,51.8480004936,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:10:00,52.25,52.28,52.22,52.23,7001.0,-0.000574052812859,52.2326813156,-1.2833350433e-05,52.1707650393,0.0,0,0,1,365755.576667,35682176.6569,688154.0,51.8520224498,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:15:00,52.23,52.255,52.2125,52.255,4600.0,0.000478652115642,52.2371450525,8.54586967931e-05,52.1787874165,0.0,0,0,1,240307.833333,35922484.4902,692754.0,51.8546042177,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:20:00,52.26,52.27,52.09,52.1,6996.0,-0.00296622332791,52.209716042,-0.000525086324535,52.171283853,0.0,0,0,1,364864.72,36287349.2102,699750.0,51.8575908685,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:25:00,52.0801,52.13,52.0801,52.13,5318.0,0.000575815738963,52.1937728336,-0.000305368609686,52.1673520575,0.0,0,0,1,277138.883933,36564488.0942,705068.0,51.8595200664,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:30:00,52.14,52.21,52.14,52.19,5200.0,0.00115096873202,52.1930182669,-1.44570257889e-05,52.1695090044,0.0,0,0,1,271336.0,36835824.0942,710268.0,51.8618663577,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:35:00,52.18,52.21,52.1742,52.19,14430.0,0.0,52.1924146135,-1.1565787838e-05,52.1714605278,0.0,0,0,1,753121.902,37588945.9962,724698.0,51.8684279468,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:40:00,52.19,52.255,52.17,52.25,18448.0,0.00114964552596,52.2039316908,0.000220665730539,52.1789404775,0.0,0,0,1,963446.8,38552392.7962,743146.0,51.8772795604,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:45:00,52.25,52.25,52.17,52.19,25564.0,-0.00114832535885,52.2011453526,-5.33741055574e-05,52.1799937654,0.0,0,0,1,1334526.01333,39886918.8095,768710.0,51.8881227114,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:50:00,52.18,52.19,52.155,52.17,21290.0,-0.000383215175321,52.1949162821,-0.000119328234781,52.1790419782,0.0,0,0,1,1110734.78333,40997653.5928,790000.0,51.8957640416,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 15:55:00,52.17,52.2,52.115,52.12,26990.0,-0.000958405213724,52.1799330257,-0.00028706352055,52.1734189327,0.0,0,0,1,1407393.55,42405047.1428,816990.0,51.9039977758,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 16:00:00,52.12,52.145,52.07,52.11,52602.0,-0.000191864927091,52.1659464206,-0.000268045670571,52.1673790343,-1.0,0,0,0,2741002.55,45146049.6928,869592.0,51.9163581229,1,0,0,1,0.0,0,0.0,20170330 18:10:32
2017-03-30 16:05:00,52.11,52.11,52.11,52.11,52314.0,0.0,52.1547571364,-0.000214494030653,52.1619143644,0.0,0,0,0,2726082.54,47872132.2328,921906.0,51.9273464245,1,0,0,1,0.0,0,0.0,20170330 18:10:32
