,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,21.44,21.535,21.345,21.35,43560.0,0.00421545667447,21.5359027798,-0.00111205148853,21.65575,0.0,1,0,0,933926.4,933926.4,43560.0,21.44,1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 09:40:00,21.345,21.525,21.335,21.44,22004.0,-0.00443097014925,21.4977222238,-0.00177287928678,21.6261547619,0.0,0,0,0,470922.273333,1404848.67333,65564.0,21.4271349114,1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 09:45:00,21.205,21.425,21.175,21.345,14147.0,-0.0065589130944,21.4391777791,-0.00272328594437,21.5860447846,0.0,0,0,0,300883.111667,1705731.785,79711.0,21.3989510231,1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 09:50:00,21.175,21.235,21.03,21.205,9970.0,-0.00141476066965,21.3863422233,-0.00246443946494,21.5468976622,0.0,0,0,0,210832.266667,1916564.05167,89681.0,21.370904112,1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 09:55:00,21.09,21.21,21.01,21.175,6430.0,-0.00401416765053,21.3270737786,-0.00277132218464,21.5033835992,0.0,0,0,0,135694.433333,2052258.485,96111.0,21.3530031422,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:00:00,21.105,21.195,21.085,21.09,2061.0,0.000711237553343,21.2826590229,-0.00208255273004,21.465442304,0.0,0,0,0,43545.495,2095803.98,98172.0,21.3482864768,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:05:00,20.91,21.12,20.91,21.105,9502.0,-0.0092395167022,21.2081272183,-0.00350199683681,21.412543037,0.0,0,0,0,199351.96,2295155.94,107674.0,21.3157859836,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:10:00,20.94,21.015,20.85,20.91,40501.0,0.00143472022956,21.1545017746,-0.00252853272284,21.3675389382,0.0,0,0,0,847888.435,3143044.375,148175.0,21.2117049097,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:15:00,20.885,20.94,20.865,20.94,7463.0,-0.00262655205349,21.1006014197,-0.00254793781028,21.3215828489,0.0,0,0,0,155951.823333,3298996.19833,155638.0,21.1965985064,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:20:00,20.74,20.885,20.735,20.885,10438.0,-0.00694278190089,21.0284811358,-0.00341792551354,21.2661940061,0.0,0,0,0,216971.226667,3515967.425,166076.0,21.1708339856,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:25:00,20.745,20.75,20.665,20.74,8805.0,0.000241080038573,20.9717849086,-0.00269616368337,21.2165564817,0.0,0,0,0,182439.6,3698407.025,174881.0,21.1481351605,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:30:00,20.735,20.75,20.655,20.745,7643.0,-0.000482043865992,20.9244279269,-0.00225812833434,21.1706939596,0.0,0,0,0,158312.006667,3856719.03167,182524.0,21.1299282925,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:35:00,20.745,20.745,20.72,20.735,3907.0,0.000482276344345,20.8885423415,-0.00171500915124,21.1301516778,0.0,0,0,0,81018.1566667,3937737.18833,186431.0,21.1216867813,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:40:00,20.82,20.82,20.695,20.745,18203.0,0.00361532899494,20.8748338732,-0.000656267348823,21.1006134227,0.0,1,0,0,378228.001667,4315965.19,204634.0,21.0911441403,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:45:00,20.815,20.85,20.755,20.82,5460.0,-0.000240153698367,20.8628670986,-0.000573263227639,21.0734121444,0.0,0,0,0,113604.4,4429569.59,210094.0,21.0837510353,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:50:00,20.855,20.855,20.81,20.815,5262.0,0.00192169108816,20.8612936789,-7.54172332423e-05,21.0526109878,0.0,0,0,0,109660.08,4539229.67,215356.0,21.0777952321,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 10:55:00,20.87,20.87,20.81,20.855,14288.0,0.000719251977943,20.8630349431,8.3468659976e-05,21.0352194651,0.0,0,0,0,297904.8,4837134.47,229644.0,21.0636222588,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 11:00:00,20.895,20.895,20.83,20.87,6593.0,0.00119789171059,20.8694279545,0.000306427679407,21.0218652304,0.0,0,0,0,137617.886667,4974752.35667,236237.0,21.0583115967,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 11:05:00,20.865,20.895,20.855,20.895,8441.0,-0.00143575017947,20.8685423636,-4.24348427537e-05,21.0069256846,0.0,0,0,0,176177.738333,5150930.095,244678.0,21.0518726449,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 11:10:00,20.845,20.895,20.84,20.865,3381.0,-0.000958543014618,20.8638338909,-0.000225625375882,20.9915041908,0.0,0,0,0,70527.66,5221457.755,248059.0,21.0492574549,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
2017-04-18 11:15:00,20.905,20.915,20.835,20.845,7543.0,0.00287838810266,20.8720671127,0.00039461691802,20.9832656965,0.0,0,0,0,157535.555,5378993.31,255602.0,21.0444100985,-1,0,0,1,0.0,0,0.0,20170418 11:15:13
