Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-19 09:35:00,23.96,24.0,23.9,23.9,33216.0,-0.00745650372825,0,0,23.808224,1,23.9384759738,0.00022483538164,23.8685,0.0,0,0,1,795633.92,795633.92,33216.0,23.9533333333,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 09:40:00,23.96,23.965,23.91,23.96,8099.0,0.0,0,0,23.82149504,1,23.9427807791,0.000179827873643,23.8772142857,0.0,0,0,1,193930.555,989564.475,41315.0,23.9516997459,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 09:45:00,24.0,24.04,23.96,23.97,80559.0,0.0016694490818,1,1,23.8342352384,1,23.9542246233,0.000477966377077,23.8889081633,0.0,0,0,1,1933416.0,2922980.475,121874.0,23.9836263272,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 09:50:00,23.99,24.01,23.975,24.0,20189.0,-0.000416666666667,0,0,23.8464658289,1,23.9613796986,0.000298697848143,23.8985359572,0.0,0,0,1,484367.758333,3407348.23333,142063.0,23.984768964,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 09:55:00,24.02,24.03,23.99,23.99,20876.0,0.00125052105044,1,1,23.8582071957,1,23.9731037589,0.000489289866718,23.9101039613,0.0,0,0,1,501302.346667,3908650.58,162939.0,23.9884286758,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:00:00,24.13,24.14,24.025,24.03,16289.0,0.00457951706911,1,1,23.8694789079,1,24.0044830071,0.00130893556958,23.9310464412,0.0,1,1,1,392537.751667,4301188.33167,179228.0,23.9984172767,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:05:00,24.08,24.145,24.07,24.13,86156.0,-0.00207210940738,0,0,23.8802997516,1,24.0195864057,0.000629190746335,23.9452324944,0.0,0,0,1,2076216.00667,6377404.33833,265384.0,24.0308546798,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:10:00,24.095,24.1,24.065,24.084,24625.0,0.00062292358804,0,0,23.9014757714,1,24.0346691245,0.000627934162069,23.9594960664,0.0,0,0,1,593134.166667,6970538.505,290009.0,24.0355937402,-1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:15:00,24.055,24.09,24.03,24.09,36327.0,-0.00166009545549,0,0,23.9209577097,1,24.0387352996,0.000169179574275,23.9685916791,0.0,0,0,1,873967.075,7844505.58,326336.0,24.0381250613,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:20:00,24.11,24.1201,24.04,24.05,47292.0,0.00228642693827,1,1,23.9388810929,1,24.0529882397,0.000592915554608,23.9820591382,0.0,0,0,1,1139265.8564,8983771.4364,373628.0,24.0446953558,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:25:00,24.17,24.17,24.095,24.115,30014.0,0.00248859394442,1,1,23.9553706055,1,24.0763905918,0.000972949881511,23.9999582679,0.0,0,0,1,724688.03,9708459.4664,403642.0,24.0521538056,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:30:00,24.135,24.165,24.125,24.165,16474.0,-0.00144807612743,0,0,23.9811261329,1,24.0881124734,0.000486862081821,24.0128193853,0.0,0,0,1,397709.816667,10106169.2831,420116.0,24.0556638716,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:35:00,24.175,24.195,24.1317,24.14,122625.0,0.00165734410607,1,1,24.0037909969,1,24.1054899787,0.000721414155475,24.0282651581,0.0,0,0,1,2963506.9875,13069676.2706,542741.0,24.0808714849,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:40:00,24.25,24.26,24.17,24.17,73735.0,0.00310237849018,1,1,24.0343844374,1,24.134391983,0.00119898016091,24.0493827621,0.0,1,1,1,1786353.26667,14856029.5372,616476.0,24.0983096458,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:45:00,24.29,24.29,24.23,24.24,137546.0,0.00164948453608,1,1,24.0795075499,1,24.1655135864,0.00128951263511,24.0722986895,0.0,0,1,1,3338241.42,18194270.9572,754022.0,24.129628787,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:50:00,24.22,24.31,24.205,24.3,63261.0,-0.0028818443804,0,0,24.1216060399,1,24.1764108691,0.000450943559852,24.086365481,0.0,0,0,1,1533762.945,19728033.9022,817283.0,24.1385589841,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 10:55:00,24.23,24.24,24.195,24.21,17580.0,0.000412881915772,0,0,24.159284832,1,24.1871286953,0.000443317506303,24.100044959,0.0,0,0,1,425816.9,20153850.8022,834863.0,24.1403090115,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:00:00,24.17,24.28,24.17,24.23,68600.0,-0.00247626908791,0,0,24.31,-1,24.1837029562,-0.000141634796791,24.1067073438,0.0,0,0,1,1660577.33333,21814428.1356,903463.0,24.1453475522,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:05:00,24.275,24.285,24.16,24.17,55383.0,0.00434422838229,1,1,24.3044,-1,24.201962365,0.000755029483569,24.1227352159,0.0,1,0,1,1342483.92,23156912.0556,958846.0,24.150814683,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:10:00,24.28,24.33,24.275,24.275,43022.0,0.000205973223481,0,0,24.16,1,24.217569892,0.000644886838831,24.1377128143,0.0,0,0,1,1045219.49,24202131.5456,1001868.0,24.1570062579,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:15:00,24.27,24.29,24.25,24.28,18600.0,-0.000411861614498,0,0,24.16,1,24.2280559136,0.000432992312986,24.1503115939,0.0,0,0,1,451422.0,24653553.5456,1020468.0,24.159065787,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:20:00,24.26,24.28,24.25,24.275,55084.0,-0.00041203131438,0,0,24.1668,1,24.2344447309,0.000263695003212,24.1607581088,0.0,0,0,1,1336521.45333,25990074.9989,1075552.0,24.1644058111,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:25:00,24.3,24.3,24.255,24.26,142817.0,0.00164880461665,1,1,24.173328,1,24.2475557847,0.000541009046057,24.1740192413,0.0,0,0,1,3468310.845,29458385.8439,1218369.0,24.1785418407,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:30:00,24.24,24.335,24.21,24.3,104858.0,-0.00246913580247,0,0,24.17959488,1,24.2460446278,-6.23220316707e-05,24.1803031231,0.0,0,0,1,2544029.84333,32002415.6872,1323227.0,24.1851289969,1,0,0,1,0.0,0,0.0,20170421 18:55:44
2017-04-19 11:35:00,24.21,24.24,24.21,24.23,10812.0,-0.00123762376238,0,0,24.1920272896,1,24.2388357022,-0.000297323776406,24.1831313971,0.0,0,0,1,261866.64,32264282.3272,1334039.0,24.1854116163,1,0,0,1,0.0,0,0.0,20170421 18:55:44
