Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,1.44,1.44,1.43,1.4301,16200.0,16200.0,-0.006875,1.429655968,7.76526818715e-05,1.418505,0.0,0,0,1,23220.54,23220.54,1.43336666667,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 09:40:00,1.44,1.45,1.43,1.445,16956.0,33156.0,0.0104188518285,1.4327247744,0.0021465348788,1.42102833333,0.0,1,1,1,24444.9,47665.44,1.43761129207,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 09:45:00,1.44,1.445,1.43,1.4318,40570.0,73726.0,-0.00913494809689,1.43253981952,-0.000129093098203,1.42205420635,0.0,0,0,1,58242.292,105907.732,1.43650451672,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 09:50:00,1.4301,1.44,1.43,1.435,11100.0,84826.0,0.00223494901523,1.43303185562,0.000343471147744,1.42328713908,0.0,0,0,1,15928.5,121836.232,1.43630764153,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 09:55:00,1.4399,1.44,1.43,1.4308,6650.0,91476.0,-0.00292682926829,1.43258548449,-0.000311487229995,1.42400264964,0.0,0,0,1,9533.44,131369.672,1.43611080502,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:00:00,1.44,1.44,1.43,1.43,2400.0,93876.0,-0.000559127760693,1.43206838759,-0.000360953607416,1.42457382587,0.0,0,0,1,3440.0,134809.672,1.43603979718,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:05:00,1.43,1.44,1.43,1.435,13459.0,107335.0,0.0034965034965,1.43265471008,0.000409423520714,1.42556679483,0.0,1,0,1,19313.665,154123.337,1.43590941445,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:10:00,1.4375,1.4375,1.43,1.43,2640.0,109975.0,-0.00348432055749,1.43212376806,-0.000370600125309,1.42598900485,0.0,0,0,1,3781.8,157905.137,1.4358275699,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:15:00,1.43,1.44,1.43,1.43,4056.0,114031.0,0.0,1.43169901445,-0.000296590016544,1.42637100439,0.0,0,0,1,5813.6,163718.737,1.43573885172,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:20:00,1.43,1.44,1.43,1.44,4210.0,118241.0,0.00699300699301,1.43335921156,0.00115959925487,1.42766900397,0.0,1,1,1,6048.36666667,169767.103667,1.4357718868,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:25:00,1.435,1.44,1.43,1.435,24085.0,142326.0,-0.00347222222222,1.43368736925,0.000228943090911,1.42836719407,0.0,0,0,1,34561.975,204329.078667,1.43564126489,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:30:00,1.435,1.44,1.43,1.435,12280.0,154606.0,0.0,1.4339498954,0.000183112550376,1.42899888987,0.0,0,0,1,17621.8,221950.878667,1.43559033069,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:35:00,1.435,1.44,1.43,1.435,12400.0,167006.0,0.0,1.43415991632,0.000146463221046,1.42957042417,0.0,0,0,1,17794.0,239744.878667,1.43554649933,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:40:00,1.4375,1.44,1.43,1.435,3900.0,170906.0,0.0,1.43432793305,0.00011715341817,1.43008752663,0.0,0,0,1,5596.5,245341.378667,1.43553402845,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:45:00,1.44,1.44,1.43,1.435,96717.0,267623.0,0.0,1.43446234644,9.37117558837e-05,1.43055538123,0.0,0,0,1,138788.895,384130.273667,1.43534103447,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:50:00,1.43,1.44,1.43,1.435,12286.0,279909.0,0.0,1.43456987715,7.49623798506e-05,1.43097867826,0.0,0,0,1,17630.41,401760.683667,1.4353260655,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 10:55:00,1.43,1.44,1.43,1.43,5000.0,284909.0,-0.00348432055749,1.43365590172,-0.000637107641474,1.43088547081,0.0,0,0,1,7166.66666667,408927.350333,1.43529109412,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:00:00,1.43,1.44,1.42,1.425,128049.0,412958.0,-0.0034965034965,1.43192472138,-0.00120752848901,1.43032494978,0.0,0,0,1,182896.655,591824.005333,1.43313364878,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:05:00,1.4222,1.4299,1.42,1.42,3650.0,416608.0,-0.00350877192982,1.4295397771,-0.00166555143592,1.42934162123,0.0,0,0,1,5195.045,597019.050333,1.43304749389,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:10:00,1.42,1.43,1.42,1.425,27600.0,444208.0,0.00352112676056,1.42863182168,-0.00063513826981,1.42892813349,-1.0,1,0,0,39330.0,636349.050333,1.43254747851,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:15:00,1.42,1.43,1.42,1.425,3700.0,447908.0,0.0,1.42790545735,-0.000508433541448,1.42855402554,0.0,0,0,0,5272.5,641621.550333,1.43248513162,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:20:00,1.425,1.43,1.42,1.42,7000.0,454908.0,-0.00350877192982,1.42632436588,-0.00110728022019,1.42773935644,0.0,0,0,0,9963.33333333,651584.883667,1.43234430625,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:25:00,1.425,1.43,1.42,1.425,3700.0,458608.0,0.00352112676056,1.4260594927,-0.00018570332367,1.42747846535,0.0,1,0,0,5272.5,656857.383667,1.43228505318,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:30:00,1.425,1.43,1.42,1.42,2500.0,461108.0,-0.00350877192982,1.42484759416,-0.000849823269297,1.42676623056,0.0,0,0,0,3558.33333333,660415.717,1.43223651943,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:35:00,1.425,1.43,1.42,1.425,15480.0,476588.0,0.00352112676056,1.42487807533,2.1392581133e-05,1.42659801812,0.0,1,0,0,22059.0,682474.717,1.43200147087,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:40:00,1.425,1.43,1.42,1.42,67011.0,543599.0,-0.00350877192982,1.42390246026,-0.000684700735231,1.42596963544,0.0,0,0,0,95378.99,777853.707,1.43093292482,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:45:00,1.42,1.43,1.42,1.425,14647.0,558246.0,0.00352112676056,1.42412196821,0.0001541593989,1.42587728921,0.0,1,0,0,20871.975,798725.682,1.43077725949,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:50:00,1.425,1.43,1.42,1.42,70881.0,629127.0,-0.00350877192982,1.42329757457,-0.000578878537449,1.42531754738,0.0,0,0,0,100887.29,899612.972,1.42993858474,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 11:55:00,1.43,1.43,1.42,1.425,4127.0,633254.0,0.00352112676056,1.42363805965,0.00023922269833,1.42528730477,0.0,1,0,0,5880.975,905493.947,1.42990639933,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 12:00:00,1.425,1.43,1.41,1.415,148298.0,781552.0,-0.00701754385965,1.42191044772,-0.00121351906774,1.42430756146,0.0,0,0,0,210335.996667,1115829.94367,1.42771043215,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 12:05:00,1.415,1.44,1.41,1.435,386280.0,1167832.0,0.0141342756184,1.42452835818,0.00184112189304,1.42532588894,0.0,1,1,0,551736.6,1667566.54367,1.42791646715,-1,0,0,1,0.0,0,20170317 09:31:00
2017-03-16 12:10:00,1.435,1.44,1.43,1.44,15499.0,1183331.0,0.00348432055749,1.42762268654,0.00217217744135,1.42672342333,1.0,1,1,1,22266.8966667,1689833.44033,1.42803107527,-1,1,1,1,1.44,1,20170317 09:31:00
