Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,1.14,1.15,1.14,1.145,11457.0,11457.0,-0.00434782608696,1.14635970608,-0.000296439023912,1.14782,0,0,0,13118.265,13118.265,1.145,1,0,0,1,0
2017-03-10 09:40:00,1.15,1.17,1.1488,1.166,77137.0,88594.0,0.0183406113537,1.15028776486,0.00342654994181,1.14955142857,1,1,1,89602.3392,102720.6042,1.15945328352,-1,1,1,1,4288
2017-03-10 09:45:00,1.167,1.17,1.165,1.166,10004.0,98598.0,0.0,1.15343021189,0.0027318790335,1.15111795918,0,1,1,11674.668,114395.2722,1.16021899227,-1,0,1,1,4288
2017-03-10 09:50:00,1.17,1.17,1.1608,1.17,29019.0,127617.0,0.00343053173242,1.15674416951,0.00287313232105,1.15291624879,1,1,1,33863.2384,148258.5106,1.16174577525,-1,1,1,1,4273
2017-03-10 09:55:00,1.1699,1.186,1.1618,1.18,55795.0,183412.0,0.00854700854701,1.16139533561,0.00402091164155,1.15549565366,1,1,1,65611.2003333,213869.710933,1.16606171316,-1,1,1,1,4237
2017-03-10 10:00:00,1.18,1.19,1.18,1.188,10740.0,194152.0,0.00677966101695,1.16671626849,0.00458150012734,1.15859130569,1,1,1,12737.64,226607.350933,1.167164649,-1,1,1,1,4208
2017-03-10 10:05:00,1.19,1.19,1.175,1.18,45541.0,239693.0,-0.00673400673401,1.16937301479,0.00227711430289,1.16063022896,0,1,1,53814.2816667,280421.6326,1.16991999182,-1,0,1,1,4237
2017-03-10 10:10:00,1.18,1.19,1.175,1.19,21050.0,260743.0,0.00847457627119,1.17349841183,0.00352787091008,1.16342735001,1,1,1,24944.25,305365.8826,1.17113741347,1,1,1,1,4201
2017-03-10 10:15:00,1.1918,1.21,1.1901,1.21,22110.0,282853.0,0.0168067226891,1.18079872947,0.00622098637708,1.16786284049,1,1,1,26606.437,331972.3196,1.17365670366,1,1,1,1,4132
2017-03-10 10:20:00,1.21,1.23,1.21,1.23,44430.0,327283.0,0.0165289256198,1.19063898357,0.00833355749906,1.1737806652,1,1,1,54352.7,386325.0196,1.18040050843,1,1,1,1,4065
2017-03-10 10:25:00,1.2291,1.23,1.2201,1.225,12150.0,339433.0,-0.00406504065041,1.19751118686,0.00577186147966,1.17865869709,0,1,1,14884.155,401209.1746,1.18199813984,1,0,1,1,4081
2017-03-10 10:30:00,1.23,1.23,1.22,1.22,5200.0,344633.0,-0.00408163265306,1.20200894949,0.00375592535396,1.18259596403,0,1,1,6361.33333333,407570.507933,1.1826218265,1,0,1,1,4098
2017-03-10 10:35:00,1.22,1.23,1.2,1.209,37866.0,382499.0,-0.00901639344262,1.20340715959,0.00116322769751,1.18511063413,0,1,1,45931.458,453501.965933,1.18562915441,1,0,1,1,4135
2017-03-10 10:40:00,1.2076,1.2076,1.2,1.2,1200.0,383699.0,-0.00744416873449,1.20272572767,-0.000566252171939,1.18652866897,0,0,1,1443.04,454945.005933,1.18568202141,1,0,1,1,4166
2017-03-10 10:45:00,1.2034,1.21,1.2009,1.2009,22700.0,406399.0,0.00075,1.20236058214,-0.0003035983399,1.18789736716,0,0,1,27329.2866667,482274.2926,1.18670147466,1,0,1,1,4163
2017-03-10 10:50:00,1.21,1.21,1.2028,1.205,6100.0,412499.0,0.0034141060871,1.20288846571,0.000439039320169,1.18952618934,1,0,1,7356.19333333,489630.485933,1.18698587374,1,0,1,1,4149
2017-03-10 10:55:00,1.2001,1.21,1.2001,1.205,850.0,413349.0,0.0,1.20331077257,0.000351077319388,1.19099988559,0,0,1,1024.27833333,490654.764267,1.18702298606,1,0,1,1,4149
2017-03-10 11:00:00,1.21,1.21,1.2,1.205,21100.0,434449.0,0.0,1.20364861805,0.000280763285888,1.19233322982,0,0,1,25425.5,516080.264267,1.18789608048,1,0,1,1,4149
2017-03-10 11:05:00,1.205,1.22,1.16,1.205,211741.0,646190.0,0.0,1.20391889444,0.000224547583993,1.19353958889,0,0,1,253030.495,769110.759267,1.19022386491,1,0,1,1,4149
2017-03-10 11:10:00,1.215,1.2185,1.21,1.215,12100.0,658290.0,0.00829875518672,1.20613511555,0.00184083921397,1.19558343756,1,1,1,14695.45,783806.209267,1.1906700835,1,1,1,1,4115
2017-03-10 11:15:00,1.215,1.215,1.215,1.215,500.0,658790.0,0.0,1.20790809244,0.00146996540122,1.19743263399,0,1,1,607.5,784413.709267,1.19068854911,1,0,1,1,4115
2017-03-10 11:20:00,1.215,1.215,1.195,1.195,16050.0,674840.0,-0.0164609053498,1.20532647395,-0.00213726400618,1.19720095456,0,0,1,19286.75,803700.459267,1.19094964624,1,0,1,1,4184
2017-03-10 11:25:00,1.195,1.1969,1.1922,1.1969,2025.0,676865.0,0.001589958159,1.20364117916,-0.00139820606899,1.19717229222,0,0,1,2420.55,806121.009267,1.19096276106,1,0,1,1,4177
