,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,12.3,12.37,12.3,12.34,5091.0,0.000813669650122,0,0,12.386,-1,12.3462025249,-0.000934687000511,12.40175,0.0,0,0,0,62738.09,62738.09,5091.0,12.3233333333,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 09:40:00,12.35,12.36,12.3,12.3,5850.0,0.00406504065041,1,1,12.38216,-1,12.3469620199,6.15164876816e-05,12.3968214286,0.0,1,0,0,72169.5,134907.59,10941.0,12.3304624806,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 09:45:00,12.31,12.355,12.3,12.34,3400.0,-0.00323886639676,0,0,12.3784736,-1,12.339569616,-0.000598722501586,12.3885527211,0.0,0,0,0,41893.6666667,176801.256667,14341.0,12.3283771471,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 09:50:00,12.27,12.29,12.26,12.29,2804.0,-0.00324939073924,0,0,12.374934656,-1,12.3256556928,-0.00112758577674,12.3772619857,0.0,0,0,0,34414.4266667,211215.683333,17145.0,12.3193749392,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 09:55:00,12.28,12.31,12.27,12.29,6075.0,0.00081499592502,0,0,12.3657398835,-1,12.3165245542,-0.000740823756533,12.3679989395,0.0,0,0,0,74641.5,285857.183333,23220.0,12.3108175423,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 10:00:00,12.2,12.3,12.181,12.29,15970.0,-0.00651465798046,0,0,12.3572806928,-1,12.2932196434,-0.00189216614956,12.3519990405,0.0,0,0,0,195265.19,481122.373333,39190.0,12.2766617334,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 10:05:00,12.22,12.22,12.2,12.2,4620.0,0.0016393442623,1,1,12.3361270097,-1,12.2785757147,-0.001191219965,12.3394277033,0.0,0,0,0,56425.6,537547.973333,43810.0,12.2699834132,1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 10:10:00,12.1848,12.23,12.18,12.22,3900.0,-0.00288052373159,0,0,12.3175117685,-1,12.2598205718,-0.00152746893243,12.3247012554,0.0,0,0,0,47573.24,585121.213333,47710.0,12.2641210089,-1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 10:15:00,12.165,12.2,12.165,12.18,9734.0,-0.00162497537916,0,0,12.2955098856,-1,12.2408564574,-0.00154685088904,12.309491612,0.0,0,0,0,118527.673333,703648.886667,57444.0,12.2493016967,-1,0,0,1,0.0,0,0.0,20170413 13:53:40
2017-04-06 10:20:00,12.19,12.205,12.16,12.17,4005.0,0.00205507603781,1,1,12.2694079085,-1,12.2306851659,-0.00083092972425,12.2981114585,0.0,0,0,0,48800.925,752449.811667,61449.0,12.2451107694,-1,0,0,1,0.0,0,0.0,20170413 13:53:40
