Date,Open,High,Low,Close,Volume,TotalVolume,EMA,VP,TotalVP,VWAP,EMA>VWAP
2017-03-08 18:40:00,247.6,247.6,247.6,247.6,970.0,3143159.0,247.354741224,240172.0,779882076.198,248.120466129,-1
2017-03-08 19:55:00,246.89,246.89,246.89,246.89,119.0,3143278.0,247.261792979,29379.91,779911456.108,248.120419545,-1
