Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-17 09:35:00,5.1,5.1,5.05,5.05,1130.0,1130.0,-0.00980392156863,5.08913970165,-0.0019190174649,5.08875,0.0,0,0,1,5725.33333333,5725.33333333,5.06666666667,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 09:40:00,5.1,5.105,5.1,5.105,2100.0,3230.0,0.0108910891089,5.09231176132,0.000623299782816,5.09029761905,0.0,1,0,1,10717.0,16442.3333333,5.09050567595,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 09:45:00,5.15,5.15,5.15,5.15,100.0,3330.0,0.00881488736533,5.10384940905,0.00226569940675,5.09598356009,0.0,1,1,1,515.0,16957.3333333,5.09229229229,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 09:50:00,5.15,5.15,5.15,5.15,100.0,3430.0,0.0,5.11307952724,0.00180846209391,5.10112798294,0.0,0,1,1,515.0,17472.3333333,5.09397473275,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 09:55:00,5.15,5.15,5.15,5.15,100.0,3530.0,0.0,5.12046362179,0.00144415797018,5.10578246075,0.0,0,1,1,515.0,17987.3333333,5.0955618508,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:00:00,5.15,5.15,5.15,5.15,1200.0,4730.0,0.0,5.12637089744,0.00115366030841,5.10999365497,0.0,0,1,1,6180.0,24167.3333333,5.10937279774,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:05:00,5.2,5.2,5.15,5.15,2611.0,7341.0,0.0,5.13109671795,0.000921864727985,5.11380378307,0.0,0,0,1,13490.1666667,37657.5,5.12975071516,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:10:00,5.15,5.175,5.15,5.15,2200.0,9541.0,0.0,5.13487737436,0.000736812540895,5.11725104182,0.0,0,0,1,11348.3333333,49005.8333333,5.13634140377,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:15:00,5.15,5.15,5.15,5.15,100.0,9641.0,0.0,5.13790189949,0.000589016038312,5.12036999022,0.0,0,0,1,515.0,49520.8333333,5.13648307575,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:20:00,5.175,5.2,5.1,5.1,800.0,10441.0,-0.00970873786408,5.13032151959,-0.00147538431945,5.11842999115,0.0,0,0,1,4106.66666667,53627.5,5.1362417393,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:25:00,5.1,5.15,5.1,5.1,5800.0,16241.0,0.0,5.12425721567,-0.00118205143572,5.1166747539,0.0,0,0,1,29676.6666667,83304.1666667,5.12925107239,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:30:00,5.1,5.125,5.1,5.125,1100.0,17341.0,0.00490196078431,5.12440577254,2.89909072513e-05,5.11746763448,0.0,1,0,1,5628.33333333,88932.5,5.12845279972,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:35:00,5.125,5.125,5.1,5.1,500.0,17841.0,-0.00487804878049,5.11952461803,-0.000952530834623,5.11580405024,0.0,0,0,1,2554.16666667,91486.6666667,5.12788894494,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:40:00,5.1,5.15,5.05,5.1,2700.0,20541.0,0.0,5.11561969442,-0.000762751211747,5.1142989026,0.0,0,0,1,13770.0,105256.666667,5.12422309852,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:45:00,5.1323,5.1323,5.1,5.1,3600.0,24141.0,0.0,5.11249575554,-0.000610666756206,5.11293710235,-1.0,0,0,0,18398.76,123655.426667,5.12221642296,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:50:00,5.1,5.1,5.1,5.1,1100.0,25241.0,0.0,5.10999660443,-0.000488831918366,5.11170499737,0.0,0,0,0,5610.0,129265.426667,5.12124823369,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 10:55:00,5.125,5.125,5.05,5.1,11200.0,36441.0,0.0,5.10799728355,-0.000391256793502,5.11059023571,0.0,0,0,0,57026.6666667,186292.093333,5.11215645381,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:05:00,5.06,5.15,5.055,5.055,25600.0,62041.0,-0.00882352941176,5.09739782684,-0.00207507093693,5.10529592755,0.0,0,0,0,130218.666667,316510.76,5.10163859383,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:10:00,5.15,5.15,5.125,5.125,200.0,62241.0,0.0138476755687,5.10291826147,0.00108299073769,5.10717250588,0.0,1,1,0,1026.66666667,317537.426667,5.10174043905,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:15:00,5.15,5.15,5.1,5.125,700.0,62941.0,0.0,5.10733460918,0.000865455310069,5.10887036246,0.0,0,0,0,3587.5,321124.926667,5.10199912087,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:20:00,5.125,5.125,5.1,5.1,200.0,63141.0,-0.00487804878049,5.10586768734,-0.000287218666342,5.10802556604,0.0,0,0,0,1021.66666667,322146.593333,5.10201918458,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:25:00,5.1,5.1,5.05,5.1,2000.0,65141.0,0.0,5.10469414987,-0.000229840947684,5.10726122641,0.0,0,0,0,10166.6666667,332313.26,5.10144547981,1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:30:00,5.1,5.15,5.05,5.05,1000.0,66141.0,-0.00980392156863,5.0937553199,-0.00214289625455,5.10180777628,0.0,0,0,0,5083.33333333,337396.593333,5.10117163837,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:35:00,5.1,5.1,5.1,5.1,205.0,66346.0,0.00990099009901,5.09500425592,0.000245189637515,5.10163560711,0.0,1,0,0,1045.5,338442.093333,5.10116801817,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:40:00,5.05,5.075,5.05,5.075,700.0,67046.0,-0.00490196078431,5.09100340473,-0.00078524982172,5.09909888262,0.0,0,0,0,3546.66666667,341988.76,5.1008078036,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:45:00,5.075,5.1,5.05,5.1,2000.0,69046.0,0.00492610837438,5.09280272379,0.000353431123505,5.09918470333,0.0,1,0,0,10166.6666667,352155.426667,5.10030163466,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:50:00,5.1,5.1,5.075,5.075,1500.0,70546.0,-0.00490196078431,5.08924217903,-0.000699132668322,5.09688139825,0.0,0,0,0,7625.0,359780.426667,5.09994084238,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 11:55:00,5.075,5.075,5.05,5.05,2600.0,73146.0,-0.00492610837438,5.08139374322,-0.00154216198206,5.09241650318,0.0,0,0,0,13151.6666667,372932.093333,5.09846188901,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 12:00:00,5.05,5.05,5.05,5.05,100.0,73246.0,0.0,5.07511499458,-0.00123563513518,5.08837683621,0.0,0,0,0,505.0,373437.093333,5.09839572582,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 12:05:00,5.05,5.05,5.05,5.05,100.0,73346.0,0.0,5.07009199566,-0.000989731054609,5.08472189943,0.0,0,0,0,505.0,373942.093333,5.09832974304,-1,0,0,1,0.0,0,20170317 12:12:17
2017-03-17 12:10:00,5.05,5.05,5.05,5.05,300.0,73646.0,0.0,5.06607359653,-0.000792569274111,5.08141505186,0.0,0,0,0,1515.0,375457.093333,5.09813286985,-1,0,0,1,0.0,0,20170317 12:12:17
