,Close,High,Low,Open,Volume
2017-04-04 12:40:00,15.65,15.7,15.55,15.575,22500.0
2017-04-04 12:45:00,15.75,15.8,15.675,15.675,36831.0
2017-04-04 12:50:00,15.725,15.795,15.69,15.795,30227.0
2017-04-04 12:55:00,15.65,15.7,15.65,15.7,800.0
2017-04-04 13:00:00,15.7247,15.7247,15.65,15.65,9020.0
2017-04-04 13:05:00,15.6,15.7248,15.6,15.7248,16080.0
2017-04-04 13:10:00,15.5501,15.6,15.5501,15.6,1619.0
2017-04-04 13:15:00,15.61,15.61,15.6,15.6,4544.0
2017-04-04 13:20:00,15.6,15.6,15.6,15.6,1300.0
2017-04-04 13:25:00,15.6,15.6,15.6,15.6,200.0
2017-04-04 13:30:00,15.6,15.6,15.575,15.6,1451.0
2017-04-04 13:35:00,15.575,15.575,15.55,15.55,900.0
2017-04-04 13:40:00,15.6,15.6,15.575,15.575,600.0
2017-04-04 13:45:00,15.525,15.575,15.5,15.55,9620.0
2017-04-04 13:50:00,15.525,15.55,15.5,15.525,1409.0
2017-04-04 13:55:00,15.525,15.525,15.505,15.505,200.0
2017-04-04 14:00:00,15.54,15.55,15.525,15.55,1525.0
2017-04-04 14:05:00,15.525,15.55,15.5,15.5017,1300.0
2017-04-04 14:10:00,15.55,15.55,15.525,15.525,700.0
2017-04-04 14:15:00,15.525,15.55,15.525,15.525,300.0
2017-04-04 14:20:00,15.55,15.55,15.525,15.55,400.0
2017-04-04 14:25:00,15.55,15.55,15.525,15.55,500.0
2017-04-04 14:30:00,15.55,15.55,15.525,15.525,1584.0
2017-04-04 14:35:00,15.55,15.55,15.525,15.55,700.0
2017-04-04 14:40:00,15.525,15.55,15.5,15.545,6304.0
2017-04-04 14:45:00,15.55,15.55,15.5,15.55,500.0
2017-04-04 14:50:00,15.525,15.55,15.525,15.55,200.0
2017-04-04 14:55:00,15.475,15.55,15.45,15.525,20405.0
2017-04-04 15:00:00,15.475,15.475,15.45,15.475,1200.0
2017-04-04 15:05:00,15.475,15.5,15.475,15.5,800.0
2017-04-04 15:10:00,15.5,15.5,15.45,15.475,1900.0
2017-04-04 15:15:00,15.45,15.5,15.45,15.475,1400.0
2017-04-04 15:20:00,15.475,15.5,15.45,15.475,4000.0
2017-04-04 15:25:00,15.475,15.5,15.45,15.475,9100.0
2017-04-04 15:30:00,15.5,15.55,15.45,15.475,26820.0
2017-04-04 15:35:00,15.55,15.6,15.5,15.55,16459.0
2017-04-04 15:40:00,15.55,15.55,15.525,15.55,4050.0
2017-04-04 15:45:00,15.55,15.55,15.525,15.55,4950.0
2017-04-04 15:50:00,15.55,15.55,15.525,15.55,5100.0
2017-04-04 15:55:00,15.4727,15.55,15.45,15.55,63694.0
2017-04-04 16:00:00,15.5,15.5,15.45,15.475,21140.0
2017-04-04 16:05:00,15.5,15.5,15.5,15.5,10957.0
2017-04-04 16:25:00,15.6,15.6,15.6,15.6,100.0
2017-04-05 09:05:00,15.75,15.75,15.75,15.75,200.0
2017-04-05 09:35:00,15.6,15.85,15.6,15.6,17290.0
2017-04-05 09:40:00,15.7,15.75,15.6,15.6,18972.0
