Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,ClosePC>0.003,EMA9,EMA9PC,EMA9PC>0.001,EMA20,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 11:35:00,0.819,0.85,0.81,0.85,176432.0,691827.0,0.0493827160494,1,0.805988863211,0.013840222474,1,0.78637977951,1,147614.773333,555882.323967,0.803499030779,1,1,1,1,1
2017-03-10 11:40:00,0.8511,0.87,0.825,0.855,107804.0,799631.0,0.00588235294118,1,0.815791090569,0.0121617404474,1,0.792915038604,1,91633.4,647515.723967,0.809768160522,1,1,1,1,1
2017-03-10 11:45:00,0.8501,0.87,0.847,0.8562,88427.0,888058.0,0.00140350877193,0,0.823872872455,0.00990668074181,1,0.798942177785,1,75846.7854667,723362.509433,0.814544218321,1,0,1,1,1
2017-03-10 11:50:00,0.8599,0.8698,0.85,0.8503,30300.0,918358.0,-0.00689091333801,0,0.829158297964,0.00641534111115,1,0.803833398948,1,25958.01,749320.519433,0.815935092233,1,0,1,1,1
2017-03-10 11:55:00,0.8503,0.8567,0.835,0.8489,25075.0,943433.0,-0.00164647771375,0,0.833106638371,0.00476186563761,1,0.808125456191,1,21235.1816667,770555.7011,0.81675720597,1,0,1,1,1
2017-03-10 12:00:00,0.8484,0.8488,0.84,0.84,10900.0,954333.0,-0.0104841559665,0,0.834485310697,0.00165485696821,1,0.81116112703,1,9187.97333333,779743.674433,0.817056178958,1,0,1,1,1
2017-03-10 12:05:00,0.8499,0.8645,0.8499,0.855,23217.0,977550.0,0.0178571428571,1,0.838588248558,0.00491672868057,1,0.815336257789,1,19884.5866,799628.261033,0.8179921856,1,1,1,1,1
2017-03-10 12:10:00,0.845,0.85,0.845,0.85,11333.0,988883.0,-0.00584795321637,0,0.840870598846,0.00272165784868,1,0.818637566571,1,9614.16166667,809242.4227,0.818339907451,1,0,1,1,1
2017-03-10 12:15:00,0.85,0.8549,0.84,0.8501,30167.0,1019050.0,0.000117647058824,0,0.842716479077,0.0021952012989,1,0.821633988803,1,25591.6716667,834834.094367,0.819227804687,1,0,1,1,1
2017-03-10 12:20:00,0.8501,0.8549,0.85,0.8525,6700.0,1025750.0,0.00282319727091,0,0.844673183261,0.00232190093966,1,0.824573608917,1,5711.52666667,840545.621033,0.819444914485,1,0,1,1,1
2017-03-10 12:25:00,0.8525,0.8525,0.85,0.85,1700.0,1027450.0,-0.00293255131965,0,0.845738546609,0.00126127284353,1,0.826995169972,1,1446.41666667,841992.0377,0.81949684919,1,0,1,1,1
2017-03-10 12:30:00,0.8501,0.8501,0.84,0.84,28644.0,1056094.0,-0.0117647058824,0,0.844590837287,-0.00135704979563,0,0.828233725213,1,24157.3948,866149.4325,0.820144260359,1,0,1,1,1
2017-03-10 12:35:00,0.8401,0.85,0.8213,0.8319,47826.0,1103920.0,-0.00964285714286,0,0.84205266983,-0.00300520363874,0,0.82858289424,1,39906.0144,906055.4469,0.820761873052,1,0,1,1,1
2017-03-10 12:40:00,0.84,0.8498,0.84,0.8498,13200.0,1117120.0,0.0215170092559,1,0.843602135864,0.00184010583844,1,0.830603570979,1,11174.24,917229.6869,0.821066391167,1,1,1,1,1
2017-03-10 12:45:00,0.8499,0.8499,0.8402,0.8402,1100.0,1118220.0,-0.0112967757119,0,0.842921708691,-0.000806573553873,0,0.8315175166,1,927.776666667,918157.463567,0.821088393667,1,0,1,1,1
2017-03-10 12:50:00,0.8498,0.8498,0.832,0.8497,6400.0,1124620.0,0.0113068317067,1,0.844277366953,0.00160828490689,1,0.833249181686,1,5400.53333333,923557.9969,0.821217830823,1,1,1,1,1
2017-03-10 12:55:00,0.8424,0.8451,0.8223,0.823,10051.0,1134671.0,-0.0314228551253,0,0.840021893562,-0.00504037364633,0,0.832273069144,1,8343.67013333,931901.667033,0.821296805006,1,0,1,1,1
2017-03-10 13:00:00,0.8297,0.8297,0.8251,0.8251,1400.0,1136071.0,0.00255164034022,0,0.83703751485,-0.00355273920279,0,0.831589919702,1,1157.28666667,933058.9537,0.821303381303,1,0,1,1,1
2017-03-10 13:05:00,0.82,0.83,0.82,0.83,8500.0,1144571.0,0.00593867410011,1,0.83563001188,-0.00168152913699,0,0.831438498778,1,7026.66666667,940085.620367,0.821343211008,1,0,1,1,1
2017-03-10 13:10:00,0.83,0.83,0.8202,0.83,11100.0,1155671.0,0.0,0,0.834504009504,-0.00134748915186,0,0.831301498894,1,9176.74,949262.360367,0.821394982107,1,0,1,1,1
2017-03-10 13:15:00,0.83,0.83,0.82,0.8299,23300.0,1178971.0,-0.000120481927711,0,0.833583207603,-0.0011034121949,0,0.831168022809,1,19260.5566667,968522.917033,0.821498507625,1,0,1,1,1
2017-03-10 13:20:00,0.829,0.829,0.8223,0.8226,2974.0,1181945.0,-0.0087962405109,0,0.831386566082,-0.00263517966844,0,0.830352020637,1,2452.45953333,970975.376567,0.821506395447,1,0,1,1,1
2017-03-10 13:25:00,0.8227,0.83,0.8227,0.83,9101.0,1191046.0,0.00899586676392,1,0.831109252866,-0.000333555084738,0,0.830318494862,1,7531.68423333,978507.0608,0.821552703086,1,0,1,1,1
2017-03-10 13:30:00,0.8498,0.8498,0.8498,0.8498,200.0,1191246.0,0.0238554216867,1,0.834847402293,0.00449778343089,1,0.832173876304,1,169.96,978677.0208,0.821557445565,1,1,1,1,1
2017-03-10 13:35:00,0.8402,0.8987,0.84,0.88,99194.0,1290440.0,0.0355377735938,1,0.843877921834,0.010816970283,1,0.836728745227,1,86586.4426,1065263.4634,0.825504063265,1,1,1,1,1
2017-03-10 13:40:00,0.88,0.884,0.861,0.8702,27802.0,1318242.0,-0.0111363636364,0,0.849142337467,0.00623836161244,1,0.839916483777,1,24235.9301333,1089499.39353,0.826479048258,1,0,1,1,1
2017-03-10 13:45:00,0.8633,0.866,0.861,0.861,5730.0,1323972.0,-0.010572282234,0,0.851513869974,0.00279285627613,1,0.841924437703,1,4943.08,1094442.47353,0.826635664148,1,0,1,1,1
2017-03-10 13:50:00,0.862,0.87,0.8612,0.87,11219.0,1335191.0,0.0104529616725,1,0.855211095979,0.00434194454793,1,0.844598300779,1,9727.62093333,1104170.09447,0.826975387392,1,1,1,1,1
2017-03-10 13:55:00,0.8721,0.875,0.8612,0.87,10945.0,1346136.0,0.0,0,0.858168876783,0.00345853885442,1,0.847017510229,1,9508.28633333,1113678.3808,0.827314907855,1,0,1,1,1
2017-03-10 14:00:00,0.865,0.87,0.865,0.87,7400.0,1353536.0,0.0,0,0.860535101427,0.00275729487209,1,0.849206318778,1,6425.66666667,1120104.04747,0.827539162214,1,0,1,1,1
2017-03-10 14:05:00,0.861,0.879,0.861,0.879,23871.0,1377407.0,0.0103448275862,1,0.864228081141,0.00429149224541,1,0.852043812228,1,20839.383,1140943.43047,0.828327016246,1,1,1,1,1
2017-03-10 14:10:00,0.8766,0.9249,0.8766,0.9,96625.0,1474032.0,0.0238907849829,1,0.871382464913,0.00827835143043,1,0.856611068206,1,87010.8125,1227954.24297,0.833058063167,1,1,1,1,1
2017-03-10 14:15:00,0.9,0.9,0.8901,0.9,9245.0,1483277.0,0.0,0,0.87710597193,0.0065683063957,1,0.860743347425,1,8289.9915,1236244.23447,0.833454731966,1,0,1,1,1
2017-03-10 14:20:00,0.9,0.91,0.9,0.905,33390.0,1516667.0,0.00555555555556,1,0.882684777544,0.00636046930753,1,0.864958266718,1,30217.95,1266462.18447,0.835029828213,1,1,1,1,1
2017-03-10 14:25:00,0.9086,0.909,0.89,0.9,14733.0,1531400.0,-0.00552486187845,0,0.886147822035,0.00392330827406,1,0.868295574649,1,13254.789,1279716.97347,0.835651673937,1,0,1,1,1
2017-03-10 14:30:00,0.8871,0.9,0.88,0.89,21436.0,1552836.0,-0.0111111111111,0,0.886918257628,0.000869421075971,0,0.870362662778,1,19078.04,1298795.01347,0.836401921044,1,0,1,1,1
2017-03-10 14:35:00,0.8901,0.91,0.881,0.9033,55916.0,1608752.0,0.0149438202247,1,0.890194606103,0.00369408166552,1,0.873499552037,1,50218.1596,1349013.17307,0.838546384444,1,1,1,1,1
2017-03-10 14:40:00,0.8914,0.896,0.8914,0.896,671.0,1609423.0,-0.00808147902137,0,0.891355684882,0.00130429770243,1,0.875642451843,1,600.187133333,1349613.3602,0.838569698706,1,0,1,1,1
2017-03-10 14:45:00,0.9084,0.989,0.905,0.9587,197433.0,1806856.0,0.0699776785714,1,0.904824547906,0.015110536963,1,0.883552694525,1,187739.0397,1537352.3999,0.850843896747,1,1,1,1,1
2017-03-10 14:50:00,0.97,1.04,0.93,1.0299,209766.0,2016622.0,0.0742672368833,1,0.929839638325,0.0276463436771,1,0.897490533141,1,209759.0078,1747111.4077,0.866355423922,1,1,1,1,1
2017-03-10 14:55:00,1.0205,1.07,1.0,1.05,327700.0,2344322.0,0.0195164579085,1,0.95387171066,0.0258453945654,1,0.912015244271,1,340808.0,2087919.4077,0.890628253158,1,1,1,1,1
2017-03-10 15:00:00,1.05,1.06,0.9625,1.01,179209.0,2523531.0,-0.0380952380952,0,0.965097368528,0.0117685195426,1,0.921347125769,1,181150.430833,2269069.83853,0.899164638173,1,0,1,1,1
2017-03-10 15:05:00,1.009,1.03,0.97,1.03,90905.0,2614436.0,0.019801980198,1,0.978077894822,0.013449965483,1,0.931695018553,1,91814.05,2360883.88853,0.903018428653,1,1,1,1,1
2017-03-10 15:10:00,1.0298,1.03,0.98,1.02,60974.0,2675410.0,-0.00970873786408,0,0.986462315858,0.00857234488168,1,0.940105016786,1,61583.74,2422467.62853,0.90545659489,1,0,1,1,1
2017-03-10 15:15:00,1.02,1.1253,0.9901,1.07,229698.0,2905108.0,0.0490196078431,1,1.00316985269,0.0169368221775,1,0.952475967568,1,243893.3364,2666360.96493,0.917818189525,1,1,1,1,1
2017-03-10 15:20:00,1.1048,1.15,1.05,1.1291,213925.0,3119033.0,0.0552336448598,1,1.02835588215,0.0251064457283,1,0.96929730399,1,237392.5725,2903753.53743,0.930978780101,1,1,1,1,1
2017-03-10 15:25:00,1.13,1.15,1.0703,1.0982,188643.0,3307676.0,-0.0273669294128,0,1.04232470572,0.0135836472691,1,0.981573751229,1,208670.5985,3112424.13593,0.940970075646,1,0,1,1,1
2017-03-10 15:30:00,1.1,1.11,1.06,1.09,46132.0,3353808.0,-0.0074667637953,0,1.05185976458,0.00914787762762,1,0.991900060636,1,50130.1066667,3162554.2426,0.942974148371,1,0,1,1,1
2017-03-10 15:35:00,1.07,1.0899,1.05,1.0706,56597.0,3410405.0,-0.0177981651376,0,1.05560781166,0.00356325739529,1,0.999395292956,1,60568.2228333,3223122.46543,0.945084957779,1,0,1,1,1
2017-03-10 15:40:00,1.08,1.11,1.05,1.107,102853.0,3513258.0,0.0339996263777,1,1.06588624933,0.00973698522729,1,1.00964336029,1,112006.917,3335129.38243,0.949298167807,1,1,1,1,1
2017-03-10 15:45:00,1.12,1.17,1.1,1.1492,264434.0,3777692.0,0.0381210478771,1,1.08254899946,0.0156327658274,1,1.02293446884,1,301384.244267,3636513.6267,0.962628405571,1,1,1,1,1
2017-03-10 15:50:00,1.1423,1.1481,1.09,1.1104,145113.0,3922805.0,-0.033762617473,0,1.08811919957,0.0051454484834,1,1.03126451942,1,161970.2935,3798483.9202,0.96830811631,1,0,1,1,1
2017-03-10 15:55:00,1.11,1.15,1.09,1.15,128719.0,4051524.0,0.0356628242075,1,1.10049535966,0.0113739010311,1,1.04257266043,1,145452.47,3943936.3902,0.973445150566,1,1,1,1,1
2017-03-10 16:00:00,1.15,1.24,1.13,1.23,386358.0,4437882.0,0.0695652173913,1,1.12639628772,0.0235356994844,1,1.06042288325,1,463629.6,4407565.9902,0.993168811203,1,1,1,1,1
2017-03-10 16:05:00,1.2,1.27,1.2,1.22,36607.0,4474489.0,-0.00813008130081,0,1.14511703018,0.0166200320962,1,1.07562070389,1,45026.61,4452592.6002,0.995106390964,1,0,1,1,1
2017-03-10 16:10:00,1.22,1.27,1.21,1.25,26730.0,4501219.0,0.0245901639344,1,1.16609362414,0.0183182970921,1,1.0922282559,1,33234.3,4485826.9002,0.996580459693,1,1,1,1,1
2017-03-10 16:15:00,1.25,1.26,1.21,1.21,11339.0,4512558.0,-0.032,0,1.17487489932,0.00753050611838,1,1.10344461248,1,13909.1733333,4499736.07353,0.997158612373,1,0,1,1,1
2017-03-10 16:20:00,1.21,1.22,1.17,1.18,25827.0,4538385.0,-0.0247933884298,0,1.17589991945,0.000872450452022,0,1.11073560177,1,30734.13,4530470.20353,0.998256032385,1,0,1,1,1
2017-03-10 16:25:00,1.19,1.21,1.19,1.2,11850.0,4550235.0,0.0169491525424,1,1.18071993556,0.00409900198975,1,1.11923697303,1,14220.0,4544690.20353,0.998781426351,1,1,1,1,1
2017-03-10 16:30:00,1.2,1.21,1.2,1.21,3500.0,4553735.0,0.00833333333333,1,1.18657594845,0.00495969680132,1,1.12788107084,1,4223.33333333,4548913.53687,0.998941206914,1,1,1,1,1
2017-03-10 16:35:00,1.22,1.24,1.2,1.24,9101.0,4562836.0,0.0247933884298,1,1.19726075876,0.00900474202608,1,1.13855906409,1,11163.8933333,4560077.4302,0.999395426485,1,1,1,1,1
2017-03-10 16:40:00,1.24,1.24,1.24,1.24,1985.0,4564821.0,0.0,0,1.20580860701,0.0071395042271,1,1.14822010561,1,2461.4,4562538.8302,0.999500052729,1,0,1,1,1
2017-03-10 16:45:00,1.24,1.24,1.22,1.24,4084.0,4568905.0,0.0,0,1.21264688561,0.00567111443619,1,1.15696104793,1,5036.93333333,4567575.76353,0.99970906892,1,0,1,1,1
2017-03-10 16:50:00,1.2,1.24,1.2,1.24,3632.0,4572537.0,0.0,0,1.21811750848,0.00451130740838,1,1.16486951955,1,4455.25333333,4572031.01687,0.99988934302,1,0,1,1,1
2017-03-10 16:55:00,1.23,1.24,1.23,1.24,1948.0,4574485.0,0.0,0,1.22249400679,0.00359283753213,1,1.17202480341,1,2409.02666667,4574440.04353,0.999990172344,1,0,1,1,1
2017-03-10 17:00:00,1.21,1.23,1.21,1.21,2370.0,4576855.0,-0.0241935483871,0,1.21999520543,-0.0020440193111,0,1.1756414888,1,2883.5,4577323.54353,1.00010237238,1,0,1,1,1
2017-03-10 17:10:00,1.23,1.23,1.23,1.23,3245.0,4580100.0,0.0165289256198,1,1.22199616434,0.00164013670302,1,1.18081848986,1,3991.35,4581314.89353,1.00026525481,1,1,1,1,1
2017-03-10 17:15:00,1.22,1.24,1.22,1.24,1200.0,4581300.0,0.00813008130081,1,1.22559693148,0.00294662719591,1,1.18645482416,1,1480.0,4582794.89353,1.00032630335,1,1,1,1,1
2017-03-10 17:20:00,1.24,1.24,1.24,1.24,275.0,4581575.0,0.0,0,1.22847754518,0.00235037607466,1,1.19155436472,1,341.0,4583135.89353,1.00034068929,1,0,1,1,1
2017-03-10 17:25:00,1.24,1.25,1.24,1.25,6999.0,4588574.0,0.00806451612903,1,1.23278203614,0.00350392319406,1,1.1971206157,1,8725.42,4591861.31353,1.00071641288,1,1,1,1,1
2017-03-10 17:30:00,1.25,1.25,1.25,1.25,606.0,4589180.0,0.0,0,1.23622562892,0.00279335086835,1,1.20215674754,1,757.5,4592618.81353,1.00074933072,1,0,1,1,1
2017-03-10 17:35:00,1.24,1.24,1.24,1.24,3734.0,4592914.0,-0.008,0,1.23698050313,0.000610628188951,0,1.20576086682,1,4630.16,4597248.97353,1.00094383947,1,0,1,1,1
2017-03-10 17:45:00,1.24,1.24,1.23,1.23,5749.0,4598663.0,-0.00806451612903,0,1.23558440251,-0.00112863591862,0,1.20806935569,1,7090.43333333,4604339.40687,1.00123436026,1,0,1,1,1
2017-03-10 17:55:00,1.24,1.24,1.24,1.24,1400.0,4600063.0,0.00813008130081,1,1.236467522,0.000714738302813,0,1.21111036944,1,1736.0,4606075.40687,1.00130702707,1,0,1,1,1
2017-03-10 18:00:00,1.25,1.25,1.25,1.25,1429.0,4601492.0,0.00806451612903,1,1.2391740176,0.00218889340067,1,1.21481414378,1,1786.25,4607861.65687,1.00138425903,1,1,1,1,1
2017-03-10 18:10:00,1.25,1.25,1.25,1.25,2300.0,4603792.0,0.0,0,1.24133921408,0.00174729008879,1,1.2181651777,1,2875.0,4610736.65687,1.00150846452,1,0,1,1,1
2017-03-10 18:25:00,1.21,1.21,1.21,1.21,1000.0,4604792.0,-0.032,0,1.23507137127,-0.00504925869214,0,1.21738754173,1,1210.0,4611946.65687,1.00155374159,1,0,1,1,1
2017-03-10 18:35:00,1.2,1.2,1.2,1.2,3000.0,4607792.0,-0.00826446280992,0,1.22805709701,-0.00567924608769,0,1.21573158537,1,3600.0,4615546.65687,1.00168294421,1,0,1,1,1
2017-03-10 18:40:00,1.2,1.23,1.2,1.23,12500.0,4620292.0,0.025,1,1.22844567761,0.00031641899902,0,1.21709048201,1,15250.0,4630796.65687,1.00227359155,1,0,1,1,1
2017-03-10 18:45:00,1.21,1.21,1.21,1.21,2903.0,4623195.0,-0.0162601626016,0,1.22475654209,-0.00300309211008,0,1.21641519801,1,3512.63,4634309.28687,1.00240402727,1,0,1,1,1
2017-03-10 18:50:00,1.21,1.21,1.21,1.21,1800.0,4624995.0,0.0,0,1.22180523367,-0.00240971026997,0,1.21580422677,1,2178.0,4636487.28687,1.00248482147,1,0,1,1,1
2017-03-10 18:55:00,1.24,1.28,1.24,1.28,12500.0,4637495.0,0.0578512396694,1,1.23344418694,0.00952602996378,1,1.22191810993,1,15833.3333333,4652320.6202,1.00319690268,1,1,1,1,1
2017-03-10 19:00:00,1.28,1.32,1.28,1.29,8420.0,4645915.0,0.0078125,1,1.24475534955,0.00917038868275,1,1.22840209946,1,10917.9333333,4663238.55353,1.00372877109,1,1,1,1,1
2017-03-10 19:10:00,1.3,1.3,1.3,1.3,1400.0,4647315.0,0.0077519379845,1,1.25580427964,0.0088763869094,1,1.23522094713,1,1820.0,4665058.55353,1.00381802256,1,1,1,1,1
2017-03-10 19:20:00,1.3,1.3,1.26,1.26,2934.0,4650249.0,-0.0307692307692,0,1.25664342371,0.000668212464095,0,1.23758085693,1,3735.96,4668794.51353,1.00398806893,1,0,1,1,1
2017-03-10 19:25:00,1.28,1.28,1.28,1.28,820.0,4651069.0,0.015873015873,1,1.26131473897,0.00371729574958,1,1.24162077532,1,1049.6,4669844.11353,1.00403673081,1,1,1,1,1
2017-03-10 19:30:00,1.29,1.29,1.29,1.29,1000.0,4652069.0,0.0078125,1,1.26705179118,0.00454846996464,1,1.24622832052,1,1290.0,4671134.11353,1.00409820094,1,1,1,1,1
2017-03-10 19:35:00,1.3,1.3,1.3,1.3,8000.0,4660069.0,0.0077519379845,1,1.27364143294,0.00520076749097,1,1.25134943286,1,10400.0,4681534.11353,1.00460617934,1,1,1,1,1
2017-03-10 19:40:00,1.31,1.31,1.3,1.3,2000.0,4662069.0,0.0,0,1.27891314635,0.00413908756075,1,1.2559828202,1,2606.66666667,4684140.7802,1.00473433152,1,0,1,1,1
2017-03-10 19:50:00,1.32,1.32,1.32,1.32,200.0,4662269.0,0.0153846153846,1,1.28713051708,0.00642527661318,1,1.26207969447,1,264.0,4684404.7802,1.00474785565,1,1,1,1,1
2017-03-10 19:55:00,1.26,1.3,1.26,1.3,2850.0,4665119.0,-0.0151515151515,0,1.28970441367,0.00199971685038,1,1.26569115214,1,3667.0,4688071.7802,1.00492008461,1,0,1,1,1
2017-03-10 20:00:00,1.32,1.35,1.3,1.34,36855.0,4701974.0,0.0307692307692,1,1.29976353093,0.00779955248686,1,1.27276818527,1,49017.15,4737088.9302,1.00746812513,1,1,1,1,1
