,Close,High,Low,Open,Volume
2017-04-04 13:25:00,5.54,5.575,5.535,5.565,36812.0
2017-04-04 13:30:00,5.52,5.54,5.52,5.54,17970.0
2017-04-04 13:35:00,5.515,5.5201,5.51,5.52,17502.0
2017-04-04 13:40:00,5.51,5.525,5.51,5.515,11648.0
2017-04-04 13:45:00,5.5,5.51,5.5,5.51,9200.0
2017-04-04 13:50:00,5.49,5.505,5.49,5.5,5600.0
2017-04-04 13:55:00,5.4859,5.495,5.48,5.495,10284.0
2017-04-04 14:00:00,5.485,5.485,5.48,5.48,2700.0
2017-04-04 14:05:00,5.485,5.49,5.48,5.48,2600.0
2017-04-04 14:10:00,5.5,5.5,5.48,5.48,33960.0
2017-04-04 14:15:00,5.48,5.5,5.48,5.5,28300.0
2017-04-04 14:20:00,5.51,5.52,5.48,5.485,55390.0
2017-04-04 14:25:00,5.5,5.52,5.5,5.51,6900.0
2017-04-04 14:30:00,5.505,5.5099,5.5,5.505,5430.0
2017-04-04 14:35:00,5.49,5.5,5.49,5.5,5489.0
2017-04-04 14:40:00,5.49,5.495,5.49,5.49,5300.0
2017-04-04 14:45:00,5.49,5.495,5.49,5.49,3500.0
2017-04-04 14:50:00,5.495,5.495,5.49,5.495,5208.0
2017-04-04 14:55:00,5.49,5.495,5.49,5.495,4700.0
2017-04-04 15:00:00,5.49,5.495,5.49,5.49,4700.0
2017-04-04 15:05:00,5.48,5.5,5.48,5.49,18401.0
2017-04-04 15:10:00,5.48,5.485,5.48,5.48,3100.0
2017-04-04 15:15:00,5.48,5.49,5.48,5.48,4700.0
2017-04-04 15:20:00,5.47,5.48,5.47,5.48,11250.0
2017-04-04 15:25:00,5.47,5.475,5.47,5.475,7333.0
2017-04-04 15:30:00,5.48,5.48,5.47,5.475,6300.0
2017-04-04 15:35:00,5.48,5.49,5.47,5.47,47337.0
2017-04-04 15:40:00,5.505,5.51,5.475,5.475,61916.0
2017-04-04 15:45:00,5.47,5.51,5.47,5.51,97734.0
2017-04-04 15:50:00,5.48,5.485,5.45,5.47,224741.0
2017-04-04 15:55:00,5.4735,5.49,5.46,5.48,269242.0
2017-04-04 16:00:00,5.48,5.5,5.47,5.48,256679.0
2017-04-04 16:05:00,5.47,5.47,5.47,5.47,263407.0
2017-04-04 16:10:00,5.5411,5.5411,5.48,5.48,1800.0
2017-04-04 16:15:00,5.48,5.48,5.48,5.48,410.0
2017-04-04 16:25:00,5.48,5.48,5.48,5.48,1500.0
2017-04-05 09:35:00,5.56,5.56,5.5,5.54,21939.0
2017-04-05 09:40:00,5.57,5.57,5.54,5.56,23418.0
2017-04-05 09:45:00,5.525,5.575,5.52,5.57,31942.0
2017-04-05 09:50:00,5.515,5.54,5.515,5.525,39046.0
2017-04-05 09:55:00,5.52,5.53,5.51,5.52,15891.0
2017-04-05 10:00:00,5.5,5.525,5.5,5.52,35412.0
2017-04-05 10:05:00,5.52,5.52,5.49,5.5,9652.0
2017-04-05 10:10:00,5.515,5.515,5.495,5.51,7392.0
2017-04-05 10:15:00,5.49,5.51,5.49,5.51,8299.0
2017-04-05 10:20:00,5.5,5.51,5.49,5.49,18243.0
2017-04-05 10:25:00,5.495,5.51,5.495,5.5,12743.0
2017-04-05 10:30:00,5.485,5.495,5.48,5.495,21110.0
2017-04-05 10:35:00,5.48,5.49,5.47,5.48,7727.0
2017-04-05 10:40:00,5.465,5.48,5.46,5.48,7207.0
2017-04-05 10:45:00,5.47,5.48,5.47,5.47,14083.0
2017-04-05 10:50:00,5.42,5.47,5.42,5.47,44333.0
2017-04-05 10:55:00,5.44,5.44,5.41,5.42,27443.0
2017-04-05 11:00:00,5.45,5.46,5.445,5.45,6700.0
2017-04-05 11:05:00,5.47,5.48,5.45,5.45,21452.0
2017-04-05 11:10:00,5.455,5.47,5.45,5.47,12910.0
2017-04-05 11:15:00,5.46,5.47,5.45,5.46,11803.0
2017-04-05 11:20:00,5.445,5.47,5.435,5.47,24489.0
2017-04-05 11:25:00,5.385,5.44,5.38,5.44,38740.0
2017-04-05 11:30:00,5.395,5.41,5.38,5.38,80157.0
2017-04-05 11:35:00,5.43,5.43,5.39,5.4,66366.0
2017-04-05 11:40:00,5.435,5.44,5.42,5.425,51982.0
2017-04-05 11:45:00,5.44,5.45,5.43,5.43,38664.0
2017-04-05 11:50:00,5.44,5.46,5.44,5.45,45760.0
2017-04-05 11:55:00,5.435,5.45,5.435,5.445,37193.0
2017-04-05 12:00:00,5.42,5.44,5.42,5.435,43001.0
2017-04-05 12:05:00,5.4,5.43,5.4,5.42,74210.0
2017-04-05 12:10:00,5.47,5.49,5.405,5.41,132833.0
2017-04-05 12:15:00,5.46,5.477,5.45,5.475,21445.0
2017-04-05 12:20:00,5.465,5.465,5.455,5.465,7125.0
2017-04-05 12:25:00,5.46,5.49,5.46,5.465,32580.0
2017-04-05 12:30:00,5.44,5.46,5.44,5.46,15200.0
2017-04-05 12:35:00,5.455,5.465,5.44,5.44,105988.0
2017-04-05 12:40:00,5.45,5.455,5.45,5.45,10000.0
2017-04-05 12:45:00,5.44,5.455,5.44,5.455,10810.0
2017-04-05 12:50:00,5.415,5.44,5.41,5.44,20469.0
2017-04-05 12:55:00,5.44,5.45,5.425,5.43,6711.0
2017-04-05 13:00:00,5.42,5.44,5.42,5.44,23500.0
2017-04-05 13:05:00,5.43,5.435,5.42,5.42,11800.0
2017-04-05 13:10:00,5.44,5.44,5.43,5.435,11818.0
2017-04-05 13:15:00,5.42,5.44,5.42,5.435,7910.0
2017-04-05 13:20:00,5.42,5.425,5.42,5.42,3000.0
2017-04-05 13:25:00,5.415,5.42,5.41,5.42,17178.0
2017-04-05 13:30:00,5.43,5.44,5.41,5.415,42449.0
2017-04-05 13:35:00,5.435,5.435,5.43,5.43,8980.0
2017-04-05 13:40:00,5.42,5.435,5.42,5.43,8864.0
2017-04-05 13:45:00,5.42,5.425,5.42,5.42,3105.0
2017-04-05 13:50:00,5.44,5.44,5.42,5.42,16267.0
2017-04-05 13:55:00,5.44,5.44,5.43,5.43,1700.0
2017-04-05 14:00:00,5.43,5.435,5.425,5.43,12800.0
2017-04-05 14:05:00,5.44,5.455,5.43,5.43,40037.0
2017-04-05 14:10:00,5.43,5.45,5.43,5.44,17240.0
2017-04-05 14:15:00,5.41,5.435,5.41,5.43,110400.0
2017-04-05 14:20:00,5.43,5.43,5.4,5.41,67305.0
2017-04-05 14:25:00,5.41,5.425,5.41,5.425,8932.0
2017-04-05 14:30:00,5.41,5.415,5.4,5.41,41579.0
2017-04-05 14:35:00,5.4,5.415,5.39,5.41,25223.0
2017-04-05 14:40:00,5.36,5.4,5.36,5.4,76327.0
2017-04-05 14:45:00,5.345,5.38,5.345,5.3654,73440.0
2017-04-05 14:50:00,5.34,5.3499,5.32,5.3444,40927.0
2017-04-05 14:55:00,5.3,5.34,5.28,5.34,34288.0
