Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-19 09:35:00,10.49,10.545,10.4,10.535,98767.0,-0.00427147603227,0,0,10.545,-1,10.4808918071,0.000217304316457,10.4705,0.0,0,0,1,1034913.54833,1034913.54833,98767.0,10.4783333333,1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 09:40:00,10.58,10.58,10.47,10.48,70784.0,0.00857959961868,1,1,10.4,1,10.5007134457,0.00189121679136,10.4809285714,0.0,1,1,1,746299.306667,1781212.855,169551.0,10.5054694753,-1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 09:45:00,10.675,10.675,10.565,10.575,86358.0,0.00897920604915,1,1,10.4,1,10.5355707566,0.00331951833935,10.4994115646,0.0,1,1,1,918705.19,2699918.045,255909.0,10.5503051671,-1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 09:50:00,10.635,10.675,10.595,10.675,76315.0,-0.00374707259953,0,0,10.422,1,10.5554566053,0.00188749609745,10.5123247489,0.0,0,1,1,811610.025,3511528.07,332224.0,10.5697603725,-1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 09:55:00,10.735,10.745,10.635,10.635,116387.0,0.00940291490362,1,1,10.44224,1,10.5913652842,0.00340190673818,10.5335319157,0.0,1,1,1,1245922.835,4757450.905,448611.0,10.6048467492,-1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 10:00:00,10.735,10.755,10.725,10.735,135173.0,0.0,0,0,10.4785712,1,10.6200922274,0.00271229840432,10.5527193523,0.0,0,1,1,1451532.73167,6208983.63667,583784.0,10.6357550681,-1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 10:05:00,10.835,10.835,10.735,10.735,100787.0,0.0093153237075,1,1,10.522799808,1,10.6630737819,0.00404719220961,10.5796032235,0.0,1,1,1,1088667.57833,7297651.215,684571.0,10.6601816539,1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 10:10:00,10.835,10.895,10.815,10.835,167607.0,0.0,0,0,10.5852398464,1,10.6974590255,0.00322470277574,10.603926726,0.0,0,1,1,1818256.605,9115907.82,852178.0,10.6971874655,1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 10:15:00,10.775,10.855,10.775,10.835,129553.0,-0.00553760959852,0,0,10.6471918771,1,10.7129672204,0.00144970827754,10.6202194188,0.0,0,1,1,1399388.32167,10515296.1417,981731.0,10.7109749429,1,0,0,1,0.0,0,0.0,20170421 18:51:14
2017-04-19 10:20:00,10.765,10.845,10.765,10.775,111271.0,-0.000928074245939,0,0,10.6967535017,1,10.7233737763,0.00097139809207,10.6340080456,0.0,0,0,1,1200799.54167,11716095.6833,1093002.0,10.7191896111,1,0,0,1,0.0,0,0.0,20170421 18:51:14
