Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-17 09:35:00,48.85,48.95,48.0,48.4,142527.0,142527.0,-0.0152594099695,48.4400215768,-0.000206509569343,48.2075,0.0,0,0,1,6905433.15,6905433.15,48.45,-1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 09:40:00,48.4,48.65,48.35,48.6,24597.0,167124.0,0.00413223140496,48.4720172615,0.000660521684238,48.2448809524,0.0,1,0,1,1193774.4,8099207.55,48.4622648453,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 09:45:00,48.65,49.1,48.45,49.0832,58087.0,225211.0,0.00994238683128,48.5942538092,0.00252179617468,48.3247208617,0.0,1,1,1,2839160.89613,10938368.4461,48.5694235456,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 09:50:00,49.2,49.2,48.9667,49.1,16636.0,241847.0,0.000342275972227,48.6954030473,0.00208150615018,48.3985569701,0.0,0,1,1,816642.9404,11755011.3865,48.6051569237,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 09:55:00,49.2,49.35,49.15,49.225,12800.0,254647.0,0.00254582484725,48.8013224379,0.00217514146933,48.4772658301,0.0,0,1,1,630293.333333,12385304.7199,48.6371515072,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 10:00:00,49.25,49.4,49.175,49.3,19028.0,273675.0,0.00152361604876,48.9010579503,0.00204370511791,48.5556214653,0.0,0,1,1,937921.833333,13323226.5532,48.6826584569,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 10:05:00,49.2,49.35,49.15,49.2,10525.0,284200.0,-0.00202839756592,48.9608463602,0.00122264041818,48.6169908496,0.0,0,1,1,518180.833333,13841407.3865,48.7030520286,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 10:10:00,49.2,49.2032,48.8,48.9,20830.0,305030.0,-0.00609756097561,48.9486770882,-0.000248551096464,48.643944102,0.0,0,0,1,1019997.88533,14861405.2719,48.7211266822,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 10:15:00,48.9,49.03,48.7,48.7,14235.0,319265.0,-0.0040899795501,48.8989416705,-0.00101607276429,48.6492827589,0.0,0,0,1,694810.35,15556215.6219,48.7250892577,1,0,0,1,0.0,0,20170317 14:52:34
2017-03-17 10:20:00,48.716,48.716,48.45,48.6,17238.0,336503.0,-0.00205338809035,48.8391533364,-0.00122269178161,48.6445891629,0.0,0,0,1,837571.436,16393787.0579,48.7181007535,1,0,0,1,0.0,0,20170317 14:52:34
