Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,61.5,61.51,61.35,61.49,2819862.0,2819862.0,-0.000162601626016,61.5131109177,-9.39179746137e-05,61.7015,0.0,0.0,0.0,173280519.9,173280519.9,61.45,1.0,0.0,0.0,1.0,0.0
2017-03-13 09:40:00,61.16,61.16,61.15,61.155,19616.0,5597714.0,-8.17527795944e-05,61.3886887342,-0.000950771853473,61.6345238095,0.0,0.0,0.0,1199616.48,342913899.96,61.2596320498,1.0,0.0,0.0,1.0,0.0
2017-03-13 09:45:00,61.195,61.21,61.19,61.2,27933.0,8093191.0,0.000102951774448,61.3571429873,-0.000639870227637,61.5964752834,0.0,0.0,0.0,1709499.6,495516684.577,61.2263672731,1.0,0.0,0.0,1.0,0.0
2017-03-13 09:50:00,61.365,61.37,61.29,61.29,131932.0,10443811.0,-0.0011408083442,61.3693143899,-0.000322998440755,61.5810740093,0.0,0.0,0.0,8089630.46667,639637148.954,61.2455691657,1.0,0.0,0.0,1.0,0.0
2017-03-13 09:55:00,61.3138,61.32,61.31,61.31,4800.0,12146685.0,0.0,61.3606515119,-0.000206325470561,61.556980793,0.0,0.0,0.0,294304.0,744100490.547,61.2595527543,1.0,0.0,0.0,1.0,0.0
2017-03-13 10:00:00,61.46,61.46,61.45,61.46,3100.0,14134830.0,0.000162733930024,61.4029212095,0.000232448461914,61.559808019,0.0,0.0,0.0,190515.666667,866212982.114,61.2821648449,1.0,0.0,0.0,1.0,0.0
2017-03-13 10:05:00,61.36,61.3699,61.36,61.36,5420.0,16252651.0,-0.000162946064852,61.3799369676,-8.119651868e-05,61.5330235819,0.0,0.0,0.0,332589.086,996239765.263,61.2970625693,1.0,0.0,0.0,1.0,0.0
2017-03-13 10:10:00,61.3,61.31,61.3,61.3,48758.0,18015711.0,-3.58877821677e-05,61.3547015741,-0.000222841049366,61.5058503609,0.0,0.0,0.0,2989027.92667,1104327888.65,61.2980463911,1.0,0.0,0.0,1.0,0.0
2017-03-13 10:15:00,61.26,61.28,61.26,61.2749,8253.0,19467942.0,0.000243225595821,61.3323412593,-0.000234084546497,61.4804083764,0.0,0.0,0.0,505674.7899,1193329349.16,61.2971493938,1.0,0.0,0.0,1.0,0.0
2017-03-13 10:20:00,61.32,61.32,61.315,61.315,600.0,20253078.0,0.0,61.3352890074,-8.26902833553e-05,61.4681105265,0.0,0.0,0.0,36790.0,1241457108.76,61.2972067139,1.0,0.0,0.0,1.0,0.0
