,Open,High,Low,Close,Volume
2017-03-14 15:45:00,0.63,0.63,0.63,0.63,100.0
2017-03-14 16:00:00,0.63,0.63,0.63,0.63,100.0
2017-03-15 09:35:00,0.63,0.63,0.63,0.63,100.0
2017-03-15 09:40:00,0.63,0.63,0.63,0.63,259.0
2017-03-15 10:00:00,0.6232,0.6232,0.6232,0.6232,500.0
2017-03-15 10:05:00,0.6018,0.6018,0.6018,0.6018,1000.0
2017-03-15 10:45:00,0.63,0.63,0.63,0.63,100.0
2017-03-15 11:20:00,0.6299,0.63,0.6299,0.63,500.0
2017-03-15 11:50:00,0.63,0.63,0.63,0.63,200.0
2017-03-15 11:55:00,0.62,0.62,0.6,0.6,3822.0
2017-03-15 12:05:00,0.6,0.6,0.6,0.6,700.0
2017-03-15 12:50:00,0.6,0.6,0.6,0.6,200.0
2017-03-15 13:00:00,0.597,0.597,0.597,0.597,1604.0
2017-03-15 13:20:00,0.5999,0.5999,0.5999,0.5999,1000.0
2017-03-15 13:40:00,0.6,0.6,0.6,0.6,2540.0
2017-03-15 13:50:00,0.62,0.62,0.62,0.62,100.0
2017-03-15 14:05:00,0.63,0.63,0.63,0.63,100.0
2017-03-15 14:25:00,0.63,0.63,0.63,0.63,100.0
2017-03-15 15:35:00,0.611,0.611,0.611,0.611,2000.0
2017-03-16 09:40:00,0.62,0.62,0.6121,0.6121,1100.0
2017-03-16 10:10:00,0.62,0.62,0.62,0.62,200.0
2017-03-16 10:15:00,0.62,0.62,0.62,0.62,100.0
2017-03-16 11:05:00,0.6168,0.6168,0.6168,0.6168,860.0
2017-03-16 11:15:00,0.5948,0.5948,0.5948,0.5948,3000.0
2017-03-16 11:30:00,0.6,0.6,0.6,0.6,1000.0
2017-03-16 12:25:00,0.62,0.62,0.62,0.62,100.0
2017-03-16 13:10:00,0.62,0.62,0.62,0.62,100.0
2017-03-16 13:35:00,0.62,0.62,0.62,0.62,100.0
2017-03-16 13:45:00,0.6,0.6,0.6,0.6,2524.0
2017-03-16 15:05:00,0.62,0.62,0.62,0.62,100.0
2017-03-16 16:00:00,0.62,0.62,0.62,0.62,1600.0
2017-03-16 17:05:00,0.63,0.63,0.63,0.63,1001.0
2017-03-17 09:55:00,0.603,0.603,0.603,0.603,1000.0
2017-03-17 10:10:00,0.6,0.6,0.6,0.6,1500.0
2017-03-17 10:20:00,0.6009,0.6009,0.6009,0.6009,500.0
2017-03-17 10:25:00,0.6,0.6001,0.6,0.6001,7200.0
2017-03-17 10:45:00,0.6001,0.6001,0.6001,0.6001,1500.0
2017-03-17 11:00:00,0.6,0.6001,0.6,0.6001,3400.0
2017-03-17 11:05:00,0.6001,0.6001,0.6001,0.6001,1000.0
2017-03-17 11:25:00,0.6001,0.6001,0.6,0.6,5984.0
2017-03-17 11:50:00,0.6092,0.6092,0.6092,0.6092,1000.0
2017-03-17 12:00:00,0.63,0.63,0.63,0.63,200.0
2017-03-17 12:05:00,0.6,0.6,0.6,0.6,2181.0
2017-03-17 12:25:00,0.6009,0.6009,0.6001,0.6001,4100.0
2017-03-17 12:30:00,0.625,0.625,0.6125,0.6125,3500.0
2017-03-17 12:35:00,0.6,0.6,0.6,0.6,2000.0
2017-03-17 12:45:00,0.6,0.6,0.6,0.6,3675.0
2017-03-17 12:50:00,0.59,0.5925,0.59,0.5925,1000.0
2017-03-17 12:55:00,0.5985,0.5985,0.5985,0.5985,100.0
2017-03-17 13:15:00,0.6,0.6,0.6,0.6,100.0
2017-03-17 13:55:00,0.5897,0.5897,0.5897,0.5897,500.0
2017-03-17 14:05:00,0.6,0.6,0.6,0.6,100.0
2017-03-17 14:40:00,0.6,0.6,0.6,0.6,100.0
2017-03-17 15:25:00,0.6,0.6,0.6,0.6,100.0
2017-03-17 16:05:00,0.58,0.58,0.58,0.58,3069.0
2017-03-20 09:35:00,0.591,0.591,0.591,0.591,165.0
2017-03-20 09:45:00,0.6,0.6,0.6,0.6,100.0
2017-03-20 10:05:00,0.6,0.6,0.6,0.6,100.0
2017-03-20 10:15:00,0.6,0.6,0.6,0.6,100.0
2017-03-20 10:35:00,0.58,0.6,0.58,0.6,270.0
2017-03-20 14:05:00,0.6,0.6,0.6,0.6,2935.0
2017-03-20 14:35:00,0.6,0.6,0.6,0.6,1000.0
2017-03-20 15:25:00,0.6,0.6,0.6,0.6,100.0
2017-03-20 15:30:00,0.5831,0.5831,0.58,0.58,600.0
2017-03-20 15:35:00,0.6,0.6,0.6,0.6,100.0
2017-03-20 15:55:00,0.5871,0.5871,0.5871,0.5871,8500.0
2017-03-21 09:35:00,0.5871,0.5871,0.5871,0.5871,1150.0
2017-03-21 09:40:00,0.5871,0.5871,0.5871,0.5871,600.0
2017-03-21 10:05:00,0.5871,0.5871,0.5729,0.5729,1140.0
2017-03-21 10:15:00,0.5871,0.5871,0.5871,0.5871,150.0
2017-03-21 10:20:00,0.5871,0.5871,0.5871,0.5871,100.0
2017-03-21 11:25:00,0.5809,0.5809,0.5809,0.5809,300.0
2017-03-21 11:55:00,0.5807,0.5807,0.5807,0.5807,150.0
2017-03-21 12:00:00,0.5871,0.5871,0.5871,0.5871,100.0
2017-03-21 12:10:00,0.5871,0.5871,0.5871,0.5871,100.0
2017-03-21 13:00:00,0.58,0.58,0.58,0.58,400.0
2017-03-21 13:05:00,0.585,0.585,0.585,0.585,100.0
2017-03-21 14:05:00,0.58,0.58,0.58,0.58,290.0
2017-03-21 14:15:00,0.58,0.58,0.58,0.58,3590.0
2017-03-21 14:25:00,0.5825,0.5825,0.5825,0.5825,100.0
2017-03-21 15:20:00,0.58,0.58,0.58,0.58,200.0
2017-03-21 15:40:00,0.5752,0.58,0.5752,0.58,16034.0
2017-03-21 15:45:00,0.5815,0.5815,0.5815,0.5815,100.0
2017-03-22 09:35:00,0.6,0.6,0.6,0.6,10990.0
2017-03-22 09:40:00,0.6,0.6,0.6,0.6,300.0
