Date,Open,High,Low,Close,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-04 15:50:00,0.69,0.69,0.69,0.69,200.0,0.0,0,0,0.658689688412,1,0.688167681224,0.000666094661161,0.68357909556,0.0,0,0,1,138.0,104642.296933,157518.0,0.664319613843,1,0,1,1,0.69,3,2.07,20170427 11:33:51
2017-04-04 15:55:00,0.69,0.69,0.69,0.69,100.0,0.0,0,0,0.659942100876,1,0.688534144979,0.000532521019521,0.684190610268,0.0,0,0,1,69.0,104711.296933,157618.0,0.664335906643,1,0,1,1,0.69,3,2.07,20170427 11:33:51
2017-04-04 16:00:00,0.69,0.69,0.69,0.69,200.0,0.0,0,0,0.661144416841,1,0.688827315983,0.000425790073453,0.684743885481,0.0,0,0,1,138.0,104849.296933,157818.0,0.664368430302,1,0,1,1,0.69,3,2.07,20170427 11:33:51
2017-04-04 16:05:00,0.68,0.68,0.68,0.68,148.0,-0.0144927536232,0,0,0.662298640167,1,0.687061852787,-0.0025629982373,0.684292086864,0.0,0,0,1,100.64,104949.936933,157966.0,0.664383075683,1,0,1,1,0.68,3,2.04,20170427 11:33:51
2017-04-05 12:25:00,0.6501,0.6501,0.6501,0.6501,1000.0,-0.0439705882353,0,0,0.69,-1,0.679669482229,-0.0107593960098,0.681035697638,-1.0,0,0,0,650.1,105600.036933,158966.0,0.664293225805,1,0,1,1,0.6501,3,1.9503,20170427 11:33:51
2017-04-06 11:05:00,0.65,0.65,0.65,0.65,149.0,-0.000153822488848,0,0,0.688404,-1,0.673735585783,-0.00873056184074,0.678079916911,0.0,0,0,0,96.85,105696.886933,159115.0,0.664279841205,1,0,1,1,0.65,3,1.95,20170427 11:33:51
2017-04-06 12:30:00,0.66,0.66,0.6599,0.6599,4666.0,0.0152307692308,1,1,0.68533168,-1,0.670968468627,-0.00410712631941,0.676348496253,0.0,1,0,0,3079.24893333,108776.135867,163781.0,0.664156012399,1,0,1,1,0.6599,3,1.9797,20170427 11:33:51
2017-04-06 14:20:00,0.57,0.57,0.57,0.57,200.0,-0.13623276254,0,0,0.6825051456,-1,0.650774774901,-0.0300963378602,0.666220068038,0.0,0,0,0,114.0,108890.135867,163981.0,0.664041174689,-1,0,1,1,0.57,3,1.71,20170427 11:33:51
2017-04-06 14:50:00,0.6191,0.6191,0.6191,0.6191,1500.0,0.0861403508772,0,1,0.669004528128,-1,0.644439819921,-0.00973448145903,0.661732442511,0.0,1,0,0,928.65,109818.785867,165481.0,0.663633806097,-1,0,1,1,0.6191,3,1.8573,20170427 11:33:51
2017-04-07 09:40:00,0.58,0.58,0.5512,0.5512,5300.0,-0.109675335164,0,0,0.657123984753,-1,0.625791855937,-0.0289367034869,0.651205543224,0.0,0,0,0,2972.24,112791.025867,170781.0,0.660442472328,-1,0,1,1,0.5512,3,1.6536,20170427 11:33:51
2017-04-07 09:45:00,0.583,0.583,0.583,0.583,200.0,0.0576923076923,0,1,0.640176147192,-1,0.61723348475,-0.0136760667404,0.644709777203,0.0,1,0,0,116.6,112907.625867,170981.0,0.660351886272,-1,0,1,1,0.583,3,1.749,20170427 11:33:51
2017-04-07 09:55:00,0.56,0.56,0.5505,0.5505,50000.0,-0.0557461406518,0,0,0.625939963641,-1,0.6038867878,-0.0216234168749,0.635737417469,0.0,0,0,0,27683.3333333,140590.9592,220981.0,0.636212883461,-1,0,1,1,0.5505,3,1.6515,20170427 11:33:51
2017-04-07 10:15:00,0.5755,0.6,0.5755,0.6,4000.0,0.0899182561308,0,1,0.610851970913,-1,0.60310943024,-0.00128725710784,0.632333853901,0.0,1,0,0,2367.33333333,142958.292533,224981.0,0.635423847051,-1,0,1,1,0.6,3,1.8,20170427 11:33:51
2017-04-07 14:25:00,0.59,0.59,0.59,0.59,100.0,-0.0166666666667,0,0,0.6,-1,0.600487544192,-0.00434728080259,0.628302058291,0.0,0,0,0,59.0,143017.292533,225081.0,0.63540366594,-1,0,1,1,0.59,3,1.77,20170427 11:33:51
2017-04-07 15:10:00,0.59,0.59,0.59,0.59,200.0,0.0,0,0,0.6,-1,0.598390035353,-0.00349300973624,0.624654243216,0.0,0,0,0,118.0,143135.292533,225281.0,0.635363357466,-1,0,1,1,0.59,3,1.77,20170427 11:33:51
2017-04-07 15:40:00,0.5845,0.5845,0.5845,0.5845,1600.0,-0.0093220338983,0,0,0.5901,-1,0.595612028283,-0.00464246880221,0.620830029576,0.0,0,0,0,935.2,144070.492533,226881.0,0.635004661181,-1,0,1,1,0.5845,3,1.7535,20170427 11:33:51
2017-04-07 15:55:00,0.56,0.56,0.56,0.56,100.0,-0.0419161676647,0,0,0.59,-1,0.588489622626,-0.0119581293163,0.615036693426,0.0,0,0,0,56.0,144126.492533,226981.0,0.634971616714,-1,0,1,1,0.56,3,1.68,20170427 11:33:51
2017-04-10 09:35:00,0.55,0.5501,0.55,0.55,17550.0,-0.0178571428571,0,0,0.5845,-1,0.580791698101,-0.0130808160913,0.608842722624,0.0,0,0,0,9653.085,153779.577533,244531.0,0.628875592597,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 10:25:00,0.55,0.55,0.55,0.55,1000.0,0.0,0,0,0.5776,-1,0.574633358481,-0.0106033533887,0.603238653802,0.0,0,0,0,550.0,154329.577533,245531.0,0.628554347652,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 11:05:00,0.54,0.54,0.54,0.54,100.0,-0.0181818181818,0,0,0.57208,-1,0.567706686785,-0.0120540716858,0.597215924869,0.0,0,0,0,54.0,154383.577533,245631.0,0.628518295872,-1,0,1,1,0.54,3,1.62,20170427 11:33:51
2017-04-10 12:25:00,0.55,0.55,0.55,0.55,100.0,0.0185185185185,1,1,0.565664,-1,0.564165349428,-0.0062379701338,0.592719170119,0.0,1,0,0,55.0,154438.577533,245731.0,0.628486342925,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 14:20:00,0.55,0.55,0.55,0.55,100.0,0.0,0,0,0.5605312,-1,0.561332279542,-0.00502170132996,0.588650677727,0.0,0,0,0,55.0,154493.577533,245831.0,0.628454415974,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 15:20:00,0.55,0.55,0.55,0.55,100.0,0.0,0,0,0.55642496,-1,0.559065823634,-0.00403763687041,0.584969660801,0.0,0,0,0,55.0,154548.577533,245931.0,0.628422514987,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 15:45:00,0.55,0.55,0.5499,0.5499,5000.0,-0.000181818181818,0,0,0.553139968,-1,0.557232658907,-0.00327897834074,0.581629693105,0.0,0,0,0,2749.66666667,157298.2442,250931.0,0.626858555539,-1,0,1,1,0.5499,3,1.6497,20170427 11:33:51
2017-04-10 15:50:00,0.55,0.55,0.55,0.55,100.0,0.000181851245681,0,0,0.5505119744,-1,0.555786127126,-0.00259592067743,0.578617341381,0.0,0,0,0,55.0,157353.2442,251031.0,0.626827938382,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 15:55:00,0.55,0.55,0.5499,0.55,21884.0,0.0,0,0,0.54,1,0.5546289017,-0.00208214161642,0.575891880297,0.0,0,0,0,12035.4705333,169388.714733,272915.0,0.6206647298,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-10 16:00:00,0.54,0.54,0.54,0.54,3750.0,-0.0181818181818,0,0,0.55,-1,0.55170312136,-0.00527520353,0.572473605983,0.0,0,0,0,2025.0,171413.714733,276665.0,0.619571375972,-1,0,1,1,0.54,3,1.62,20170427 11:33:51
2017-04-11 11:40:00,0.55,0.5501,0.55,0.55,58881.0,0.0185185185185,1,1,0.54,1,0.551362497088,-0.000617405011656,0.570333262556,0.0,1,0,0,32386.5127,203800.227433,335546.0,0.607368967096,-1,0,1,1,0.55,3,1.65,20170427 11:33:51
2017-04-11 16:05:00,0.5401,0.5401,0.5401,0.5401,216.0,-0.018,0,0,0.54,1,0.549109997671,-0.0040853330242,0.567453904217,0.0,0,0,0,116.6616,203916.889033,335762.0,0.607325692107,-1,0,1,1,0.5401,3,1.6203,20170427 11:33:51
2017-04-12 09:35:00,0.54,0.54,0.54,0.54,830.0,-0.000185150897982,0,0,0.5501,-1,0.547287998137,-0.00331809572191,0.564839246673,0.0,0,0,0,448.2,204365.089033,336592.0,0.607159674126,-1,0,1,1,0.54,3,1.62,20170427 11:33:51
2017-04-12 10:20:00,0.55,0.55,0.5225,0.5256,8000.0,-0.0266666666667,0,0,0.5225,1,0.542950398509,-0.00792562534182,0.561102175561,0.0,0,0,0,4261.6,208626.689033,344592.0,0.605431028675,-1,0,1,1,0.5256,3,1.5768,20170427 11:33:51
2017-04-12 10:35:00,0.5499,0.5499,0.5499,0.5499,200.0,0.0462328767123,1,1,0.5225,1,0.544340318807,0.00255993973294,0.560035301698,0.0,1,1,0,109.98,208736.669033,344792.0,0.605398817355,-1,0,1,1,0.5499,3,1.6497,20170427 11:33:51
2017-04-12 12:35:00,0.5225,0.5225,0.5225,0.5225,540.0,-0.0498272413166,0,0,0.55,-1,0.539972255046,-0.00802450895249,0.55646051106,0.0,0,0,0,282.15,209018.819033,345332.0,0.605269187429,-1,0,1,1,0.5225,3,1.5675,20170427 11:33:51
2017-04-12 12:40:00,0.5008,0.5008,0.5,0.5,3101.0,-0.0430622009569,0,0,0.5499,-1,0.531977804037,-0.0148052995954,0.551083319531,0.0,0,0,0,1551.32693333,210570.145967,348433.0,0.604334681177,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-12 12:45:00,0.505,0.5192,0.505,0.505,1884.0,0.01,1,1,0.545908,-1,0.526582243229,-0.0101424547536,0.546694431956,0.0,1,0,0,960.3376,211530.483567,350317.0,0.603825916432,-1,0,1,1,0.505,3,1.515,20170427 11:33:51
2017-04-12 12:50:00,0.49,0.51,0.45,0.45,2300.0,-0.108910891089,0,0,0.54223536,-1,0.511265794583,-0.0290865270199,0.537485438437,0.0,0,0,0,1081.0,212611.483567,352617.0,0.602953015784,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-12 13:15:00,0.458,0.458,0.458,0.458,5000.0,0.0177777777778,1,1,0.5311671168,-1,0.500612635667,-0.0208368309196,0.529915396681,0.0,1,0,0,2290.0,214901.483567,357617.0,0.600926364146,-1,0,1,1,0.458,3,1.374,20170427 11:33:51
2017-04-12 13:20:00,0.4599,0.4599,0.455,0.455,3700.0,-0.00655021834061,0,0,0.521427062784,-1,0.491490108533,-0.0182227264823,0.522780596997,0.0,0,0,0,1689.54333333,216591.0269,361317.0,0.599448758016,-1,0,1,1,0.455,3,1.365,20170427 11:33:51
2017-04-12 13:25:00,0.4501,0.4501,0.45,0.45,1600.0,-0.010989010989,0,0,0.51285581525,-1,0.483192086827,-0.0168833951337,0.515849111569,0.0,0,0,0,720.053333333,217311.080233,362917.0,0.598790027013,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-12 13:30:00,0.415,0.42,0.415,0.42,900.0,-0.0666666666667,0,0,0.50531311742,-1,0.470553669461,-0.0261560934252,0.506720624753,0.0,0,0,0,376.5,217687.580233,363817.0,0.598343618449,-1,0,1,1,0.42,3,1.26,20170427 11:33:51
2017-04-12 13:55:00,0.4303,0.44,0.42,0.42,6700.0,0.0,0,0,0.490863018633,-1,0.460442935569,-0.0214868877845,0.498461517633,0.0,0,0,0,2858.66666667,220546.2469,370517.0,0.595239211426,-1,0,1,1,0.42,3,1.26,20170427 11:33:51
2017-04-12 14:15:00,0.44,0.4599,0.44,0.45,450.0,0.0714285714286,0,1,0.478724935652,-1,0.458354348455,-0.00453603900176,0.493846135002,0.0,1,0,0,202.485,220748.7319,370967.0,0.595062989161,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-12 14:20:00,0.46,0.46,0.46,0.46,100.0,0.0222222222222,1,1,0.468528945947,-1,0.458683478764,0.000718069567901,0.490622693573,0.0,1,0,0,46.0,220794.7319,371067.0,0.595026590616,-1,0,1,1,0.46,3,1.38,20170427 11:33:51
2017-04-12 14:35:00,0.4503,0.47,0.4503,0.47,2496.0,0.0217391304348,1,1,0.415,1,0.460946783011,0.0049343487436,0.488658627518,0.0,1,1,0,1156.7296,221951.4615,373563.0,0.594147336594,-1,0,1,1,0.47,3,1.41,20170427 11:33:51
2017-04-12 14:45:00,0.484,0.484,0.484,0.484,100.0,0.0297872340426,1,1,0.4172,1,0.465557426409,0.0100025503326,0.488214948707,0.0,1,1,0,48.4,221999.8615,373663.0,0.594117858873,-1,0,1,1,0.484,3,1.452,20170427 11:33:51
2017-04-12 14:50:00,0.4549,0.4549,0.44,0.44,1200.0,-0.0909090909091,0,0,0.422544,1,0.460445941127,-0.0109792798737,0.48362304883,0.0,0,0,0,533.96,222533.8215,374863.0,0.593640400626,-1,0,1,1,0.44,3,1.32,20170427 11:33:51
2017-04-12 15:00:00,0.4891,0.4891,0.4891,0.4891,710.0,0.111590909091,0,1,0.42746048,1,0.466176752902,0.0124462206367,0.484144663227,0.0,1,1,0,347.261,222881.0825,375573.0,0.593442772777,-1,0,1,1,0.4891,3,1.4673,20170427 11:33:51
2017-04-12 15:50:00,0.4501,0.46,0.44,0.46,4906.0,-0.0594970353711,0,0,0.4348572224,1,0.464941402321,-0.00264996178526,0.481845171491,0.0,0,0,0,2224.05333333,225105.135833,380479.0,0.59163616345,-1,0,1,1,0.46,3,1.38,20170427 11:33:51
2017-04-12 16:00:00,0.44,0.44,0.44,0.44,500.0,-0.0434782608696,0,0,0.4891,-1,0.459953121857,-0.0107288368801,0.477859917064,0.0,0,0,0,220.0,225325.135833,380979.0,0.591437154891,-1,0,1,1,0.44,3,1.32,20170427 11:33:51
2017-04-12 16:05:00,0.44,0.44,0.44,0.44,100.0,0.0,0,0,0.487136,-1,0.455962497486,-0.00867615455097,0.474254210677,0.0,0,0,0,44.0,225369.135833,381079.0,0.591397415846,-1,0,1,1,0.44,3,1.32,20170427 11:33:51
2017-04-13 10:00:00,0.395,0.395,0.395,0.395,980.0,-0.102272727273,0,0,0.48525056,-1,0.443769997989,-0.0267401366656,0.466706190612,0.0,0,0,0,387.1,225756.235833,382059.0,0.59089364688,-1,0,1,1,0.395,3,1.185,20170427 11:33:51
2017-04-13 10:05:00,0.39,0.4,0.35,0.3732,4240.0,-0.0551898734177,0,0,0.4780305152,-1,0.429655998391,-0.0318047629666,0.457800839125,0.0,0,0,0,1587.456,227343.691833,386299.0,0.588517422601,-1,0,1,1,0.3732,3,1.1196,20170427 11:33:51
2017-04-13 10:15:00,0.3918,0.3918,0.3918,0.3918,100000.0,0.0498392282958,1,1,0.462666853376,-1,0.422084798713,-0.0176215384087,0.451515044923,0.0,1,0,0,39180.0,266523.691833,486299.0,0.548065473779,-1,0,1,1,0.3918,3,1.1754,20170427 11:33:51
2017-04-13 11:05:00,0.4113,0.4113,0.3577,0.38,1329.0,-0.0301174068402,0,0,0.449146830971,-1,0.41366783897,-0.0199413951135,0.444704088264,0.0,0,0,0,509.007,267032.698833,487628.0,0.547615598024,-1,0,1,1,0.38,3,1.14,20170427 11:33:51
2017-04-13 11:10:00,0.38,0.38,0.38,0.38,100.0,0.0,0,0,0.437249211254,-1,0.406934271176,-0.0162777164664,0.438541794143,0.0,0,0,0,38.0,267070.698833,487728.0,0.54758123141,-1,0,1,1,0.38,3,1.14,20170427 11:33:51
2017-04-13 11:40:00,0.4717,0.5,0.4482,0.4482,2700.0,0.179473684211,0,1,0.35,1,0.415187416941,0.0202812747644,0.439461623272,0.0,1,1,0,1256.76,268327.458833,490428.0,0.547129158273,-1,0,1,1,0.4482,3,1.3446,20170427 11:33:51
2017-04-13 11:45:00,0.445,0.4598,0.44,0.44,5300.0,-0.0182954038376,0,0,0.356,1,0.420149933553,0.011952473532,0.439512897246,0.0,0,1,0,2366.98,270694.438833,495728.0,0.546054366171,-1,0,1,1,0.44,3,1.32,20170427 11:33:51
2017-04-13 11:55:00,0.41,0.41,0.399,0.399,200.0,-0.0931818181818,0,0,0.36176,1,0.415919946842,-0.0100678028788,0.43565452608,0.0,0,0,0,80.5333333333,270774.972167,495928.0,0.545996540156,-1,0,1,1,0.399,3,1.197,20170427 11:33:51
2017-04-13 12:10:00,0.41,0.45,0.41,0.45,3100.0,0.127819548872,0,1,0.3672896,1,0.422735957474,0.0163877945343,0.437020761692,0.0,1,1,0,1353.66666667,272128.638833,499028.0,0.545317374643,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-13 12:55:00,0.3991,0.3991,0.399,0.399,200.0,-0.113333333333,0,0,0.372598016,1,0.417988765979,-0.011229684655,0.433399736769,0.0,0,0,0,79.8066666667,272208.4455,499228.0,0.545258770542,-1,0,1,1,0.399,3,1.197,20170427 11:33:51
2017-04-13 13:10:00,0.4099,0.4099,0.4099,0.4099,368.0,0.0273182957393,1,1,0.37769409536,1,0.416371012783,-0.003870326974,0.4311616666,0.0,1,0,0,150.8432,272359.2887,499596.0,0.545159065925,-1,0,1,1,0.4099,3,1.2297,20170427 11:33:51
2017-04-13 13:25:00,0.399,0.41,0.399,0.41,900.0,0.000243961941937,0,0,0.382586331546,1,0.415096810227,-0.00306025760084,0.429146269781,0.0,0,0,0,365.7,272724.9887,500496.0,0.544909427248,-1,0,1,1,0.41,3,1.23,20170427 11:33:51
2017-04-13 13:35:00,0.4298,0.43,0.4298,0.43,2600.0,0.0487804878049,1,1,0.387282878284,1,0.418077448181,0.00718058506174,0.429227577421,0.0,1,1,0,1117.82666667,273842.815367,503096.0,0.544315230824,-1,0,1,1,0.43,3,1.29,20170427 11:33:51
2017-04-13 13:55:00,0.41,0.41,0.41,0.41,200.0,-0.046511627907,0,0,0.391791563152,1,0.416461958545,-0.00386409179274,0.427396379571,0.0,0,0,0,82.0,273924.815367,503296.0,0.544261856575,-1,0,1,1,0.41,3,1.23,20170427 11:33:51
2017-04-13 14:10:00,0.4101,0.4101,0.4101,0.4101,120.0,0.000243902439024,0,0,0.396119900626,1,0.415189566836,-0.00305524114002,0.425749105326,0.0,0,0,0,49.212,273974.027367,503416.0,0.544229876219,-1,0,1,1,0.4101,3,1.2303,20170427 11:33:51
2017-04-13 14:55:00,0.41,0.41,0.41,0.41,190.0,-0.000243842965131,0,0,0.400275104601,1,0.414151653469,-0.00249985416327,0.424249190533,0.0,0,0,0,77.9,274051.927367,503606.0,0.544179234097,-1,0,1,1,0.41,3,1.23,20170427 11:33:51
2017-04-13 15:25:00,0.4101,0.4101,0.41,0.41,1000.0,0.0,0,0,0.404264100417,1,0.413321322775,-0.00200489527642,0.422892124768,0.0,0,0,0,410.033333333,274461.9607,504606.0,0.54391339124,-1,0,1,1,0.41,3,1.23,20170427 11:33:51
2017-04-13 15:55:00,0.41,0.45,0.4,0.4,12777.0,-0.0243902439024,0,0,0.5,-1,0.41065705822,-0.00644598864902,0.420711922409,0.0,0,0,0,5323.75,279785.7107,517383.0,0.540770977593,-1,0,1,1,0.4,3,1.2,20170427 11:33:51
2017-04-13 16:00:00,0.42,0.42,0.39,0.39,400.0,-0.025,0,0,0.496,-1,0.406525646576,-0.0100604910139,0.417786977418,0.0,0,0,0,160.0,279945.7107,517783.0,0.540662228578,-1,0,1,1,0.39,3,1.17,20170427 11:33:51
2017-04-17 09:20:00,0.38,0.38,0.38,0.38,1000.0,-0.025641025641,0,0,0.48752,-1,0.401220517261,-0.0130499252873,0.414188217664,0.0,0,0,0,380.0,280325.7107,518783.0,0.540352537959,-1,0,1,1,0.38,3,1.14,20170427 11:33:51
2017-04-17 09:40:00,0.49,0.49,0.4401,0.4401,5600.0,0.158157894737,0,1,0.38,1,0.408996413809,0.0193806054609,0.416656006458,0.0,1,1,0,2557.70666667,282883.417367,524383.0,0.539459550303,-1,0,1,1,0.4401,3,1.3203,20170427 11:33:51
2017-04-17 09:45:00,0.4999,0.5,0.48,0.5,24811.0,0.136105430584,0,1,0.38,1,0.427197131047,0.0445009213376,0.424593529652,1.0,1,1,1,12240.0933333,295123.5107,549194.0,0.537375700936,-1,1,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-17 09:50:00,0.5,0.5061,0.48,0.4877,38927.0,-0.0246,0,0,0.3896,1,0.439297704838,0.0283255034063,0.430603669685,0.0,0,1,1,19123.5375333,314247.048233,588121.0,0.534323801111,-1,0,1,1,0.4877,3,1.4631,20170427 11:33:51
2017-04-17 09:55:00,0.48,0.5002,0.45,0.5,4449.0,0.0252204223908,1,1,0.40358,1,0.45143816387,0.0276360629678,0.437212844001,0.0,1,1,1,2150.6466,316397.694833,592570.0,0.53394146655,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-17 10:00:00,0.4894,0.5232,0.4894,0.499,1800.0,-0.002,0,0,0.4158824,1,0.460950531096,0.0210712518066,0.443097335049,0.0,0,1,1,906.96,317304.654833,594370.0,0.533850387525,-1,0,1,1,0.499,3,1.497,20170427 11:33:51
2017-04-17 10:05:00,0.499,0.5001,0.499,0.5,380.0,0.00200400801603,1,1,0.433053216,1,0.468760424877,0.0169430193783,0.448516636473,0.0,0,1,1,189.886,317494.540833,594750.0,0.533828568026,-1,0,1,1,0.5,3,1.5,20170427 11:33:51
2017-04-17 10:15:00,0.4802,0.4802,0.4802,0.4802,2000.0,-0.0396,0,0,0.44747670144,1,0.471048339901,0.0048807768387,0.451534099666,0.0,0,1,1,960.4,318454.940833,596750.0,0.533648832565,-1,0,1,1,0.4802,3,1.4406,20170427 11:33:51
2017-04-17 10:45:00,0.4801,0.4801,0.48,0.48,2600.0,-0.000416493127864,0,0,0.45959242921,1,0.472838671921,0.00380073947418,0.454245137793,0.0,0,1,1,1248.08666667,319703.0275,599350.0,0.533416246767,-1,0,1,1,0.48,3,1.44,20170427 11:33:51
2017-04-17 10:55:00,0.4601,0.4601,0.4601,0.4601,750.0,-0.0414583333333,0,0,0.5232,-1,0.470290937537,-0.00538816838708,0.454802743717,0.0,0,0,1,345.075,320048.1025,600100.0,0.533324616731,-1,0,1,1,0.4601,3,1.3803,20170427 11:33:51
2017-04-17 11:05:00,0.4832,0.4832,0.4831,0.4831,344.0,0.0499891327972,1,1,0.520676,-1,0.47285275003,0.00544729291623,0.457497720506,0.0,1,1,1,166.197866667,320214.300367,600444.0,0.533295861673,-1,0,1,1,0.4831,3,1.4493,20170427 11:33:51
2017-04-17 11:20:00,0.46,0.52,0.4,0.5194,17079.0,0.0751397226247,0,1,0.4,1,0.482162200024,0.0196878414972,0.463393175696,0.0,1,1,1,8194.5042,328408.804567,617523.0,0.531816312213,-1,0,1,1,0.5194,3,1.5582,20170427 11:33:51
2017-04-17 11:30:00,0.45,0.45,0.45,0.45,1200.0,-0.133615710435,0,0,0.4,1,0.475729760019,-0.0133408218322,0.462117635154,0.0,0,0,1,540.0,328948.804567,618723.0,0.531657631229,-1,0,1,1,0.45,3,1.35,20170427 11:33:51
2017-04-17 11:55:00,0.48,0.48,0.4503,0.4503,1000.0,0.000666666666667,0,0,0.4,1,0.470643808015,-0.0106908426405,0.460992146091,0.0,0,0,1,460.2,329409.004567,619723.0,0.531542325469,-1,0,1,1,0.4503,3,1.3509,20170427 11:33:51
2017-04-17 12:00:00,0.4506,0.4506,0.4503,0.4503,500.0,0.0,0,0,0.4048,1,0.466575046412,-0.0086450974893,0.459973846464,0.0,0,0,1,225.2,329634.204567,620223.0,0.531476911638,-1,0,1,1,0.4503,3,1.3509,20170427 11:33:51
2017-04-17 13:10:00,0.4565,0.4565,0.4565,0.4565,368.0,0.013768598712,1,1,0.409408,1,0.46456003713,-0.00431872492521,0.459643003943,0.0,1,0,1,167.992,329802.196567,620591.0,0.531432451593,-1,0,1,1,0.4565,3,1.3695,20170427 11:33:51
2017-04-17 13:20:00,0.5195,0.5293,0.5195,0.5293,1700.0,0.159474260679,0,1,0.41383168,1,0.477508029704,0.0278715161426,0.466277003568,0.0,1,1,1,894.256666667,330696.453233,622291.0,0.531417702061,-1,0,1,1,0.5293,3,1.5879,20170427 11:33:51
2017-04-17 13:30:00,0.52,0.5293,0.52,0.5292,1524.0,-0.000188928773852,0,0,0.4230691456,1,0.487846423763,0.0216507229536,0.472269669895,0.0,0,1,1,801.878,331498.331233,623815.0,0.531404873614,-1,0,1,1,0.5292,3,1.5876,20170427 11:33:51
2017-04-17 13:35:00,0.5041,0.5293,0.4828,0.5293,1726.0,0.000188964474679,0,0,0.431567613952,1,0.49613713901,0.0169945188559,0.477701129905,0.0,0,1,1,886.8188,332385.150033,625541.0,0.531356298042,-1,0,1,1,0.5293,3,1.5879,20170427 11:33:51
2017-04-17 14:00:00,0.525,0.5294,0.525,0.5294,1330.0,0.000188928773852,0,0,0.439386204836,1,0.502789711208,0.0134087365666,0.482624831818,0.0,0,1,1,702.151333333,333087.301367,626871.0,0.531349035713,-1,0,1,1,0.5294,3,1.5882,20170427 11:33:51
2017-04-17 14:05:00,0.485,0.539,0.485,0.539,939.0,0.0181337363053,1,1,0.450187860256,1,0.510031768967,0.014403750906,0.487993895455,0.0,1,1,1,489.219,333576.520367,627810.0,0.531333556915,-1,0,1,1,0.539,3,1.617,20170427 11:33:51
2017-04-17 14:40:00,0.5198,0.5199,0.5198,0.5199,3300.0,-0.0354359925788,0,0,0.464397802615,1,0.512005415173,0.00386965347407,0.491032572078,0.0,0,1,1,1715.56,335292.080367,631110.0,0.531273597894,-1,0,1,1,0.5199,3,1.5597,20170427 11:33:51
2017-04-17 14:50:00,0.5079,0.5079,0.5079,0.5079,120.0,-0.0230813618003,0,0,0.476334154196,1,0.511184332139,-0.00160366084094,0.492638993785,0.0,0,0,1,60.948,335353.028367,631230.0,0.531269154455,-1,0,1,1,0.5079,3,1.5237,20170427 11:33:51
2017-04-17 15:15:00,0.5268,0.5268,0.5268,0.5268,100.0,0.0372120496161,1,1,0.486360689525,1,0.514307465711,0.00610960347553,0.495892422948,0.0,1,1,1,52.68,335405.708367,631330.0,0.53126844656,-1,0,1,1,0.5268,3,1.5804,20170427 11:33:51
2017-04-17 15:25:00,0.4705,0.53,0.4702,0.53,9098.0,0.00607441154138,1,1,0.539,-1,0.517445972569,0.0061023941262,0.49914076362,0.0,1,1,1,4640.58653333,340046.2949,640428.0,0.530967251432,-1,0,1,1,0.53,3,1.59,20170427 11:33:51
2017-04-17 15:45:00,0.5499,0.5499,0.51,0.51,300.0,-0.0377358490566,0,0,0.4702,1,0.515956778055,-0.00287797102054,0.500174976608,0.0,0,0,1,156.99,340203.2849,640728.0,0.530963661491,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-17 16:00:00,0.51,0.51,0.51,0.51,200.0,0.0,0,0,0.4702,1,0.514765422444,-0.00230902211517,0.501110693122,0.0,0,0,1,102.0,340305.2849,640928.0,0.530957119832,-1,0,1,1,0.51,3,1.53,20170427 11:33:51
2017-04-18 09:05:00,0.52,0.52,0.52,0.52,400.0,0.0196078431373,1,1,0.473388,1,0.515812337955,0.00203377201645,0.502909674729,0.0,1,1,1,208.0,340513.2849,641328.0,0.530950285813,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
2017-04-18 09:15:00,0.52,0.52,0.52,0.52,100.0,0.0,0,0,0.47644848,1,0.516649870364,0.00162371534632,0.504537324755,0.0,0,1,1,52.0,340565.2849,641428.0,0.53094857864,-1,0,1,1,0.52,3,1.56,20170427 11:33:51
