Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 09:50:00,12.015,12.095,11.995,12.095,74823.0,,,,,0
2017-04-27 09:55:00,12.095,12.145,12.055,12.055,23294.0,-0.00330715171558,,,,0
2017-04-27 10:00:00,12.055,12.055,11.985,12.005,38790.0,-0.00414765657404,,,,0
2017-04-27 10:10:00,11.985,11.995,11.935,11.935,34717.0,-0.00583090379009,,,,0
2017-04-27 10:15:00,11.935,11.95,11.885,11.885,88022.0,-0.00418935902807,,,,0
2017-04-27 10:20:00,11.885,11.89,11.845,11.875,452800.0,-0.000841396718553,,,,0
2017-04-27 10:25:00,11.875,11.875,11.795,11.805,178778.0,-0.00589473684211,,,,0
2017-04-27 10:30:00,11.805,11.835,11.795,11.795,171265.0,-0.000847098686997,,,,0
2017-04-27 10:35:00,11.795,11.825,11.785,11.815,97133.0,0.00169563374311,11.9183333333,,,0
2017-04-27 10:40:00,11.815,11.865,11.815,11.855,229979.0,0.00338552687262,11.9056666667,-0.0010627884212,,0
2017-04-27 10:45:00,11.855,11.875,11.845,11.855,230356.0,0.0,11.8955333333,-0.000851135313716,,0
2017-04-27 10:50:00,11.855,11.865,11.755,11.765,749745.0,-0.0075917334458,11.8694266667,-0.00219466130144,,0
2017-04-27 10:55:00,11.765,11.785,11.735,11.765,107471.0,0.0,11.8485413333,-0.00175959074687,,0
2017-04-27 11:05:00,11.725,11.775,11.715,11.765,163628.0,0.0,11.8318330667,-0.00141015389124,,0
2017-04-27 11:10:00,11.765,11.815,11.765,11.815,174324.0,0.00424989375266,11.8284664533,-0.000284538609898,,0
2017-04-27 11:20:00,11.885,11.885,11.815,11.845,89845.0,0.00253914515446,11.8317731627,0.000279555202391,,0
2017-04-27 11:25:00,11.845,11.855,11.805,11.855,73318.0,0.000844238075137,11.8364185301,0.000392618029673,,0
2017-04-27 11:30:00,11.855,11.865,11.825,11.845,39111.0,-0.000843525938423,11.8381348241,0.000145001122507,,0
2017-04-27 15:50:00,11.965,11.975,11.945,11.945,209515.0,0.00844238075137,11.8595078593,0.00180543941222,,0
