,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-10 09:35:00,28.92,29.03,28.88,29.03,17000.0,-0.000691085003455,0,0,28.88,1,28.9423395521,-0.00019292879001,28.97775,0.0,0,0,0,492036.666667,492036.666667,17000.0,28.9433333333,-1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 09:40:00,28.8947,28.94,28.89,28.94,18293.0,-0.000874827109267,0,0,28.88,1,28.9328116417,-0.000329203187299,28.9698404762,0.0,0,0,0,528818.312367,1020854.97903,35293.0,28.9251403687,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 09:45:00,28.905,28.91,28.87,28.9,13648.0,0.000356466756879,0,0,29.03,-1,28.9272493134,-0.000192249837715,28.9636651927,0.0,0,0,0,394358.96,1415213.93903,48941.0,28.9167352329,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 09:50:00,28.92,28.93,28.88,28.91,20143.0,0.000518941359626,0,0,29.0236,-1,28.9257994507,-5.01210003929e-05,28.959506603,0.0,0,0,0,582334.13,1997548.06903,69084.0,28.9147714237,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 09:55:00,28.925,28.94,28.9,28.93,36074.0,0.000172890733057,0,0,29.017456,-1,28.9256395606,-5.52759620831e-06,28.9562202598,0.0,0,0,0,1043320.20333,3040868.27237,105158.0,28.9171368072,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:00:00,28.94,28.95,28.91,28.92,21169.0,0.000518582541055,0,0,29.01155776,-1,28.9285116484,9.92921135761e-05,28.9546754732,0.0,0,0,0,612489.733333,3653358.0057,126327.0,28.9198509084,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:05:00,28.96,28.96,28.93,28.95,25118.0,0.000691085003455,0,0,29.0058954496,-1,28.9348093188,0.000217697695178,28.955182571,0.0,0,0,0,727166.1,4380524.1057,151445.0,28.9248513038,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:10:00,28.93,28.96,28.93,28.96,13695.0,-0.00103591160221,0,0,29.0004596316,-1,28.933847455,-3.32424430642e-05,28.9527842309,0.0,0,0,0,396333.3,4776857.4057,165140.0,28.9261075796,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:15:00,28.92,28.945,28.905,28.93,40178.0,-0.00034566194262,0,0,28.9952412464,-1,28.931077964,-9.57180342293e-05,28.9496619232,0.0,0,0,0,1162081.68667,5938939.09237,205318.0,28.9255646966,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:20:00,28.93,28.95,28.91,28.93,41334.0,0.000345781466113,0,0,28.9902315965,-1,28.9308623712,-7.45194496854e-06,28.9477893591,0.0,0,0,0,1195792.62,7134731.71237,246652.0,28.9263079657,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:25:00,28.92,28.935,28.905,28.925,15327.0,-0.00034566194262,0,0,28.9854223326,-1,28.928689897,-7.5091928226e-05,28.9451427534,0.0,0,0,0,443256.84,7577988.55237,261979.0,28.9259389202,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:30:00,28.955,28.97,28.92,28.92,16144.0,0.0012102351314,1,1,28.9808054393,-1,28.9339519176,0.00018189626375,28.9460815388,0.0,0,0,0,467341.893333,8045330.4457,278123.0,28.9272388321,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:35:00,28.955,28.965,28.93,28.95,31452.0,0.0,0,0,28.9763732218,-1,28.9381615341,0.000145490546813,28.9469309161,0.0,0,0,0,910535.4,8955865.8457,309575.0,28.9295513065,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:40:00,28.92,28.97,28.92,28.96,24344.0,-0.00120877223277,0,0,28.9721182929,-1,28.9345292272,-0.00012551961212,28.9443660669,0.0,0,0,0,704434.213333,9660300.05903,333919.0,28.930070044,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:45:00,28.895,28.915,28.885,28.915,12235.0,-0.000864453665284,0,0,28.97,-1,28.9266233818,-0.000273232212866,28.9396645367,0.0,0,0,0,353571.108333,10013871.1674,346154.0,28.9289482929,-1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:50:00,28.96,28.96,28.89,28.89,57923.0,0.00224952413912,1,1,28.97,-1,28.9332987054,0.00023076746818,28.9416012475,0.0,0,0,0,1676098.54333,11689969.7107,404077.0,28.9300546943,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 10:55:00,29.0,29.01,28.96,28.965,17522.0,0.00138121546961,1,1,28.87,1,28.9466389643,0.000461069408243,28.9471630335,0.0,0,0,0,507962.78,12197932.4907,421599.0,28.9325460703,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:00:00,29.0199,29.04,28.995,29.0,31372.0,0.000686206896552,0,0,28.8756,1,28.9612911715,0.000506179910841,28.9540903636,1.0,0,0,1,910362.1076,13108294.5983,452971.0,28.9384852414,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:05:00,29.01,29.02,29.0,29.02,17526.0,-0.000341145214146,0,0,28.888752,1,28.9710329372,0.000336371940271,28.9594150909,0.0,0,0,1,508429.26,13616723.8583,470497.0,28.9411491642,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:10:00,29.01,29.03,29.0099,29.02,18469.0,0.0,0,0,28.90085184,1,28.9788263497,0.000269007065788,28.9642327013,0.0,0,0,1,535908.201033,14152632.0593,488966.0,28.9440003177,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:15:00,29.02,29.02,29.0,29.01,24990.0,0.000344708721131,0,0,28.9119836928,1,28.9870610798,0.000284163683899,28.9695438726,0.0,0,0,1,725043.2,14877675.2593,513956.0,28.9473714858,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:20:00,29.0,29.03,28.995,29.02,38879.0,-0.000689179875948,0,0,28.9222249974,1,28.9896488638,8.9273763676e-05,28.9724444562,0.0,0,0,1,1127814.99167,16005490.251,552835.0,28.9516587246,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:25:00,29.02,29.025,29.0,29.01,16861.0,0.000689655172414,0,0,28.9316469976,1,28.9957190911,0.000209392920242,28.9769735556,0.0,0,0,1,489221.915,16494712.166,569696.0,28.9535334038,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:30:00,29.005,29.04,29.005,29.025,32752.0,-0.000516884906961,0,0,28.9403152378,1,28.9975752729,6.40157183234e-05,28.9796427408,0.0,0,0,1,950353.866667,17445066.0327,602448.0,28.9569656347,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:35:00,28.995,29.02,28.985,29.01,65516.0,-0.000344768143423,0,0,28.9482900188,1,28.9970602183,-1.776198756e-05,28.9811053369,0.0,0,0,1,1899964.0,19345030.0327,667964.0,28.9611865799,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:40:00,28.97,29.0,28.97,29.0,27726.0,-0.000862217623728,0,0,28.9556268173,1,28.9916481746,-0.000186641115212,28.9800476857,0.0,0,0,1,803499.48,20148529.5127,695690.0,28.9619363692,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:45:00,28.96,28.97,28.95,28.96,7016.0,-0.0003451846738,0,0,29.04,-1,28.9853185397,-0.000218326149913,28.9781383823,0.0,0,0,1,203183.36,20351712.8727,702706.0,28.961917036,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:50:00,28.945,28.96,28.94,28.94,7982.0,-0.000517955801105,0,0,29.0364,-1,28.9772548318,-0.000278199735133,28.9749823459,0.0,0,0,1,231065.596667,20582778.4693,710688.0,28.9617644724,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 11:55:00,28.94,28.96,28.935,28.95,10901.0,-0.000172741406115,0,0,29.028688,-1,28.9698038654,-0.000257131546644,28.9716506939,-1.0,0,0,0,315529.445,20898307.9143,721589.0,28.9615112125,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 12:00:00,28.93,28.95,28.93,28.94,10045.0,-0.000345542501728,0,0,29.01744544,-1,28.9618430923,-0.000274795546387,28.9676839612,0.0,0,0,0,290668.816667,21188976.731,731634.0,28.9611701083,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 12:05:00,28.99,28.99,28.94,28.94,19445.0,0.00207397165572,1,1,29.0034541696,-1,28.9674744739,0.000194441407493,28.9698092982,0.0,0,0,0,563386.466667,21752363.1977,751079.0,28.9614850071,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 12:10:00,28.99,29.0,28.99,28.99,73277.0,0.0,0,0,28.93,1,28.9719795791,0.000155522885906,28.9717322222,1.0,0,0,1,2124544.48667,23876907.6843,824356.0,28.9643160047,1,0,0,1,0.0,0,0.0,20170415 18:25:27
2017-04-10 12:15:00,28.995,29.01,28.99,28.995,152241.0,0.000172473266644,0,0,28.9328,1,28.9765836633,0.000158915070663,28.973948201,0.0,0,0,1,4414735.265,28291642.9493,976597.0,28.9696189414,1,0,0,1,0.0,0,0.0,20170415 18:25:27
