,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:50:00,21.175,21.235,21.03,21.205,9970.0,,,,,0,0.0,0.0,0.0,210832.266667,1916564.05167,89681.0,21.370904112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:50:12
2017-04-18 09:55:00,21.09,21.21,21.01,21.175,6430.0,-0.00401416765053,,,,0,0.0,0.0,0.0,135694.433333,2052258.485,96111.0,21.3530031422,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 09:55:10
2017-04-18 10:00:00,21.105,21.195,21.085,21.09,2061.0,0.000711237553343,,,,0,0.0,0.0,0.0,43545.495,2095803.98,98172.0,21.3482864768,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:00:10
2017-04-18 10:05:00,20.91,21.12,20.91,21.105,9502.0,-0.0092395167022,,,,0,0.0,0.0,0.0,199351.96,2295155.94,107674.0,21.3157859836,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:05:11
2017-04-18 10:10:00,20.94,21.015,20.85,20.91,40501.0,0.00143472022956,,,,0,0.0,0.0,0.0,847888.435,3143044.375,148175.0,21.2117049097,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:10:11
2017-04-18 10:15:00,20.885,20.94,20.865,20.94,7463.0,-0.00262655205349,,,,0,0.0,0.0,0.0,155951.823333,3298996.19833,155638.0,21.1965985064,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:15:10
2017-04-18 10:20:00,20.74,20.885,20.735,20.885,10438.0,-0.00694278190089,,,,0,0.0,0.0,0.0,216971.226667,3515967.425,166076.0,21.1708339856,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:20:11
2017-04-18 10:25:00,20.745,20.75,20.665,20.74,8805.0,0.000241080038573,,,,0,0.0,0.0,0.0,182439.6,3698407.025,174881.0,21.1481351605,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:25:11
2017-04-18 10:30:00,20.735,20.75,20.655,20.745,7643.0,-0.000482043865992,20.925,,,0,0.0,0.0,0.0,158312.006667,3856719.03167,182524.0,21.1299282925,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:30:12
2017-04-18 10:35:00,20.745,20.745,20.72,20.735,3907.0,0.000482276344345,20.889,-0.00172043010753,,0,0.0,0.0,0.0,81018.1566667,3937737.18833,186431.0,21.1216867813,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:35:11
2017-04-18 10:40:00,20.82,20.82,20.695,20.745,18203.0,0.00361532899494,20.8752,-0.000660634783857,,0,1.0,0.0,0.0,378228.001667,4315965.19,204634.0,21.0911441403,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:40:12
2017-04-18 10:45:00,20.815,20.85,20.755,20.82,5460.0,-0.000240153698367,20.86316,-0.000576760941213,,0,0.0,0.0,0.0,113604.4,4429569.59,210094.0,21.0837510353,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:45:12
2017-04-18 10:50:00,20.855,20.855,20.81,20.815,5262.0,0.00192169108816,20.861528,-7.82240082519e-05,,0,0.0,0.0,0.0,109660.08,4539229.67,215356.0,21.0777952321,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:50:12
2017-04-18 10:55:00,20.87,20.87,20.81,20.855,14288.0,0.000719251977943,20.8632224,8.12212796686e-05,,0,0.0,0.0,0.0,297904.8,4837134.47,229644.0,21.0636222588,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 10:55:11
2017-04-18 11:00:00,20.895,20.895,20.83,20.87,6593.0,0.00119789171059,20.86957792,0.000304627917881,,0,0.0,0.0,0.0,137617.886667,4974752.35667,236237.0,21.0583115967,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:00:12
2017-04-18 11:05:00,20.865,20.895,20.855,20.895,8441.0,-0.00143575017947,20.868662336,-4.38717066301e-05,,0,0.0,0.0,0.0,176177.738333,5150930.095,244678.0,21.0518726449,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:05:11
2017-04-18 11:10:00,20.845,20.895,20.84,20.865,3381.0,-0.000958543014618,20.8639298688,-0.000226773864266,,0,0.0,0.0,0.0,70527.66,5221457.755,248059.0,21.0492574549,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:10:11
2017-04-18 11:15:00,20.905,20.915,20.835,20.845,7543.0,0.00287838810266,20.872143895,0.000393695065678,,0,0.0,0.0,0.0,157535.555,5378993.31,255602.0,21.0444100985,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170418 11:15:13
2017-04-18 14:40:00,21.22,21.225,21.215,21.215,1510.0,0.0150681655106,20.941715116,0.00333320914909,,0,,,,,,,,,,,,,,,
