Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 09:50:00,12.93,13.125,12.905,13.09,68239.0,,,,,0
2017-04-27 09:55:00,13.09,13.18,12.82,12.87,101194.0,-0.0168067226891,,,,0
2017-04-27 10:00:00,12.87,12.9,12.72,12.85,58264.0,-0.001554001554,,,,0
2017-04-27 10:10:00,12.86,13.065,12.855,12.95,50207.0,0.00778210116731,,,,0
2017-04-27 10:15:00,12.95,13.185,12.94,13.09,106332.0,0.0108108108108,,,,0
2017-04-27 10:20:00,13.09,13.095,12.945,12.97,28552.0,-0.00916730328495,,,,0
2017-04-27 10:25:00,12.97,13.085,12.925,13.01,78729.0,0.00308404009252,,,,0
2017-04-27 10:30:00,13.01,13.08,12.98,13.025,37590.0,0.00115295926211,,,,0
2017-04-27 10:35:00,13.025,13.17,13.025,13.1,76514.0,0.00575815738964,12.995,,,0
2017-04-27 10:40:00,13.1,13.255,13.075,13.245,160311.0,0.0110687022901,13.045,0.00384763370527,,0
2017-04-27 10:45:00,13.245,13.285,13.125,13.205,140465.0,-0.00302000755002,13.077,0.0024530471445,,0
2017-04-27 10:50:00,13.205,13.375,13.205,13.235,161978.0,0.00227186671715,13.1086,0.00241645637379,,0
2017-04-27 10:55:00,13.235,13.235,13.05,13.125,83941.0,-0.00831129580657,13.11188,0.000250217414522,,0
2017-04-27 11:05:00,13.09,13.225,13.065,13.13,57522.0,0.000380952380952,13.115504,0.000276390570994,,0
2017-04-27 11:10:00,13.13,13.22,13.075,13.155,33247.0,0.0019040365575,13.1234032,0.000602279561655,,0
2017-04-27 11:20:00,13.165,13.17,13.12,13.125,15652.0,-0.00228050171038,13.12372256,2.43351511138e-05,,0
2017-04-27 11:25:00,13.125,13.175,13.04,13.125,35933.0,0.0,13.123978048,1.9467647143e-05,,0
2017-04-27 11:30:00,13.125,13.15,13.09,13.11,13459.0,-0.00114285714286,13.1211824384,-0.000213015412688,,0
2017-04-27 15:50:00,13.06,13.215,13.055,13.205,47706.0,0.00724637681159,13.1379459507,0.00127759158892,,0
