Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 10:00:00,11.845,11.845,11.845,11.845,23640.0,,,,,0
2017-04-27 10:10:00,11.865,11.865,11.865,11.865,86537.0,0.00168847615027,,,,0
2017-04-27 10:15:00,11.865,11.885,11.865,11.885,95436.0,0.00168563000421,,,,0
2017-04-27 10:20:00,11.885,11.895,11.885,11.885,64200.0,0.0,,,,0
2017-04-27 10:25:00,11.885,11.895,11.885,11.895,55258.0,0.000841396718553,,,,0
2017-04-27 10:30:00,11.895,11.895,11.895,11.895,65108.0,0.0,,,,0
2017-04-27 10:35:00,11.895,11.915,11.895,11.915,109883.0,0.00168137873056,,,,0
2017-04-27 10:40:00,11.915,11.945,11.915,11.945,231313.0,0.00251783466219,,,,0
2017-04-27 10:45:00,11.945,11.945,11.945,11.945,76663.0,0.0,11.8972222222,,,0
2017-04-27 10:50:00,11.945,11.945,11.935,11.945,265588.0,0.0,11.9067777778,0.000803175344385,,0
2017-04-27 10:55:00,11.945,11.945,11.925,11.935,143339.0,-0.000837170364169,11.9124222222,0.000474053060348,,0
2017-04-27 11:00:00,11.935,11.945,11.935,11.945,53877.0,0.000837871805614,11.9189377778,0.000546954719536,,0
2017-04-27 11:05:00,11.945,11.945,11.925,11.925,189418.0,-0.00167434072834,11.9201502222,0.000101724202865,,0
2017-04-27 11:10:00,11.925,11.925,11.905,11.905,282262.0,-0.00167714884696,11.9171201778,-0.00025419515593,,0
2017-04-27 11:15:00,11.905,11.905,11.885,11.885,246518.0,-0.00167996640067,11.9106961422,-0.000539059391843,,0
2017-04-27 11:20:00,11.885,11.895,11.885,11.895,105249.0,0.000841396718553,11.9075569138,-0.000263563809114,,0
2017-04-27 13:30:00,12.025,12.025,12.005,12.005,297160.0,0.00924758301807,11.927045531,0.00163665959235,,0
2017-04-27 14:30:00,12.035,12.045,12.035,12.045,191821.0,0.00333194502291,11.9506364248,0.00197793273566,,0
2017-04-27 15:45:00,11.985,11.985,11.985,11.985,162696.0,-0.00498132004981,11.9575091399,0.000575091969342,,0
