Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,10.18,10.18,9.99,10.16,7226.0,7226.0,0.00893743793446,10.0952089229,0.0016070792102,10.076,0.0,1,1,1,73054.86,73054.86,10.11,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 09:40:00,10.16,10.1799,10.02,10.07,5200.0,12426.0,-0.00885826771654,10.0901671383,-0.000499423499911,10.0754285714,0.0,0,0,1,52467.8266667,125522.686667,10.101616503,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 09:45:00,10.09,10.14,10.09,10.13,3883.0,16309.0,0.00595829195631,10.0981337106,0.000789538194239,10.0806258503,0.0,1,0,1,39295.96,164818.646667,10.1059934188,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 09:50:00,10.085,10.1,10.05,10.07,3221.0,19530.0,-0.00592300098717,10.0925069685,-0.000557206142015,10.0796138646,0.0,0,0,1,32446.2066667,197264.853333,10.1006069295,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 09:55:00,10.07,10.08,10.04,10.04,5010.0,24540.0,-0.00297914597815,10.0820055748,-0.00104051389154,10.0758411156,0.0,0,0,1,50367.2,247632.053333,10.0909557186,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:00:00,10.04,10.07,10.0275,10.055,1000.0,25540.0,0.00149402390438,10.0766044598,-0.000535718307321,10.0738562474,0.0,0,0,1,10050.8333333,257682.886667,10.0893847559,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:05:00,10.07,10.09,10.05,10.05,4200.0,29740.0,-0.000497265042267,10.0712835679,-0.000528044143238,10.0715842239,-1.0,0,0,0,42266.0,299948.886667,10.0857056714,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:10:00,10.04,10.04,10.0,10.01,3102.0,32842.0,-0.00398009950249,10.0590268543,-0.00121699617456,10.0657190597,0.0,0,0,0,31071.7,331020.586667,10.0791847837,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:15:00,10.0,10.0,9.964,9.98,1800.0,34642.0,-0.002997002997,10.0432214834,-0.00157126241822,10.0575553397,0.0,0,0,0,17966.4,348986.986667,10.0741004176,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:20:00,9.97,10.0,9.96,9.97,3500.0,38142.0,-0.00100200400802,10.0285771868,-0.00145812742576,10.0492167359,0.0,0,0,0,34918.3333333,383905.32,10.0651596665,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:25:00,9.97,10.0,9.97,10.0,2300.0,40442.0,0.00300902708124,10.0228617494,-0.000569915078078,10.0445294278,0.0,1,0,0,22977.0,406882.32,10.0608852183,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:30:00,10.0,10.01,9.995,10.01,5200.0,45642.0,0.001,10.0202893995,-0.000256648245245,10.0412409108,0.0,0,0,0,52026.0,458908.32,10.0545182069,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:35:00,10.0,10.01,9.985,10.0,6058.0,51700.0,-0.000999000999001,10.0162315196,-0.000404966338043,10.037313205,0.0,0,0,0,60569.9033333,519478.223333,10.0479346873,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:40:00,10.01,10.01,10.0,10.0,2600.0,54300.0,0.0,10.0129852157,-0.000324104321775,10.0337595665,0.0,0,0,0,26008.6666667,545486.89,10.0457990792,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:45:00,10.0,10.01,9.99,9.99,10362.0,64662.0,-0.001,10.0083881726,-0.000459108152034,10.0295919887,0.0,0,0,0,103585.46,649072.35,10.037925675,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:50:00,9.995,10.06,9.995,10.06,6400.0,71062.0,0.00700700700701,10.018710538,0.00103137141676,10.0324879898,0.0,1,1,0,64245.3333333,713317.683333,10.0379623897,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 10:55:00,10.05,10.06,10.03,10.03,3800.0,74862.0,-0.00298210735586,10.0209684304,0.000225367564283,10.0322510384,0.0,0,0,0,38152.0,751469.683333,10.0380658189,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:00:00,10.04,10.04,10.03,10.03,700.0,75562.0,0.0,10.0227747443,0.000180253428151,10.0320366538,0.0,0,0,0,7023.33333333,758493.016667,10.0380219775,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:05:00,10.04,10.05,10.02,10.03,4300.0,79862.0,0.0,10.0242197955,0.000144176754166,10.0318426867,0.0,0,0,0,43143.3333333,801636.35,10.0377695274,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:10:00,10.02,10.05,10.015,10.05,3300.0,83162.0,0.00199401794616,10.0293758364,0.000514358325087,10.0335719547,0.0,0,0,0,33126.5,834762.85,10.0377919001,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:15:00,10.04,10.05,10.035,10.035,4002.0,87164.0,-0.00149253731343,10.0305006691,0.000112153811144,10.033707959,0.0,0,0,0,40180.08,874942.93,10.0378932816,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:20:00,10.04,10.06,10.04,10.04,2900.0,90064.0,0.000498256103637,10.0324005353,0.000189408908032,10.034307201,0.0,0,0,0,29135.3333333,904078.263333,10.0381757787,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:25:00,10.04,10.05,10.04,10.05,1441.0,91505.0,0.000996015936255,10.0359204282,0.000350852513376,10.0358017533,1.0,0,0,1,14477.2466667,918555.51,10.0383094913,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:30:00,10.04,10.05,10.04,10.047,2900.0,94405.0,-0.000298507462687,10.0381363426,0.000220798318425,10.036868253,0.0,0,0,1,29132.4333333,947687.943333,10.0385354942,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:35:00,10.04,10.06,10.03,10.06,16500.0,110905.0,0.00129391858266,10.0425090741,0.000435611883948,10.0390712765,0.0,0,0,1,165825.0,1113512.94333,10.0402411373,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:40:00,10.06,10.06,10.06,10.06,700.0,111605.0,0.0,10.0460072593,0.000348337767088,10.0410644883,0.0,0,0,1,7042.0,1120554.94333,10.0403650673,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:45:00,10.05,10.06,10.05,10.06,700.0,112305.0,0.0,10.0488058074,0.000278573176112,10.0428678703,0.0,0,0,1,7039.66666667,1127594.61,10.0404666756,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:50:00,10.06,10.08,10.06,10.06,1603.0,113908.0,0.0,10.0510446459,0.000222796475768,10.0444995017,0.0,0,0,1,16136.8666667,1143731.47667,10.0408353818,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 11:55:00,10.06,10.09,10.05,10.09,2000.0,115908.0,0.00298210735586,10.0588357167,0.000775150354029,10.0488328825,0.0,0,0,1,20153.3333333,1163884.81,10.0414536529,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:00:00,10.09,10.11,10.0801,10.11,2030.0,117938.0,0.001982160555,10.0690685734,0.00101730030599,10.0546583223,0.0,0,1,1,20503.0676667,1184387.87767,10.0424619518,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:05:00,10.11,10.12,10.09,10.09,1700.0,119638.0,-0.00197823936696,10.0732548587,0.000415756958204,10.0580241963,0.0,0,0,1,17170.0,1201557.87767,10.0432795405,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:10:00,10.08,10.08,10.08,10.08,700.0,120338.0,-0.000991080277502,10.074603887,0.000133921783627,10.06011713,0.0,0,0,1,7056.0,1208613.87767,10.0434931415,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:15:00,10.08,10.1,10.08,10.1,5702.0,126040.0,0.00198412698413,10.0796831096,0.000504161023408,10.0639154986,0.0,0,0,1,57552.1866667,1266166.06433,10.0457478922,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:20:00,10.1,10.18,10.1,10.16,20563.0,146603.0,0.00594059405941,10.0957464877,0.00159363919582,10.0730664035,0.0,1,1,1,208645.906667,1474811.971,10.0599030784,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:25:00,10.16,10.18,10.16,10.17,2777.0,149380.0,0.000984251968504,10.1105971901,0.00147098607181,10.0822981746,0.0,0,1,1,28242.09,1503054.061,10.0619497992,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:30:00,10.18,10.19,10.18,10.19,900.0,150280.0,0.00196656833825,10.1264777521,0.00157068486418,10.0925554913,0.0,0,1,1,9168.0,1512222.061,10.0626967061,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:35:00,10.19,10.2,10.19,10.19,3190.0,153470.0,0.0,10.1391822017,0.00125457734569,10.1018359207,0.0,0,1,1,32516.7333333,1544738.79433,10.0654120957,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:40:00,10.19,10.26,10.19,10.24,21155.0,174625.0,0.00490677134446,10.1593457613,0.00198867712035,10.1149944044,0.0,1,1,1,216415.65,1761154.44433,10.0853511487,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:45:00,10.24,10.29,10.24,10.27,12064.0,186689.0,0.0029296875,10.1814766091,0.00217837331761,10.1297568421,0.0,0,1,1,123857.066667,1885011.511,10.0970679097,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:50:00,10.26,10.26,10.23,10.23,2876.0,189565.0,-0.00389483933788,10.1911812873,0.000953170012298,10.1393038095,0.0,0,0,1,29450.24,1914461.751,10.099236415,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 12:55:00,10.22,10.23,10.22,10.23,800.0,190365.0,0.0,10.1989450298,0.00076180987551,10.147941542,0.0,0,0,1,8181.33333333,1922643.08433,10.0997719346,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:00:00,10.23,10.23,10.21,10.21,1900.0,192265.0,-0.0019550342131,10.2011560238,0.000216786543288,10.1538518713,0.0,0,0,1,19411.6666667,1942054.751,10.100927111,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:05:00,10.22,10.22,10.19,10.19,1700.0,193965.0,-0.00195886385896,10.1989248191,-0.000218720776766,10.1572945502,0.0,0,0,1,17340.0,1959394.751,10.1017954322,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:10:00,10.2,10.2,10.16,10.17,1300.0,195265.0,-0.00196270853778,10.1931398553,-0.000567213105124,10.1585045931,0.0,0,0,1,13229.6666667,1972624.41767,10.1022938963,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:15:00,10.1699,10.18,10.16,10.18,6021.0,201286.0,0.000983284169125,10.1905118842,-0.000257817619474,10.1605517747,0.0,0,0,1,61253.64,2033878.05767,10.104418875,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:20:00,10.18,10.18,10.1799,10.18,1000.0,202286.0,0.0,10.1884095074,-0.000206307285232,10.1624039866,0.0,0,0,1,10179.9666667,2044058.02433,10.1047923452,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:25:00,10.17,10.17,10.159,10.16,2700.0,204986.0,-0.00196463654224,10.1827276059,-0.000557682871841,10.1621750355,0.0,0,0,1,27440.1,2071498.12433,10.1055590349,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:30:00,10.16,10.16,10.14,10.14,2300.0,207286.0,-0.00196850393701,10.1741820847,-0.00083921730106,10.1600631274,0.0,0,0,1,23337.3333333,2094835.45767,10.1060151562,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:35:00,10.14,10.15,10.14,10.15,1834.0,209120.0,0.000986193293885,10.1693456678,-0.000475361744346,10.1591047343,0.0,0,0,1,18608.9866667,2113444.44433,10.1063716734,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:40:00,10.14,10.14,10.13,10.13,1100.0,210220.0,-0.00197044334975,10.1614765342,-0.000773809231345,10.1563328548,0.0,0,0,1,11146.6666667,2124591.111,10.1065127533,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:45:00,10.12,10.15,10.11,10.15,3400.0,213620.0,0.00197433366239,10.1591812274,-0.000225883200718,10.1557297258,0.0,0,0,1,34464.6666667,2159055.77767,10.1069926864,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:50:00,10.15,10.15,10.15,10.15,700.0,214320.0,0.0,10.1573449819,-0.000180747388373,10.1551840376,0.0,0,0,1,7105.0,2166160.77767,10.1071331545,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 13:55:00,10.15,10.15,10.15,10.15,200.0,214520.0,0.0,10.1558759855,-0.000144624051118,10.1546903197,0.0,0,0,1,2030.0,2168190.77767,10.1071731198,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:00:00,10.15,10.15,10.14,10.14,700.0,215220.0,-0.000985221674877,10.1527007884,-0.000312646305295,10.1532912417,-1.0,0,0,0,7100.33333333,2175291.111,10.1072907304,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:05:00,10.13,10.14,10.13,10.14,1603.0,216823.0,0.0,10.1501606307,-0.000250195266862,10.1520254091,0.0,0,0,0,16249.0766667,2191540.18767,10.1075079104,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:10:00,10.14,10.14,10.139,10.14,900.0,217723.0,0.0,10.1481285046,-0.000200206304159,10.1508801321,0.0,0,0,0,9125.7,2200665.88767,10.1076408449,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:15:00,10.14,10.14,10.12,10.12,4547.0,222270.0,-0.00197238658777,10.1425028037,-0.000554358462712,10.1479391671,0.0,0,0,0,46045.9533333,2246711.841,10.108030058,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:20:00,10.12,10.12,10.115,10.12,1400.0,223670.0,0.0,10.1380022429,-0.000443732757178,10.1452782941,0.0,0,0,0,14165.6666667,2260877.50767,10.1080945485,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:25:00,10.12,10.12,10.115,10.12,800.0,224470.0,0.0,10.1344017943,-0.000355143794678,10.1428708375,0.0,0,0,0,8094.66666667,2268972.17433,10.108131039,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:30:00,10.12,10.12,10.1,10.1,2701.0,227171.0,-0.00197628458498,10.1275214355,-0.000678911198631,10.1387879006,0.0,0,0,0,27298.1066667,2296270.281,10.1081136281,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:35:00,10.1,10.1,10.1,10.1,700.0,227871.0,0.0,10.1220171484,-0.000543497945746,10.1350938148,0.0,0,0,0,7070.0,2303340.281,10.1080887037,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:40:00,10.095,10.1,10.095,10.1,3900.0,231771.0,0.0,10.1176137187,-0.000435034797116,10.1317515467,0.0,0,0,0,39383.5,2342723.781,10.1079245505,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:45:00,10.1,10.1,10.0999,10.0999,3758.0,235529.0,-9.90099009901e-06,10.114070975,-0.000350156058507,10.1287180661,0.0,0,0,0,37955.5494667,2380679.33047,10.1077970461,1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:50:00,10.095,10.1,10.07,10.07,5700.0,241229.0,-0.00296042535075,10.10525678,-0.000871478459545,10.1231258693,0.0,0,0,0,57456.0,2438135.33047,10.1071402297,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 14:55:00,10.075,10.09,10.07,10.09,3662.0,244891.0,0.00198609731877,10.102205424,-0.000301957294192,10.1199710246,0.0,0,0,0,36925.1666667,2475060.49713,10.1067842311,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:00:00,10.09,10.1,10.09,10.09,2103.0,246994.0,0.0,10.0997643392,-0.000241638799952,10.1171166413,0.0,0,0,0,21226.28,2496286.77713,10.1066697051,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:05:00,10.085,10.085,10.06,10.07,3400.0,250394.0,-0.001982160555,10.0938114713,-0.00058940660757,10.1126293422,0.0,0,0,0,34243.6666667,2530530.4438,10.1061944128,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:10:00,10.06,10.07,10.03,10.05,14000.0,264394.0,-0.00198609731877,10.0850491771,-0.000868085786425,10.1066646429,0.0,0,0,0,140700.0,2671230.4438,10.1032188469,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:15:00,10.04,10.07,10.04,10.07,4818.0,269212.0,0.00199004975124,10.0820393417,-0.000298445288908,10.1031727721,0.0,0,0,0,48469.08,2719699.5238,10.1024453732,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:20:00,10.07,10.07,10.05,10.06,5858.0,275070.0,-0.000993048659384,10.0776314733,-0.000437200072611,10.0990610796,0.0,0,0,0,58931.48,2778631.0038,10.1015414396,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:25:00,10.06,10.07,10.055,10.06,4000.0,279070.0,0.0,10.0741051787,-0.000349913040095,10.0953409767,0.0,0,0,0,40246.6666667,2818877.67047,10.1009699017,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:30:00,10.059,10.06,10.04,10.04,7482.0,286552.0,-0.00198807157058,10.0672841429,-0.00067708601525,10.0900704075,0.0,0,0,0,75169.16,2894046.83047,10.0995520201,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:35:00,10.049,10.06,10.03,10.04,11539.0,298091.0,0.0,10.0618273143,-0.000542035817072,10.0853017973,0.0,0,0,0,115890.023333,3009936.8538,10.0973758141,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:40:00,10.03,10.04,10.03,10.04,4900.0,302991.0,0.0,10.0574618515,-0.00043386382339,10.0809873404,0.0,0,0,0,49179.6666667,3059116.52047,10.0963940198,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:45:00,10.04,10.04,10.02,10.03,8925.0,311916.0,-0.000996015936255,10.0519694812,-0.000546099043299,10.0761314032,0.0,0,0,0,89517.75,3148634.27047,10.0944942564,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:50:00,10.02,10.05,10.02,10.03,14521.0,326437.0,0.0,10.0475755849,-0.000437117944331,10.0717379363,0.0,0,0,0,145694.033333,3294328.3038,10.0917736157,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 15:55:00,10.03,10.08,10.02,10.08,30169.0,356606.0,0.0049850448654,10.054060468,0.000645417688706,10.0725247995,0.0,1,0,0,303500.14,3597828.4438,10.089085556,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 16:00:00,10.08,10.09,10.06,10.06,42360.0,398966.0,-0.00198412698413,10.0552483744,0.000118151906157,10.0713319614,0.0,0,0,0,426565.2,4024393.6438,10.0870591574,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-16 16:05:00,10.07,10.07,10.07,10.07,32384.0,431350.0,0.000994035785288,10.0581986995,0.000293411462082,10.071205108,0.0,0,0,0,326106.88,4350500.5238,10.0857784254,-1,0,0,1,0.0,0,20170317 09:31:05
2017-03-17 08:30:00,10.65,10.65,10.65,10.65,1000.0,432350.0,0.0575968222443,10.1765589596,0.0117675404551,10.126328431,1.0,1,1,1,10650.0,4361150.5238,10.0870834366,1,1,1,1,10.65,10,20170317 09:31:05
