,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,27.595,28.255,27.385,28.255,3982.0,-0.0233586975757,979.027401018,-0.195464651363,5018.24725,0.0,0,0,0,110480.59,110480.59,3982.0,27.745,1,0,0,1,0.0,0,0.0,20170418 09:40:37
2017-04-18 09:40:00,27.51,27.595,27.37,27.595,9750.0,-0.00308026816452,788.723920815,-0.194380136864,4542.93894048,0.0,0,0,0,268043.75,378524.34,13732.0,27.5651281678,1,0,0,1,0.0,0,0.0,20170418 09:40:37
2017-04-18 09:45:00,27.585,27.635,27.51,27.51,3888.0,0.00272628135224,636.496136652,-0.193005156995,4112.90523186,0.0,0,0,0,107218.08,485742.42,17620.0,27.5676742338,1,0,0,1,0.0,0,0.0,20170418 09:45:06
2017-04-18 09:50:00,27.565,27.625,27.555,27.585,11133.0,-0.000725031720138,514.709909321,-0.191338517734,3723.82520978,0.0,0,0,0,307066.695,792809.115,28753.0,27.5730920252,1,0,0,1,0.0,0,0.0,20170418 09:50:02
2017-04-18 09:55:00,27.58,27.61,27.56,27.565,8593.0,0.000544168329403,417.283927457,-0.189283283846,3371.80185647,0.0,0,0,0,237023.583333,1029832.69833,37346.0,27.5754484639,1,0,0,1,0.0,0,0.0,20170418 09:55:01
2017-04-18 10:00:00,27.58,27.615,27.575,27.58,6443.0,0.0,339.343141966,-0.186781182698,3053.3045368,0.0,0,0,0,177762.37,1207595.06833,43789.0,27.5775895392,1,0,0,1,0.0,0,0.0,20170418 10:00:03
2017-04-18 10:05:00,27.555,27.585,27.55,27.58,3854.0,-0.000906453952139,276.985513573,-0.183759801456,2765.13791425,0.0,0,0,0,106229.086667,1313824.155,47643.0,27.5764363075,1,0,0,1,0.0,0,0.0,20170418 10:05:00
2017-04-18 10:10:00,27.53,27.565,27.515,27.555,3326.0,-0.000907276356378,227.094410858,-0.180121704096,2504.41335099,0.0,0,0,0,91586.9533333,1405411.10833,50969.0,27.5738411257,1,0,0,1,0.0,0,0.0,20170418 10:10:01
2017-04-18 10:15:00,27.525,27.54,27.51,27.53,2855.0,-0.000181620050854,187.180528686,-0.175758980685,2268.51922232,0.0,0,0,0,78583.875,1483994.98333,53824.0,27.5712504335,1,0,0,1,0.0,0,0.0,20170418 10:15:01
2017-04-18 10:20:00,27.455,27.525,27.45,27.525,5670.0,-0.00254314259764,155.235422949,-0.170664683776,2055.08453448,0.0,0,0,0,155792.7,1639787.68333,59494.0,27.5622362479,1,0,0,1,0.0,0,0.0,20170418 10:20:01
2017-04-18 10:25:00,27.485,27.505,27.44,27.455,5851.0,0.00109269714078,129.685338359,-0.164589267736,1861.97981691,0.0,0,0,0,160765.976667,1800553.66,65345.0,27.5545743362,1,0,0,1,0.0,0,0.0,20170418 10:25:00
2017-04-18 10:30:00,27.5,27.52,27.485,27.485,3222.0,0.000545752228488,109.248270687,-0.157589654547,1687.2674534,0.0,0,0,0,88610.37,1889164.03,68567.0,27.5520881765,1,0,0,1,0.0,0,0.0,20170418 10:30:07
2017-04-18 10:35:00,27.485,27.5,27.47,27.5,3808.0,-0.000545454545455,92.89561655,-0.149683414068,1529.19293403,0.0,0,0,0,104662.88,1993826.91,72375.0,27.548558342,1,0,0,1,0.0,0,0.0,20170418 10:35:04
2017-04-18 10:40:00,27.465,27.495,27.465,27.485,4388.0,-0.000727669637984,79.80949324,-0.140869115207,1386.17122602,0.0,0,0,0,120560.3,2114387.21,76763.0,27.5443535297,1,0,0,1,0.0,0,0.0,20170418 10:40:05
2017-04-18 10:45:00,27.45,27.465,27.445,27.465,3716.0,-0.000546149645003,69.337594592,-0.131211190835,1256.7692045,0.0,0,0,0,102016.586667,2216403.79667,80479.0,27.5401508054,1,0,0,1,0.0,0,0.0,20170418 10:45:00
2017-04-18 10:50:00,27.445,27.455,27.435,27.45,4430.0,-0.000182149362477,60.9590756736,-0.120836596189,1139.69070883,0.0,0,0,0,121581.35,2337985.14667,84909.0,27.5351864545,1,0,0,1,0.0,0,0.0,20170418 10:50:04
2017-04-18 10:55:00,27.425,27.445,27.425,27.445,4924.0,-0.000728730187648,54.2522605389,-0.110021601552,1033.76064132,0.0,0,0,0,135073.526667,2473058.67333,89833.0,27.5295122431,1,0,0,1,0.0,0,0.0,20170418 10:55:03
2017-04-18 11:00:00,27.44,27.445,27.415,27.425,2915.0,0.000546946216955,48.8898084311,-0.0988429247834,937.920580245,0.0,0,0,0,79968.1666667,2553026.84,92748.0,27.5264894122,1,0,0,1,0.0,0,0.0,20170418 11:00:01
2017-04-18 11:05:00,27.445,27.445,27.435,27.44,3485.0,0.00018221574344,44.6008467449,-0.0877271117203,851.208620221,0.0,0,0,0,95634.2083333,2648661.04833,96233.0,27.5234176253,1,0,0,1,0.0,0,0.0,20170418 11:05:00
2017-04-18 11:10:00,27.44,27.465,27.435,27.445,4605.0,-0.000182182546912,41.1686773959,-0.0769530087311,772.754465915,0.0,0,0,0,126391.9,2775052.94833,100838.0,27.5199126156,1,0,0,1,0.0,0,0.0,20170418 11:10:06
2017-04-18 11:15:00,27.435,27.455,27.435,27.44,3662.0,-0.00018221574344,38.4219419167,-0.0667190605315,701.771659637,0.0,0,0,0,100491.383333,2875544.33167,104500.0,27.517170638,1,0,0,1,0.0,0,0.0,20170418 11:15:03
