Date,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-17 09:35:00,22.6,22.8,22.55,22.75,18225.0,-0.00440528634361,0,0,22.55,1,22.6878704422,-0.000967316917351,22.81625,0.0,0,0,0,412796.25,412796.25,18225.0,22.65,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 09:40:00,22.675,22.7,22.55,22.6,20634.0,0.0033185840708,1,1,22.8,-1,22.6852963537,-0.000113456590714,22.802797619,0.0,1,0,0,467188.15,879984.4,38859.0,22.6455750277,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 09:45:00,22.65,22.65,22.6,22.65,4782.0,-0.00110253583241,0,0,22.8,-1,22.678237083,-0.000311182654821,22.7882454649,0.0,0,0,0,108232.6,988217.0,43641.0,22.6442336335,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 09:50:00,22.65,22.65,22.55,22.6,6800.0,0.0,0,0,22.79,-1,22.6725896664,-0.000249023615686,22.7750792301,0.0,0,0,0,153793.333333,1142010.33333,50441.0,22.640517304,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 09:55:00,22.7,22.75,22.65,22.65,21499.0,0.00220750551876,1,1,22.7804,-1,22.6780717331,0.000241792702291,22.7679288272,0.0,0,0,0,488027.3,1630037.63333,71940.0,22.6582934853,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:00:00,22.675,22.7,22.65,22.7,12000.0,-0.0011013215859,0,0,22.771184,-1,22.6774573865,-2.70898967312e-05,22.7590784627,0.0,0,0,0,272100.0,1902137.63333,83940.0,22.6606818362,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:05:00,22.675,22.7,22.625,22.7,11136.0,0.0,0,0,22.76233664,-1,22.6769659092,-2.16725044907e-05,22.7510709901,0.0,0,0,0,252416.0,2154553.63333,95076.0,22.6613828236,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:10:00,22.75,22.75,22.675,22.7,4500.0,0.00330760749724,1,1,22.7538431744,-1,22.6915727274,0.000644125771536,22.750968991,0.0,1,0,0,102262.5,2256816.13333,99576.0,22.6642577863,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:15:00,22.725,22.8,22.7,22.75,6601.0,-0.0010989010989,0,0,22.55,1,22.6982581819,0.000294622792797,22.7484957538,0.0,0,0,0,150117.741667,2406933.875,106177.0,22.6690702789,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:20:00,22.8,22.825,22.75,22.75,6754.0,0.003300330033,1,1,22.56,1,22.7186065455,0.000896472472066,22.7534009201,0.0,1,0,0,153934.916667,2560868.79167,112931.0,22.6764023312,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:25:00,22.7155,22.775,22.7155,22.775,3438.0,-0.00370614035088,0,0,22.5812,1,22.7179852364,-2.73480285697e-05,22.7497913087,0.0,0,0,0,78164.076,2639032.86767,116369.0,22.6781433858,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:30:00,22.7,22.75,22.7,22.725,8975.0,-0.000682353459092,0,0,22.600704,1,22.7143881891,-0.000158334783796,22.7450492793,0.0,0,0,0,203882.083333,2842914.951,125344.0,22.6809017663,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:35:00,22.725,22.725,22.7,22.725,1000.0,0.0011013215859,1,1,22.61864768,1,22.7165105513,9.34369069407e-05,22.7431398241,0.0,0,0,0,22716.6666667,2865631.61767,126344.0,22.6811848419,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:40:00,22.675,22.7,22.65,22.7,9720.0,-0.002200220022,0,0,22.6351558656,1,22.708208441,-0.000365465912597,22.736650317,0.0,0,0,0,220401.0,3086032.61767,136064.0,22.6807430155,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:45:00,22.675,22.7,22.65,22.675,1000.0,0.0,0,0,22.825,-1,22.7015667528,-0.000292479621409,22.7307788583,0.0,0,0,0,22675.0,3108707.61767,137064.0,22.6807011153,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:50:00,22.725,22.75,22.675,22.675,3100.0,0.00220507166483,1,1,22.818,-1,22.7062534023,0.000206446078584,22.7302284908,0.0,0,0,0,70421.6666667,3179129.28433,140164.0,22.6814965635,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 10:55:00,22.75,22.75,22.65,22.7,9091.0,0.001100110011,1,1,22.81128,-1,22.7150027218,0.000385326429335,22.7321114917,0.0,0,0,0,206517.216667,3385646.501,149255.0,22.6836387458,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:00:00,22.85,22.85,22.75,22.75,3300.0,0.0043956043956,1,1,22.65,1,22.7420021774,0.0011886177593,22.7433389687,0.0,1,1,0,75295.0,3460941.501,152555.0,22.6865163449,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:05:00,22.775,22.85,22.7691,22.85,3167.0,-0.00328227571116,0,0,22.65,1,22.748601742,0.00029019276573,22.746354305,1.0,0,0,1,72201.3715667,3533142.87257,155722.0,22.6887843244,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:10:00,22.75,22.833,22.75,22.775,12401.0,-0.00109769484083,0,0,22.658,1,22.7488813936,1.2293133937e-05,22.746701514,0.0,0,0,1,282465.844333,3815608.7169,168123.0,22.6953404168,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:15:00,22.775,22.8,22.75,22.775,5910.0,0.0010989010989,1,1,22.66568,1,22.7541051149,0.000229625413052,22.7493966079,0.0,0,0,1,134600.25,3950208.9669,174033.0,22.6980455827,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:20:00,22.75,22.775,22.75,22.75,2878.0,-0.00109769484083,0,0,22.6730528,1,22.7532840919,-3.60824109177e-05,22.7494540739,0.0,0,0,1,65498.4833333,4015707.45023,176911.0,22.6990263479,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:25:00,22.75,22.75,22.7,22.75,11707.0,0.0,0,0,22.680130688,1,22.7526272735,-2.8866970324e-05,22.7495060668,0.0,0,0,1,266139.133333,4281846.58357,188618.0,22.701155688,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:30:00,22.75,22.775,22.725,22.775,3540.0,0.0,0,0,22.6869254605,1,22.7521018188,-2.30942429201e-05,22.7495531081,0.0,0,0,1,80535.0,4362381.58357,192158.0,22.7020555146,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:35:00,22.75,22.75,22.75,22.75,10038.0,0.0,0,0,22.6934484421,1,22.751681455,-1.84758210211e-05,22.7495956692,0.0,0,0,1,228364.5,4590746.08357,202196.0,22.7044357137,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:40:00,22.8,22.825,22.775,22.775,4500.0,0.0021978021978,1,1,22.6997105044,1,22.761345164,0.000424747024093,22.7543960817,0.0,0,0,1,102600.0,4693346.08357,206696.0,22.7065162537,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:45:00,22.775,22.775,22.775,22.775,200.0,-0.00109649122807,0,0,22.7057220842,1,22.7640761312,0.000119982679988,22.7563583596,0.0,0,0,1,4555.0,4697901.08357,206896.0,22.7065824548,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:50:00,22.75,22.8,22.75,22.7569,1784.0,-0.00109769484083,0,0,22.7114932008,1,22.761260905,-0.000123669690324,22.7557528015,0.0,0,0,1,40615.7333333,4738516.8169,208680.0,22.7070961132,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 11:55:00,22.75,22.8,22.75,22.8,16007.0,0.0,0,0,22.7170334728,1,22.759008724,-9.89479891264e-05,22.7552049157,0.0,0,0,1,364426.033333,5102942.85023,224687.0,22.7113399985,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:00:00,22.725,22.775,22.725,22.775,3272.0,-0.0010989010989,0,0,22.7223521339,1,22.7522069792,-0.000298859448569,22.752328257,-1.0,0,0,0,74410.7333333,5177353.58357,227959.0,22.711775291,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:05:00,22.75,22.75,22.733,22.733,600.0,0.001100110011,1,1,22.725,1,22.7517655834,-1.94001328391e-05,22.7521065183,0.0,0,0,0,13646.6,5191000.18357,228559.0,22.7118607605,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:10:00,22.75,22.75,22.725,22.725,1000.0,0.0,0,0,22.85,-1,22.7514124667,-1.55204073692e-05,22.7519058975,0.0,0,0,0,22741.6666667,5213741.85023,229559.0,22.7119906004,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:15:00,22.725,22.75,22.725,22.725,1500.0,-0.0010989010989,0,0,22.845,-1,22.7461299733,-0.000232183093859,22.7493434311,0.0,0,0,0,34100.0,5247841.85023,231059.0,22.7121291542,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:20:00,22.75,22.75,22.72,22.72,1200.0,0.001100110011,1,1,22.8402,-1,22.7469039787,3.40280008935e-05,22.7494059614,0.0,0,0,0,27288.0,5275129.85023,232259.0,22.712273153,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:25:00,22.75,22.75,22.725,22.75,400.0,0.0,0,0,22.830584,-1,22.7475231829,2.72214744224e-05,22.7494625365,0.0,0,0,0,9096.66666667,5284226.5169,232659.0,22.7123236879,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:30:00,22.725,22.75,22.7,22.75,1900.0,-0.0010989010989,0,0,22.82173728,-1,22.7430185464,-0.000198027563348,22.7471327712,0.0,0,0,0,43177.5,5327404.0169,234559.0,22.7124263699,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:35:00,22.725,22.75,22.7,22.725,700.0,0.0,0,0,22.8071288064,-1,22.7394148371,-0.000158453428825,22.7450248882,0.0,0,0,0,15907.5,5343311.5169,235259.0,22.712463782,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:40:00,22.725,22.75,22.7,22.725,2100.0,0.0,0,0,22.7942733496,-1,22.7365318697,-0.000126782832234,22.743117756,0.0,0,0,0,47722.5,5391034.0169,237359.0,22.7125746945,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:45:00,22.75,22.75,22.725,22.725,1000.0,0.001100110011,1,1,22.7829605477,-1,22.7392254957,0.000118471281474,22.7437732078,0.0,0,0,0,22741.6666667,5413775.68357,238359.0,22.7126967455,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:50:00,22.7257,22.75,22.725,22.75,600.0,-0.00106813186813,0,0,22.773005282,-1,22.7365203966,-0.000118961797842,22.7420519499,0.0,0,0,0,13640.14,5427415.82357,238959.0,22.7127491476,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 12:55:00,22.725,22.75,22.7,22.725,1200.0,-3.08021315074e-05,0,0,22.7642446481,-1,22.7342163173,-0.000101338255679,22.7404279547,0.0,0,0,0,27270.0,5454685.82357,240159.0,22.7128103613,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:00:00,22.725,22.75,22.725,22.725,1432.0,0.0,0,0,22.7565352903,-1,22.7323730538,-8.10788209293e-05,22.7389586257,0.0,0,0,0,32554.1333333,5487239.9569,241591.0,22.7129320086,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:05:00,22.75,22.75,22.725,22.725,1471.0,0.001100110011,1,1,22.7,1,22.7358984431,0.000155082323726,22.7400101851,0.0,0,0,0,33452.9916667,5520692.94857,243062.0,22.7131059095,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:10:00,22.725,22.75,22.7,22.725,1600.0,-0.0010989010989,0,0,22.75,-1,22.7337187544,-9.58699132063e-05,22.7385806437,0.0,0,0,0,36360.0,5557052.94857,244662.0,22.7131836925,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:15:00,22.775,22.8,22.7168,22.725,5604.0,0.002200220022,1,1,22.7,1,22.7419750036,0.000363171956197,22.7420491538,0.0,0,0,0,127569.0824,5684622.03097,250266.0,22.7143200873,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:20:00,22.8,22.8,22.775,22.775,500.0,0.00109769484083,1,1,22.7,1,22.7535800028,0.000510289862139,22.747568282,1.0,0,0,1,11395.8333333,5696017.8643,250766.0,22.7144743079,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:25:00,22.775,22.8,22.775,22.775,818.0,-0.00109649122807,0,0,22.704,1,22.7578640023,0.000188278039365,22.7501808266,0.0,0,0,1,18636.7666667,5714654.63097,251584.0,22.7146981961,1,0,0,1,0.0,0,0.0,20170421 16:21:01
2017-04-17 13:30:00,22.75,22.8,22.75,22.8,1200.0,-0.00109769484083,0,0,22.70784,1,22.7562912018,-6.91101965749e-05,22.750163605,0.0,0,0,1,27320.0,5741974.63097,252784.0,22.7149448975,1,0,0,1,0.0,0,0.0,20170421 16:21:01
