Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,12.925,13.145,12.925,13.105,103091.0,0.0139264990329,13.050740746,0.00104047176814,13.0245,0.0,1,1,1,1346196.64167,1346196.64167,103091.0,13.0583333333,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 09:40:00,13.105,13.115,13.065,13.075,79216.0,-0.00228920259443,13.0555925968,0.000371768230605,13.0293095238,0.0,0,0,1,1036541.36,2382738.00167,182307.0,13.0699205278,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 09:45:00,13.075,13.095,13.075,13.095,37661.0,0.00152963671128,13.0634740775,0.000603686165736,13.0355657596,0.0,0,0,1,492919.721667,2875657.72333,219968.0,13.0730730076,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 09:50:00,13.095,13.135,13.095,13.125,32335.0,0.00229095074456,13.075779262,0.000941953452504,13.0440833063,0.0,0,0,1,424181.308333,3299839.03167,252303.0,13.0788735436,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 09:55:00,13.125,13.125,13.085,13.085,16179.0,-0.00304761904762,13.0776234096,0.000141035388424,13.0479801343,0.0,0,0,1,211917.935,3511756.96667,268482.0,13.0800462104,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 10:00:00,13.085,13.085,13.055,13.055,30449.0,-0.00229270156668,13.0730987277,-0.000345986558304,13.0486486929,0.0,0,0,1,397816.185,3909573.15167,298931.0,13.078513609,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 10:05:00,13.055,13.065,13.045,13.045,19340.0,-0.000765990042129,13.0674789821,-0.000429870962385,13.0483011984,0.0,0,0,1,252419.233333,4161992.385,318271.0,13.0768822324,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 10:10:00,13.045,13.045,12.995,13.005,26932.0,-0.00306630893062,13.0549831857,-0.000956251503616,13.0441772747,0.0,0,0,1,350519.98,4512512.365,345203.0,13.072054313,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 10:15:00,13.005,13.015,12.995,13.015,14224.0,0.00076893502499,13.0469865486,-0.000612535230904,13.0413984867,0.0,0,0,1,185030.533333,4697542.89833,359427.0,13.0695326126,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
2017-04-27 10:20:00,13.015,13.015,12.995,13.005,27816.0,-0.00076834421821,13.0385892388,-0.000643620630774,13.0379319641,0.0,0,0,1,361747.08,5059289.97833,387243.0,13.0648971791,-1,0,0,1,0.0,0,0.0,20170427 15:50:06
