Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,4.215,4.215,4.155,4.19,23934.0,-0.00593119810202,4.23164224,-0.00245413258411,4.26325,0.0,0,0,0,100203.68,100203.68,23934.0,4.18666666667,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:40:00,4.19,4.19,4.15,4.16,12500.0,-0.00715990453461,4.217313792,-0.00338602537439,4.25341666667,0.0,0,0,0,52083.3333333,152287.013333,36434.0,4.1798049441,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:45:00,4.16,4.16,4.125,4.145,6489.0,-0.00360576923077,4.2028510336,-0.00342937687668,4.24309126984,0.0,0,0,0,26886.09,179173.103333,42923.0,4.17429125022,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:50:00,4.145,4.21,4.145,4.195,2905.0,0.0120627261761,4.20128082688,-0.000373605133146,4.2385111489,0.0,1,0,0,12152.5833333,191325.686667,45828.0,4.17486442059,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 09:55:00,4.195,4.195,4.175,4.18,6700.0,-0.00357568533969,4.1970246615,-0.00101306376588,4.23293865853,0.0,0,0,0,28028.3333333,219354.02,52528.0,4.17594463905,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:00:00,4.18,4.185,4.14,4.14,2527.0,-0.00956937799043,4.1856197292,-0.00271738510507,4.22408735772,0.0,0,0,0,10499.685,229853.705,55055.0,4.17498328944,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:05:00,4.14,4.17,4.14,4.165,3205.0,0.00603864734299,4.18149578336,-0.000985265291031,4.21845999032,0.0,1,0,0,13327.4583333,243181.163333,58260.0,4.1740673418,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:10:00,4.165,4.165,4.145,4.165,3526.0,0.0,4.17819662669,-0.00078898959689,4.21336856267,0.0,0,0,0,14662.2833333,257843.446667,61786.0,4.17316943428,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:15:00,4.165,4.18,4.155,4.17,4511.0,0.00120048019208,4.17655730135,-0.000392352367416,4.20923822337,0.0,0,0,0,18803.3516667,276646.798333,66297.0,4.17284037488,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:20:00,4.17,4.195,4.165,4.185,5252.0,0.00359712230216,4.17824584108,0.000404289851128,4.20692982114,0.0,1,0,0,21962.1133333,298608.911667,71549.0,4.17348826212,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:25:00,4.185,4.185,4.155,4.155,8748.0,-0.00716845878136,4.17359667287,-0.00111270815389,4.20198412389,0.0,0,0,0,36435.42,335044.331667,80297.0,4.17256350383,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:30:00,4.155,4.175,4.155,4.155,6626.0,0.0,4.16987733829,-0.00089115812202,4.19750944542,0.0,0,0,0,27575.2033333,362619.535,86923.0,4.17173285552,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:35:00,4.155,4.155,4.145,4.145,15304.0,-0.00240673886883,4.16490187063,-0.00119319280996,4.19250854586,0.0,0,0,0,63486.0933333,426105.628333,102227.0,4.16822980556,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:40:00,4.145,4.145,4.105,4.125,52177.0,-0.00482509047045,4.15692149651,-0.00191610135716,4.18607916054,0.0,0,0,0,215230.125,641335.753333,154404.0,4.1536213656,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:45:00,4.125,4.125,4.085,4.085,57955.0,-0.00969696969697,4.14253719721,-0.00346032498172,4.17645257382,0.0,0,0,0,237518.908333,878854.661667,212359.0,4.13853268129,1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:50:00,4.085,4.095,4.085,4.085,25669.0,0.0,4.13102975776,-0.00277787232638,4.16774280489,0.0,0,0,0,104943.428333,983798.09,238028.0,4.13311917085,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
2017-04-27 10:55:00,4.085,4.085,4.055,4.085,46417.0,0.0,4.12182380621,-0.00222848831713,4.15986253775,0.0,0,0,0,189149.275,1172947.365,284445.0,4.1236350261,-1,0,0,1,0.0,0,0.0,20170427 15:50:03
