,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,10.375,10.45,10.3,10.4,36951.0,0.00728155339806,1,1,10.5,-1,10.4091310532,-0.000819066870823,10.43118,0.0,1,0,0,383366.625,383366.625,36951.0,10.375,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 09:40:00,10.325,10.4118,10.325,10.4,5337.0,-0.00481927710843,0,0,10.492,-1,10.3923048426,-0.00161648561794,10.421067619,0.0,0,0,0,55258.9422,438625.5672,42288.0,10.3723412599,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 09:45:00,10.25,10.385,10.2253,10.3,33132.0,-0.00726392251816,0,0,10.48432,-1,10.3638438741,-0.00273865797293,10.4047754649,0.0,0,0,0,340821.1532,779446.7204,75420.0,10.3347483479,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 09:50:00,10.345,10.375,10.2,10.2,17601.0,0.00926829268293,1,1,10.4635984,-1,10.3600750992,-0.000363646428601,10.3990825634,0.0,1,0,0,181407.64,960854.3604,93021.0,10.3294348631,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 09:55:00,10.325,10.345,10.275,10.3,12072.0,-0.00193330111165,0,0,10.431966592,-1,10.3530600794,-0.000677120559639,10.3920270812,0.0,0,0,0,124522.68,1085377.0404,105093.0,10.3277767349,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 10:00:00,10.275,10.35,10.25,10.31,12819.0,-0.00484261501211,0,0,10.404130601,-1,10.3374480635,-0.00150796148767,10.3808816449,0.0,0,0,0,131928.875,1217305.9154,117912.0,10.3238509685,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 10:05:00,10.2247,10.35,10.15,10.3,27907.0,-0.00489537712895,0,0,10.3796349288,-1,10.3148984508,-0.00218135197051,10.3660072025,0.0,0,0,0,285811.400967,1503117.31637,145819.0,10.3081033087,1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 10:10:00,10.175,10.24,10.175,10.2,19786.0,-0.00486077831134,0,0,10.35,-1,10.2869187607,-0.00271255119923,10.3478160404,0.0,0,0,0,201751.246667,1704868.56303,165605.0,10.2947891853,-1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 10:15:00,10.1252,10.225,10.11,10.15,48439.0,-0.00489434889435,0,0,10.35,-1,10.2545750085,-0.00314416327014,10.3266145127,0.0,0,0,0,491820.5426,2196689.10563,214044.0,10.262792256,-1,0,0,1,0.0,0,0.0,20170413 15:37:42
2017-04-06 10:20:00,10.075,10.2,10.05,10.125,97862.0,-0.004957926757,0,0,10.302,-1,10.2186600068,-0.0035023393631,10.3026512258,0.0,0,0,0,989221.716667,3185910.8223,311906.0,10.2143300299,1,0,0,1,0.0,0,0.0,20170413 15:37:42
