Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-21 09:50:00,3.78,3.8,3.77,3.78,8758.0,,,,,0,1.0,1.0,1.0,33134.4333333,394086.997567,104532.0,3.77001298709,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 09:55:09
2017-04-21 09:55:00,3.7699,3.78,3.7,3.7799,16684.0,-0.00267195767196,,,,0,0.0,1.0,1.0,62564.4438667,423927.9381,112567.0,3.76600547318,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:00:05
2017-04-21 10:00:00,3.7116,3.7634,3.7,3.75,3983.0,-0.0154646011831,,,,0,0.0,0.0,1.0,14836.675,409563.7409,108759.0,3.76579171287,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:05:03
2017-04-21 10:05:00,3.7,3.7324,3.7,3.7,2608.0,-0.00312533678198,,,,0,0.0,0.0,1.0,9677.7664,411800.565633,109365.0,3.76537800607,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:10:08
2017-04-21 10:10:00,3.63,3.6882,3.6,3.6882,13634.0,-0.0189189189189,,,,0,0.0,0.0,1.0,49619.5796,462038.573833,123170.0,3.75122654732,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:15:10
2017-04-21 10:20:00,3.61,3.61,3.6,3.61,4290.0,-0.00550964187328,,,,0,0.0,0.0,1.0,15472.6,463056.611233,123458.0,3.75072179392,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:20:10
2017-04-21 10:25:00,3.595,3.665,3.595,3.62,75973.0,-0.00415512465374,,,,0,0.0,0.0,1.0,274895.638333,728539.809567,196812.0,3.70170421299,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:25:09
2017-04-21 10:30:00,3.595,3.595,3.595,3.595,1630.0,0.0,,,,0,0.0,0.0,1.0,5859.85,605393.6879,162919.0,3.71591826552,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:30:12
2017-04-21 10:35:00,3.55,3.595,3.515,3.595,11402.0,-0.0125173852573,3.66016666667,,,0,0.0,0.0,0.0,40515.1066667,645908.794567,174321.0,3.70528389905,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:35:01
2017-04-21 10:40:00,3.515,3.565,3.515,3.55,16055.0,-0.00985915492958,3.63113333333,-0.00793224352261,,0,0.0,0.0,0.0,56700.9083333,742054.413667,200910.0,3.69346679442,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:40:10
2017-04-21 10:45:00,3.505,3.515,3.505,3.515,7556.0,-0.00284495021337,3.60590666667,-0.00694732590376,,0,0.0,0.0,0.0,26508.9666667,766734.865333,207985.0,3.68649116683,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:45:03
2017-04-21 10:50:00,3.505,3.505,3.505,3.505,350.0,0.0,3.58572533333,-0.00559674312147,,0,0.0,0.0,0.0,1226.75,766400.828667,207880.0,3.68674633763,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:50:11
2017-04-21 10:55:00,3.55,3.555,3.505,3.505,18897.0,0.0128388017118,3.57858026667,-0.00199264193502,,0,1.0,0.0,0.0,66832.39,833233.218667,226777.0,3.67424041533,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 10:55:04
2017-04-21 11:00:00,3.52,3.55,3.515,3.55,5254.0,-0.00845070422535,3.56686421333,-0.00327393895352,,0,0.0,0.0,0.0,18537.8633333,851025.8418,231936.0,3.66922703591,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:00:10
2017-04-21 11:05:00,3.515,3.525,3.515,3.52,1003.0,-0.00142045454545,3.55649137067,-0.00290811257347,,0,0.0,0.0,0.0,3528.88833333,854526.2668,232935.0,3.66851811364,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:05:08
2017-04-21 11:10:00,3.485,3.515,3.48,3.515,4163.0,-0.00853485064011,3.54219309653,-0.0040203314568,,0,0.0,0.0,0.0,14542.7466667,869069.013467,237098.0,3.66544219465,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:10:03
2017-04-21 11:15:00,3.49,3.49,3.465,3.485,14870.0,0.00143472022956,3.53175447723,-0.00294693683325,,0,0.0,0.0,0.0,51772.3833333,920034.000133,251735.0,3.65477188366,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:15:08
2017-04-21 11:20:00,3.49,3.49,3.49,3.49,1298.0,0.0,3.52340358178,-0.00236451755046,,0,0.0,0.0,0.0,4530.02,924564.020133,253033.0,3.65392664251,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170421 11:20:08
2017-04-21 15:45:00,3.92,3.92,3.8842,3.8842,16360.0,0.123209169054,3.60272286543,0.0225121198303,,0,,,,,,,,,,,,,,,
