Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-13 09:35:00,45.75,46.3003,45.35,46.05,20036.0,20036.0,0.00545851528384,45.7902017496,0.00142043093234,45.70375,0.0,1,1,1,919654.4036,919654.4036,45.9001,-1,0,0,1,0
2017-03-13 09:40:00,46.05,46.5,45.85,46.25,18954.0,38990.0,0.0043431053203,45.8821613997,0.00200828226482,45.7557738095,0.0,1,1,1,875674.8,1795329.2036,46.0458887817,-1,0,0,1,0
2017-03-13 09:45:00,46.275,46.45,46.05,46.2,12590.0,51580.0,-0.00108108108108,45.9457291198,0.00138545609278,45.7980810658,0.0,0,1,1,582077.666667,2377406.87027,46.0916415329,-1,0,0,1,0
2017-03-13 09:50:00,46.25,46.5,46.05,46.175,20417.0,71997.0,-0.000541125541126,45.9915832958,0.000998007364937,45.8339781071,0.0,0,0,1,944116.108333,3321522.9786,46.1341858494,-1,0,0,1,0
2017-03-13 09:55:00,46.25,46.35,45.85,45.925,27662.0,99659.0,-0.00541418516513,45.9782666366,-0.000289545569136,45.8426468588,0.0,0,0,1,1273604.58333,4595127.56193,46.1085056235,-1,0,0,1,0
2017-03-13 10:00:00,45.925,46.2,45.925,45.925,9599.0,109258.0,0.0,45.9676133093,-0.000231703544044,45.8504900151,0.0,0,0,1,441713.983333,5036841.54527,46.1004369956,-1,0,0,1,0
2017-03-13 10:05:00,45.95,46.025,45.9,45.9,10358.0,119616.0,-0.000544365813827,45.9540906475,-0.000294178028604,45.8552052518,0.0,0,0,1,475863.783333,5512705.3286,46.0866884748,-1,0,0,1,0
2017-03-13 10:10:00,45.875,46.05,45.75,45.85,15851.0,135467.0,-0.00108932461874,45.933272518,-0.000453020159839,45.8547095135,0.0,0,0,1,727296.716667,6240002.04527,46.0628938802,-1,0,0,1,0
2017-03-13 10:15:00,45.875,46.45,45.875,46.45,18002.0,153469.0,0.0130861504907,46.0366180144,0.00224990493258,45.9114038456,0.0,1,1,1,832742.516667,7072744.56193,46.0858190379,-1,0,0,1,0
2017-03-13 10:20:00,46.5,46.6,46.3,46.5,20698.0,174167.0,0.0010764262648,46.1292944115,0.00201310176819,45.9674606222,0.0,0,1,1,961767.066667,8034511.6286,46.1310789564,-1,0,0,1,0
2017-03-13 10:25:00,46.5,46.8,46.5,46.55,105329.0,279496.0,0.0010752688172,46.2134355292,0.00182402784986,46.0229405629,0.0,0,1,1,4910086.88333,12944598.5119,46.3140743049,-1,0,0,1,0
2017-03-13 10:30:00,46.52,46.525,46.3,46.3,28800.0,308296.0,-0.00537056928034,46.2307484234,0.000374629022112,46.049327176,0.0,0,0,1,1335600.0,14280198.5119,46.3197657833,-1,0,0,1,0
