,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-10 09:35:00,12.16,12.18,12.1,12.17,20457.0,0.00164744645799,1,1,12.1,1,12.1418666255,0.0003735040897,12.1405,0.0,0,0,1,248484.36,248484.36,20457.0,12.1466666667,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 09:40:00,12.22,12.24,12.2,12.2,10700.0,0.00493421052632,1,1,12.1,1,12.1574933004,0.00128700762222,12.1480714286,0.0,1,1,1,130754.0,379238.36,31157.0,12.1718509484,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 09:45:00,12.265,12.275,12.23,12.23,9996.0,0.00368248772504,1,1,12.1,1,12.1789946403,0.00176856687351,12.159207483,0.0,1,1,1,122517.64,501756.0,41153.0,12.1924525551,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 09:50:00,12.28,12.295,12.26,12.27,13393.0,0.00122299225438,1,1,12.121,1,12.1991957123,0.00165868140429,12.1707115322,0.0,0,1,1,164443.718333,666199.718333,54546.0,12.2135393674,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 09:55:00,12.32,12.32,12.275,12.28,11393.0,0.00325732899023,1,1,12.14884,1,12.2233565698,0.00198052872633,12.1849294815,0.0,1,1,1,140190.865,806390.583333,65939.0,12.2293420181,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 10:00:00,12.355,12.355,12.32,12.32,20478.0,0.00284090909091,1,1,12.183072,1,12.2496852559,0.00215396531114,12.2011266738,0.0,0,1,1,252766.78,1059157.36333,86417.0,12.2563542281,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 10:05:00,12.34,12.355,12.33,12.355,19688.0,-0.00121408336706,0,0,12.2174576,1,12.2677482047,0.00147456432164,12.2143527048,0.0,0,1,1,242982.733333,1302140.09667,106105.0,12.2721841258,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 10:10:00,12.365,12.365,12.34,12.345,37288.0,0.00202593192869,1,1,12.24496608,1,12.2871985637,0.00158548730698,12.2287000663,0.0,0,1,1,460755.386667,1762895.48333,143393.0,12.2941530154,-1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 10:15:00,12.38,12.38,12.35,12.365,20021.0,0.00121310149616,1,1,12.268972864,1,12.305758851,0.00151053856212,12.2431095838,0.0,0,1,1,247659.77,2010555.25333,163414.0,12.3034455636,1,0,0,1,0.0,0,0.0,20170413 13:52:34
2017-04-10 10:20:00,12.36,12.37,12.35,12.37,28717.0,-0.0016155088853,0,0,12.2911782912,1,12.3166070808,0.000881557158085,12.2542420044,0.0,0,0,1,354942.12,2365497.37333,192131.0,12.3118985137,1,0,0,1,0.0,0,0.0,20170413 13:52:34
