Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 10:50:00,6.755,6.755,6.735,6.745,68318.0,,,,,0
2017-04-27 10:55:00,6.745,6.755,6.745,6.755,8853.0,0.00148257968866,,,,0
2017-04-27 11:05:00,6.755,6.795,6.755,6.785,73957.0,0.00444115470022,,,,0
2017-04-27 11:10:00,6.785,6.795,6.785,6.795,8540.0,0.00147383935151,,,,0
2017-04-27 11:20:00,6.835,6.86,6.825,6.855,99193.0,0.00883002207506,,,,0
2017-04-27 11:25:00,6.855,6.855,6.825,6.825,53997.0,-0.00437636761488,,,,0
2017-04-27 11:35:00,6.825,6.825,6.825,6.825,120170.0,0.0,,,,0
2017-04-27 11:40:00,6.825,6.855,6.825,6.855,68927.0,0.0043956043956,,,,0
2017-04-27 12:20:00,6.785,6.785,6.785,6.785,4683.0,-0.0102115244347,6.80277777778,,,0
2017-04-27 12:30:00,6.785,6.785,6.785,6.785,4129.0,0.0,6.79922222222,-0.000522662311147,,0
2017-04-27 12:50:00,6.805,6.805,6.765,6.765,19793.0,-0.00294767870302,6.79237777778,-0.00100665108754,,0
2017-04-27 13:40:00,6.755,6.755,6.745,6.745,89006.0,-0.0029563932003,6.78290222222,-0.00139502775987,,0
2017-04-27 14:05:00,6.705,6.705,6.705,6.705,1782.0,-0.00593031875463,6.76732177778,-0.00229701740258,,0
2017-04-27 14:25:00,6.705,6.705,6.685,6.685,16152.0,-0.00298284862043,6.75085742222,-0.00243292045158,,0
2017-04-27 15:10:00,6.675,6.675,6.625,6.635,31454.0,-0.0074794315632,6.72768593778,-0.0034323765109,,0
2017-04-27 15:20:00,6.635,6.645,6.635,6.645,17013.0,0.00150715900528,6.71114875022,-0.00245807959951,,0
2017-04-27 15:30:00,6.645,6.645,6.625,6.625,19256.0,-0.00300978179082,6.69391900018,-0.0025673324621,,0
2017-04-27 15:35:00,6.625,6.645,6.625,6.635,47787.0,0.00150943396226,6.68213520014,-0.001760373861,,0
2017-04-27 15:45:00,6.645,6.655,6.645,6.655,33094.0,0.00301431801055,6.67670816011,-0.000812171538871,,0
