Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-16 09:35:00,41.29,41.34,41.11,41.2032,9054.0,9054.0,0.00495609756098,40.97478589,0.00139557091707,40.81246,0.0,1,1,1,373185.3576,373185.3576,41.2177333333,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 09:40:00,41.06,41.45,40.53,41.45,12802.0,21856.0,0.00598982603293,41.069828712,0.002319544079,40.8731780952,0.0,1,1,1,526716.953333,899902.310933,41.1741540508,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 09:45:00,41.45,41.5,40.61,40.61,9222.0,31078.0,-0.0202653799759,40.9778629696,-0.00223925312778,40.8481135147,0.0,0,0,1,377241.28,1277143.59093,41.0947805822,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 09:50:00,40.865,40.9032,40.63,40.76,4900.0,35978.0,0.00369367150948,40.9342903757,-0.00106332030913,40.8397217514,0.0,1,0,1,199745.56,1476889.15093,41.0497846165,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 09:55:00,40.89,40.9,40.65,40.725,13924.0,49902.0,-0.00085868498528,40.8924323005,-0.00102256750397,40.8287958703,0.0,0,0,1,567519.033333,2044408.18427,40.9684618706,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 10:00:00,40.75,41.0,40.7,41.0,10499.0,60401.0,0.00675260896255,40.9139458404,0.000526100764386,40.8451010255,0.0,1,0,1,429409.1,2473817.28427,40.956561717,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 10:05:00,40.96,41.63,40.96,41.55,9529.0,69930.0,0.0134146341463,41.0411566723,0.00310922912224,40.9122342612,0.0,1,1,1,394310.02,2868127.30427,41.0142614653,1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 10:10:00,41.52,41.52,41.25,41.25,16162.0,86092.0,-0.0072202166065,41.0829253379,0.00101772632442,40.9444024268,0.0,0,1,1,668137.08,3536264.38427,41.0754121668,1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 10:15:00,41.25,41.25,40.88,40.8875,24973.0,111065.0,-0.00878787878788,41.0438402703,-0.000951370119202,40.9389831481,0.0,0,0,1,1024038.67583,4560303.0601,41.0597673443,-1,0,0,1,0.0,0,20170317 09:31:23
2017-03-16 10:20:00,40.97,41.15,40.85,40.85,15100.0,126165.0,-0.000917150718435,41.0050722162,-0.000944552308102,40.9305085625,0.0,0,0,1,618345.0,5178648.0601,41.0466298902,-1,0,0,1,0.0,0,20170317 09:31:23
