Date,Close,High,Low,Open,Volume
2017-04-07 15:05:00,5.97,5.97,5.97,5.97,100.0
2017-04-07 15:30:00,5.9,5.99,5.9,5.99,600.0
2017-04-07 15:35:00,5.95,5.95,5.95,5.95,100.0
2017-04-07 15:40:00,5.92,6.01,5.92,5.9501,4100.0
2017-04-07 15:45:00,5.82,5.9101,5.77,5.9101,19699.0
2017-04-07 15:50:00,5.84,5.91,5.84,5.91,700.0
2017-04-07 15:55:00,5.83,5.86,5.83,5.85,929.0
2017-04-07 16:00:00,5.83,5.9334,5.83,5.9221,4171.0
2017-04-07 16:05:00,5.84,5.84,5.84,5.84,200.0
2017-04-10 09:35:00,5.782,5.782,5.65,5.65,450.0
2017-04-10 09:40:00,5.7902,5.7902,5.7902,5.7902,100.0
2017-04-10 09:45:00,5.7,5.7,5.7,5.7,1124.0
2017-04-10 09:50:00,5.5256,5.68,5.5256,5.67,2700.0
2017-04-10 09:55:00,5.6,5.6,5.59,5.59,800.0
2017-04-10 10:00:00,5.6,5.62,5.6,5.62,1000.0
2017-04-10 10:05:00,5.57,5.63,5.55,5.63,2930.0
2017-04-10 10:25:00,5.65,5.7,5.65,5.7,4800.0
2017-04-10 10:30:00,5.6501,5.6501,5.6501,5.6501,300.0
2017-04-10 10:50:00,5.84,5.84,5.84,5.84,100.0
2017-04-10 11:00:00,5.72,5.72,5.72,5.72,100.0
2017-04-10 11:15:00,5.7118,5.7118,5.7118,5.7118,100.0
2017-04-10 11:35:00,5.6992,5.7,5.697,5.7,1200.0
2017-04-10 11:40:00,5.66,5.66,5.66,5.66,3800.0
2017-04-10 11:45:00,5.66,5.66,5.66,5.66,11400.0
2017-04-10 11:50:00,5.65,5.65,5.65,5.65,800.0
2017-04-10 11:55:00,5.63,5.63,5.6064,5.6064,700.0
2017-04-10 12:00:00,5.67,5.67,5.62,5.67,600.0
2017-04-10 13:10:00,5.67,5.67,5.67,5.67,690.0
2017-04-10 13:35:00,5.7,5.714,5.69,5.71,1800.0
2017-04-10 13:40:00,5.64,5.64,5.64,5.64,500.0
2017-04-10 13:45:00,5.65,5.655,5.621,5.63,3730.0
2017-04-10 13:50:00,5.61,5.6525,5.61,5.64,1412.0
2017-04-10 14:25:00,5.62,5.687,5.62,5.687,600.0
2017-04-10 14:55:00,5.6283,5.6283,5.6283,5.6283,174.0
2017-04-10 15:00:00,5.63,5.631,5.63,5.63,400.0
2017-04-10 15:15:00,5.71,5.71,5.71,5.71,100.0
2017-04-10 16:00:00,5.68,5.68,5.63,5.63,200.0
2017-04-11 09:00:00,6.0,6.0,6.0,6.0,100.0
2017-04-11 09:35:00,5.68,5.68,5.68,5.68,100.0
2017-04-11 09:40:00,5.675,5.68,5.675,5.68,200.0
2017-04-11 11:10:00,5.71,5.71,5.71,5.71,200.0
