,Open,High,Low,Close,Volume
2017-04-04 12:30:00,3.77,3.77,3.77,3.77,201.0
2017-04-04 12:35:00,3.775,3.775,3.7623,3.7623,400.0
2017-04-04 12:40:00,3.75,3.775,3.75,3.775,1100.0
2017-04-04 12:45:00,3.775,3.775,3.775,3.775,600.0
2017-04-04 12:50:00,3.75,3.75,3.75,3.75,2000.0
2017-04-04 13:00:00,3.7577,3.775,3.7577,3.775,1300.0
2017-04-04 13:05:00,3.775,3.775,3.75,3.75,1300.0
2017-04-04 13:10:00,3.75,3.775,3.75,3.775,500.0
2017-04-04 13:15:00,3.775,3.775,3.775,3.775,100.0
2017-04-04 13:20:00,3.7623,3.775,3.75,3.775,400.0
2017-04-04 13:25:00,3.7585,3.775,3.75,3.775,700.0
2017-04-04 13:30:00,3.775,3.775,3.775,3.775,200.0
2017-04-04 13:35:00,3.75,3.7877,3.75,3.75,500.0
2017-04-04 13:40:00,3.75,3.775,3.75,3.775,4200.0
2017-04-04 13:45:00,3.775,3.775,3.75,3.75,1200.0
2017-04-04 13:50:00,3.775,3.775,3.75,3.775,900.0
2017-04-04 13:55:00,3.775,3.775,3.775,3.775,100.0
2017-04-04 14:00:00,3.8,3.8,3.75,3.75,500.0
2017-04-04 14:05:00,3.775,3.775,3.775,3.775,200.0
2017-04-04 14:10:00,3.775,3.775,3.75,3.75,600.0
2017-04-04 14:15:00,3.75,3.75,3.75,3.75,100.0
2017-04-04 14:20:00,3.75,3.75,3.75,3.75,930.0
2017-04-04 14:25:00,3.775,3.775,3.75,3.775,300.0
2017-04-04 14:30:00,3.775,3.775,3.7654,3.775,900.0
2017-04-04 14:40:00,3.7999,3.7999,3.75,3.775,2525.0
2017-04-04 14:50:00,3.75,3.75,3.75,3.75,700.0
2017-04-04 14:55:00,3.75,3.775,3.75,3.775,1249.0
2017-04-04 15:00:00,3.775,3.775,3.75,3.75,200.0
2017-04-04 15:05:00,3.775,3.775,3.775,3.775,200.0
2017-04-04 15:10:00,3.775,3.775,3.775,3.775,100.0
2017-04-04 15:15:00,3.75,3.775,3.75,3.775,200.0
2017-04-04 15:20:00,3.775,3.775,3.775,3.775,100.0
2017-04-04 15:25:00,3.75,3.795,3.75,3.775,3500.0
2017-04-04 15:30:00,3.775,3.775,3.75,3.75,300.0
2017-04-04 15:40:00,3.75,3.775,3.75,3.75,2100.0
2017-04-04 15:45:00,3.75,3.75,3.75,3.75,400.0
2017-04-04 15:50:00,3.775,3.775,3.75,3.75,400.0
2017-04-04 15:55:00,3.75,3.775,3.75,3.775,500.0
2017-04-04 16:00:00,3.75,3.775,3.75,3.75,11935.0
2017-04-05 09:35:00,3.75,3.7765,3.75,3.775,3990.0
2017-04-05 09:40:00,3.75,3.775,3.75,3.75,9193.0
2017-04-05 09:45:00,3.7499,3.75,3.7,3.75,4500.0
2017-04-05 09:50:00,3.75,3.75,3.743,3.75,1835.0
2017-04-05 09:55:00,3.7499,3.7499,3.7499,3.7499,200.0
2017-04-05 10:00:00,3.7416,3.75,3.7416,3.75,2000.0
2017-04-05 10:05:00,3.75,3.75,3.725,3.75,29419.0
2017-04-05 10:10:00,3.75,3.775,3.75,3.775,3911.0
2017-04-05 10:15:00,3.8,3.8,3.8,3.8,200.0
2017-04-05 10:20:00,3.7501,3.8,3.75,3.8,5550.0
2017-04-05 10:25:00,3.8,3.8,3.7999,3.8,5400.0
2017-04-05 10:30:00,3.8,3.8,3.7999,3.8,700.0
2017-04-05 10:35:00,3.8,3.8,3.7695,3.7695,770.0
2017-04-05 10:40:00,3.8,3.8,3.8,3.8,200.0
2017-04-05 10:45:00,3.8,3.8,3.75,3.8,4700.0
2017-04-05 10:50:00,3.7535,3.7535,3.7535,3.7535,100.0
2017-04-05 10:55:00,3.8,3.8,3.7999,3.8,1977.0
2017-04-05 11:00:00,3.8,3.8,3.7999,3.8,5640.0
2017-04-05 11:05:00,3.775,3.775,3.7501,3.7501,546.0
2017-04-05 11:10:00,3.7923,3.85,3.7625,3.85,17628.0
2017-04-05 11:15:00,3.85,3.875,3.8443,3.875,9585.0
2017-04-05 11:20:00,3.9,3.9,3.85,3.9,2200.0
2017-04-05 11:25:00,3.9,3.9,3.85,3.8942,9090.0
2017-04-05 11:30:00,3.875,3.9,3.855,3.9,9226.0
