Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,7.885,7.895,7.85,7.875,35705.0,-0.00126823081801,7.84713452943,0.000888548242568,7.81925,0.0,0,0,1,281117.366667,281117.366667,35705.0,7.87333333333,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:40:00,7.875,7.895,7.865,7.885,10266.0,0.00126984126984,7.85470762355,0.000965077645206,7.82551190476,0.0,0,0,1,80913.19,362030.556667,45971.0,7.87519428915,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:45:00,7.885,7.945,7.865,7.915,22492.0,0.00380469245403,7.86676609884,0.00153519085223,7.8340345805,0.0,1,1,1,177874.233333,539904.79,68463.0,7.88608138703,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:50:00,7.915,7.965,7.915,7.965,8659.0,0.00631711939356,7.88641287907,0.0024974404966,7.84650747759,0.0,1,1,1,68824.6183333,608729.408333,77122.0,7.89307082717,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 09:55:00,7.965,7.965,7.925,7.955,5351.0,-0.00125549278092,7.90013030326,0.00173937433867,7.85684009878,0.0,0,1,1,42531.5316667,651260.94,82473.0,7.89665636026,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:00:00,7.955,7.975,7.94,7.955,31750.0,0.0,7.9111042426,0.00138908333503,7.8661886608,0.0,0,1,1,252624.166667,903885.106667,114223.0,7.91333712708,-1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:05:00,7.955,7.975,7.945,7.945,7049.0,-0.00125707102451,7.91788339408,0.00085691595903,7.87369450263,0.0,0,0,1,56074.795,959959.901667,121272.0,7.9157588039,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:10:00,7.945,7.945,7.925,7.925,3442.0,-0.00251730648206,7.91930671527,0.000179760311234,7.87858074047,0.0,0,0,1,27300.7966667,987260.698333,124714.0,7.91619784734,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:15:00,7.925,7.935,7.925,7.935,7083.0,0.001261829653,7.92244537221,0.000396329762116,7.88395400328,0.0,0,0,1,56179.995,1043440.69333,131797.0,7.9170291686,1,0,0,1,0.0,0,0.0,20170427 15:50:02
2017-04-27 10:20:00,7.935,7.975,7.925,7.965,14849.0,0.00378071833648,7.93095629777,0.001074280119,7.89167266964,0.0,1,1,1,118123.795,1161564.48833,146646.0,7.92087399815,1,0,0,1,0.0,0,0.0,20170427 15:50:02
