,Open,High,Low,Close,Volume
2017-03-15 15:25:00,1.41,1.42,1.41,1.41,12200.0
2017-03-15 15:30:00,1.41,1.42,1.41,1.41,22869.0
2017-03-15 15:35:00,1.41,1.42,1.41,1.41,31320.0
2017-03-15 15:40:00,1.415,1.42,1.41,1.41,29433.0
2017-03-15 15:45:00,1.41,1.42,1.41,1.41,34420.0
2017-03-15 15:50:00,1.415,1.42,1.41,1.41,80086.0
2017-03-15 15:55:00,1.41,1.43,1.41,1.42,200014.0
2017-03-15 16:00:00,1.43,1.44,1.42,1.44,612587.0
2017-03-15 16:05:00,1.44,1.44,1.44,1.44,148747.0
2017-03-15 16:15:00,1.43,1.43,1.43,1.43,500.0
2017-03-15 16:20:00,1.44,1.44,1.44,1.44,2844.0
2017-03-15 19:40:00,1.44,1.44,1.44,1.44,100.0
2017-03-16 09:35:00,1.44,1.44,1.43,1.4301,16200.0
2017-03-16 09:40:00,1.44,1.45,1.43,1.445,16956.0
2017-03-16 09:45:00,1.44,1.445,1.43,1.4318,40570.0
2017-03-16 09:50:00,1.4301,1.44,1.43,1.435,11100.0
2017-03-16 09:55:00,1.4399,1.44,1.43,1.4308,6650.0
2017-03-16 10:00:00,1.44,1.44,1.43,1.43,2400.0
2017-03-16 10:05:00,1.43,1.44,1.43,1.435,13459.0
2017-03-16 10:10:00,1.4375,1.4375,1.43,1.43,2640.0
2017-03-16 10:15:00,1.43,1.44,1.43,1.43,4056.0
2017-03-16 10:20:00,1.43,1.44,1.43,1.44,4210.0
2017-03-16 10:25:00,1.435,1.44,1.43,1.435,24085.0
2017-03-16 10:30:00,1.435,1.44,1.43,1.435,12280.0
2017-03-16 10:35:00,1.435,1.44,1.43,1.435,12400.0
2017-03-16 10:40:00,1.4375,1.44,1.43,1.435,3900.0
2017-03-16 10:45:00,1.44,1.44,1.43,1.435,96717.0
2017-03-16 10:50:00,1.43,1.44,1.43,1.435,12286.0
2017-03-16 10:55:00,1.43,1.44,1.43,1.43,5000.0
2017-03-16 11:00:00,1.43,1.44,1.42,1.425,128049.0
2017-03-16 11:05:00,1.4222,1.4299,1.42,1.42,3650.0
2017-03-16 11:10:00,1.42,1.43,1.42,1.425,27600.0
2017-03-16 11:15:00,1.42,1.43,1.42,1.425,3700.0
2017-03-16 11:20:00,1.425,1.43,1.42,1.42,7000.0
2017-03-16 11:25:00,1.425,1.43,1.42,1.425,3700.0
2017-03-16 11:30:00,1.425,1.43,1.42,1.42,2500.0
2017-03-16 11:35:00,1.425,1.43,1.42,1.425,15480.0
2017-03-16 11:40:00,1.425,1.43,1.42,1.42,67011.0
2017-03-16 11:45:00,1.42,1.43,1.42,1.425,14647.0
2017-03-16 11:50:00,1.425,1.43,1.42,1.42,70881.0
2017-03-16 11:55:00,1.43,1.43,1.42,1.425,4127.0
2017-03-16 12:00:00,1.425,1.43,1.41,1.415,148298.0
2017-03-16 12:05:00,1.415,1.44,1.41,1.435,386280.0
2017-03-16 12:10:00,1.435,1.44,1.43,1.44,15499.0
2017-03-16 12:15:00,1.44,1.44,1.4301,1.44,80932.0
2017-03-16 12:20:00,1.435,1.44,1.43,1.44,13090.0
2017-03-16 12:25:00,1.44,1.44,1.435,1.44,5143.0
2017-03-16 12:30:00,1.44,1.44,1.43,1.44,2272.0
2017-03-16 12:35:00,1.44,1.44,1.42,1.425,123102.0
2017-03-16 12:40:00,1.425,1.43,1.42,1.43,16028.0
2017-03-16 12:45:00,1.43,1.43,1.42,1.425,10555.0
2017-03-16 12:50:00,1.43,1.43,1.42,1.425,5116.0
2017-03-16 12:55:00,1.4221,1.43,1.42,1.42,8854.0
2017-03-16 13:00:00,1.43,1.44,1.42,1.435,22387.0
2017-03-16 13:05:00,1.44,1.44,1.42,1.42,122585.0
2017-03-16 13:10:00,1.42,1.43,1.42,1.42,3400.0
2017-03-16 13:15:00,1.425,1.43,1.42,1.43,4015.0
2017-03-16 13:20:00,1.425,1.43,1.425,1.43,10840.0
2017-03-16 13:25:00,1.43,1.43,1.42,1.43,3962.0
2017-03-16 13:30:00,1.425,1.43,1.425,1.43,4170.0
2017-03-16 13:35:00,1.43,1.43,1.42,1.425,10502.0
2017-03-16 13:40:00,1.425,1.43,1.42,1.425,42100.0
2017-03-16 13:45:00,1.43,1.43,1.42,1.42,6135.0
2017-03-16 13:50:00,1.42,1.43,1.42,1.42,1400.0
2017-03-16 13:55:00,1.425,1.43,1.42,1.425,4900.0
2017-03-16 14:00:00,1.42,1.43,1.42,1.425,122080.0
2017-03-16 14:05:00,1.42,1.43,1.42,1.425,274464.0
2017-03-16 14:10:00,1.43,1.43,1.425,1.43,15040.0
2017-03-16 14:15:00,1.43,1.44,1.42,1.42,245895.0
2017-03-16 14:20:00,1.42,1.43,1.42,1.425,19117.0
2017-03-16 14:25:00,1.42,1.43,1.42,1.42,19000.0
2017-03-16 14:30:00,1.42,1.425,1.42,1.42,21450.0
2017-03-16 14:35:00,1.42,1.43,1.42,1.42,22175.0
2017-03-16 14:40:00,1.42,1.43,1.42,1.42,37300.0
2017-03-16 14:45:00,1.42,1.43,1.42,1.42,19300.0
2017-03-16 14:50:00,1.42,1.43,1.42,1.42,23250.0
2017-03-16 14:55:00,1.42,1.43,1.42,1.42,23222.0
2017-03-16 15:00:00,1.42,1.43,1.42,1.42,24720.0
2017-03-16 15:05:00,1.42,1.43,1.42,1.42,21952.0
2017-03-16 15:10:00,1.42,1.43,1.42,1.42,32397.0
2017-03-16 15:15:00,1.42,1.42,1.41,1.41,47717.0
2017-03-16 15:20:00,1.41,1.415,1.41,1.41,3700.0
2017-03-16 15:25:00,1.41,1.4199,1.41,1.41,8539.0
2017-03-16 15:30:00,1.41,1.42,1.41,1.41,14300.0
2017-03-16 15:35:00,1.415,1.42,1.41,1.41,9300.0
2017-03-16 15:40:00,1.41,1.42,1.41,1.415,25810.0
2017-03-16 15:45:00,1.41,1.42,1.41,1.415,39088.0
2017-03-16 15:50:00,1.415,1.42,1.4,1.4,133198.0
2017-03-16 15:55:00,1.4,1.41,1.4,1.4,106775.0
2017-03-16 16:00:00,1.41,1.42,1.39,1.42,301550.0
2017-03-16 16:05:00,1.41,1.42,1.41,1.42,160535.0
2017-03-17 09:15:00,1.4,1.4,1.4,1.4,500.0
2017-03-17 09:20:00,1.4,1.42,1.4,1.42,6000.0
2017-03-17 09:30:00,1.4,1.4,1.4,1.4,1279.0
2017-03-17 09:35:00,1.4,1.42,1.39,1.4,752443.0
2017-03-17 09:40:00,1.4,1.41,1.4,1.4,16150.0
2017-03-17 09:45:00,1.4,1.415,1.4,1.4108,64702.0
2017-03-17 09:50:00,1.41,1.42,1.41,1.41,19901.0
2017-03-17 09:55:00,1.41,1.42,1.4,1.41,78158.0
2017-03-17 10:00:00,1.4,1.41,1.4,1.41,33900.0
2017-03-17 10:05:00,1.405,1.41,1.4,1.4,17100.0
2017-03-17 10:10:00,1.4,1.41,1.4,1.4,17493.0
2017-03-17 10:15:00,1.4,1.41,1.4,1.4,30445.0
