,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,5.765,5.795,5.755,5.79,140396.0,-0.00431778929188,5.78489606609,-0.000859089487744,5.782,0.0,0,0,1,810318.913333,810318.913333,140396.0,5.77166666667,1,0,0,1,0.0,0,0.0,20170418 09:40:58
2017-04-18 09:40:00,5.755,5.785,5.755,5.765,87629.0,-0.00173460537728,5.77891685287,-0.00103359043108,5.77942857143,-1.0,0,0,0,505181.185,1315500.09833,228025.0,5.76910469612,1,0,0,1,0.0,0,0.0,20170418 09:40:58
2017-04-18 09:45:00,5.745,5.765,5.745,5.755,76879.0,-0.00173761946134,5.7721334823,-0.00117381349268,5.77614965986,0.0,0,0,0,442182.381667,1757682.48,304904.0,5.76470784247,1,0,0,1,0.0,0,0.0,20170418 09:45:13
2017-04-18 09:50:00,5.675,5.755,5.675,5.745,180004.0,-0.0121845082681,5.75270678584,-0.00336560069505,5.76651635892,0.0,0,0,0,1026322.80667,2784005.28667,484908.0,5.74130615842,1,0,0,1,0.0,0,0.0,20170418 09:50:09
2017-04-18 09:55:00,5.675,5.685,5.665,5.675,225623.0,0.0,5.73716542867,-0.00270157297191,5.75780051522,0.0,0,0,0,1280410.525,4064415.81167,710531.0,5.72025120884,1,0,0,1,0.0,0,0.0,20170418 09:55:09
2017-04-18 10:00:00,5.675,5.685,5.675,5.675,69177.0,0.0,5.72473234294,-0.00216711299142,5.74991475186,0.0,0,0,0,392810.065,4457225.87667,779708.0,5.7165321847,1,0,0,1,0.0,0,0.0,20170418 10:00:10
2017-04-18 10:05:00,5.705,5.715,5.675,5.675,136739.0,0.00528634361233,5.72078587435,-0.000689371720998,5.74563715645,0.0,1,0,0,779184.401667,5236410.27833,916447.0,5.71381681465,1,0,0,1,0.0,0,0.0,20170418 10:05:09
2017-04-18 10:10:00,5.725,5.745,5.705,5.705,120308.0,0.00350569675723,5.72162869948,0.000147326809377,5.74367171298,0.0,1,0,0,688763.3,5925173.57833,1036755.0,5.71511454329,1,0,0,1,0.0,0,0.0,20170418 10:10:09
2017-04-18 10:15:00,5.715,5.725,5.715,5.725,102871.0,-0.00174672489083,5.72030295958,-0.000231706733456,5.74094107365,0.0,0,0,0,588250.668333,6513424.24667,1139626.0,5.71540509489,1,0,0,1,0.0,0,0.0,20170418 10:15:10
2017-04-18 10:20:00,5.765,5.785,5.715,5.715,169792.0,0.0087489063867,5.72924236767,0.00156275080994,5.74323239996,0.0,1,1,0,977152.96,7490577.20667,1309418.0,5.72053935922,1,0,0,1,0.0,0,0.0,20170418 10:20:10
2017-04-18 10:25:00,5.775,5.775,5.745,5.765,165321.0,0.00173460537728,5.73839389413,0.00159733624086,5.74625788568,0.0,0,1,0,953075.565,8443652.77167,1474739.0,5.7255234802,1,0,0,1,0.0,0,0.0,20170418 10:25:08
2017-04-18 10:30:00,5.785,5.785,5.765,5.775,74426.0,0.0017316017316,5.74771511531,0.00162436063909,5.74994761086,0.0,0,1,0,430058.236667,8873711.00833,1549165.0,5.72806060577,1,0,0,1,0.0,0,0.0,20170418 10:30:09
2017-04-18 10:35:00,5.765,5.795,5.765,5.785,110463.0,-0.00345721694036,5.75117209225,0.00060145238051,5.75138117173,0.0,0,0,0,637923.825,9511634.83333,1659628.0,5.73118483982,1,0,0,1,0.0,0,0.0,20170418 10:35:09
2017-04-18 10:40:00,5.755,5.765,5.755,5.765,100319.0,-0.00173460537728,5.7519376738,0.000133117482593,5.75172582204,1.0,0,0,1,577670.241667,10089305.075,1759947.0,5.73273233512,1,0,0,1,0.0,0,0.0,20170418 10:40:10
2017-04-18 10:45:00,5.755,5.755,5.735,5.755,56706.0,0.0,5.75255013904,0.00010647981175,5.75203764851,0.0,0,0,1,325964.99,10415270.065,1816653.0,5.73321931321,1,0,0,1,0.0,0,0.0,20170418 10:45:10
2017-04-18 10:50:00,5.755,5.755,5.745,5.755,52086.0,0.0,5.75304011123,8.51747800052e-05,5.75231977722,0.0,0,0,1,299581.31,10714851.375,1868739.0,5.73373348285,1,0,0,1,0.0,0,0.0,20170418 10:50:09
2017-04-18 10:55:00,5.765,5.775,5.755,5.755,146651.0,0.00173761946134,5.75543208898,0.000415776303972,5.75352741749,0.0,0,0,1,845443.015,11560294.39,2015390.0,5.73600860876,1,0,0,1,0.0,0,0.0,20170418 10:55:09
2017-04-18 11:00:00,5.785,5.785,5.765,5.765,130599.0,0.00346921075455,5.76134567119,0.00102747840854,5.7565248063,0.0,1,1,1,754644.555,12314938.945,2145989.0,5.73858437532,1,0,0,1,0.0,0,0.0,20170418 11:00:10
2017-04-18 11:05:00,5.795,5.805,5.785,5.785,170160.0,0.00172860847018,5.76807653695,0.00116828014612,5.76018911046,0.0,0,1,1,986077.2,13301016.145,2316149.0,5.74272904938,1,0,0,1,0.0,0,0.0,20170418 11:05:10
2017-04-18 11:10:00,5.795,5.805,5.785,5.795,57585.0,0.0,5.77346122956,0.000933533488257,5.76350443327,0.0,0,0,1,333705.075,13634721.22,2373734.0,5.7439971033,1,0,0,1,0.0,0,0.0,20170418 11:10:11
2017-04-18 11:15:00,5.785,5.795,5.785,5.795,79461.0,-0.00172562553926,5.77576898365,0.000399717603756,5.76555163011,0.0,0,0,1,459946.755,14094667.975,2453195.0,5.74543319019,1,0,0,1,0.0,0,0.0,20170418 11:15:10
