,Close,High,Low,Open,Volume
2017-04-05 10:10:00,24.8,24.8,24.775,24.775,2000.0
2017-04-05 10:15:00,24.75,24.8,24.725,24.775,15804.0
2017-04-05 10:20:00,24.775,24.775,24.75,24.75,1500.0
2017-04-05 10:25:00,24.75,24.825,24.725,24.8,11465.0
2017-04-05 10:30:00,24.825,24.85,24.775,24.775,1900.0
2017-04-05 10:35:00,24.55,24.825,24.5,24.8,27629.0
2017-04-05 10:40:00,24.45,24.6,24.45,24.575,12400.0
2017-04-05 10:45:00,24.55,24.55,24.45,24.525,2700.0
2017-04-05 10:50:00,24.4,24.55,24.4,24.55,13032.0
2017-04-05 10:55:00,24.425,24.45,24.4,24.425,920.0
2017-04-05 11:00:00,24.4,24.45,24.4,24.4,2100.0
2017-04-05 11:05:00,24.3,24.45,24.3,24.45,7242.0
2017-04-05 11:10:00,24.2,24.325,24.2,24.325,8324.0
2017-04-05 11:15:00,24.175,24.3,24.15,24.2,10306.0
2017-04-05 11:20:00,24.05,24.2,24.05,24.175,5754.0
2017-04-05 11:25:00,24.0,24.075,24.0,24.05,5800.0
2017-04-05 11:30:00,24.025,24.05,23.9,24.0,5397.0
2017-04-05 11:35:00,24.05,24.05,23.95,24.0,12274.0
2017-04-05 11:40:00,24.0,24.1,24.0,24.0432,3100.0
2017-04-05 11:45:00,23.975,24.05,23.95,24.0,4564.0
2017-04-05 11:50:00,23.975,24.0,23.95,23.975,6580.0
2017-04-05 11:55:00,23.95,24.0,23.9,24.0,5910.0
2017-04-05 12:00:00,24.0,24.0,23.945,23.95,5230.0
2017-04-05 12:05:00,24.0,24.05,23.85,23.95,27675.0
2017-04-05 12:10:00,24.0,24.1,24.0,24.0,18970.0
2017-04-05 12:15:00,23.95,24.0,23.9,23.95,14794.0
2017-04-05 12:20:00,23.925,23.975,23.9,23.95,5206.0
2017-04-05 12:25:00,23.95,23.95,23.9,23.925,1680.0
2017-04-05 12:30:00,23.925,24.05,23.9,23.95,15348.0
2017-04-05 12:35:00,23.825,23.9,23.8,23.9,3730.0
2017-04-05 12:40:00,23.85,23.9,23.8,23.85,4100.0
2017-04-05 12:45:00,23.85,23.875,23.85,23.85,2886.0
2017-04-05 12:50:00,23.9,23.9,23.875,23.875,300.0
2017-04-05 12:55:00,23.95,23.95,23.875,23.875,2300.0
2017-04-05 13:00:00,23.925,23.95,23.925,23.95,1050.0
2017-04-05 13:05:00,23.925,24.0,23.925,23.95,5694.0
2017-04-05 13:10:00,23.925,23.95,23.925,23.925,2500.0
2017-04-05 13:15:00,23.95,24.0,23.95,23.95,3344.0
2017-04-05 13:20:00,23.9,23.925,23.85,23.925,2263.0
2017-04-05 13:25:00,23.95,24.0,23.9,23.925,2622.0
2017-04-05 13:30:00,23.95,23.95,23.9,23.9,400.0
2017-04-05 13:35:00,24.075,24.1,23.95,23.95,4441.0
2017-04-05 13:40:00,24.05,24.075,24.0,24.075,2203.0
2017-04-05 13:45:00,24.0,24.0,23.95,24.0,2905.0
2017-04-05 13:50:00,24.0,24.05,23.95,24.0,1900.0
2017-04-05 13:55:00,24.05,24.05,24.0,24.0,1228.0
2017-04-05 14:00:00,24.05,24.05,24.025,24.05,936.0
2017-04-05 14:05:00,23.95,24.05,23.95,24.05,6523.0
2017-04-05 14:10:00,23.975,24.0,23.925,23.95,3200.0
2017-04-05 14:15:00,23.85,24.0,23.85,23.95,6511.0
2017-04-05 14:20:00,23.875,23.9,23.85,23.85,1237.0
2017-04-05 14:25:00,23.8,23.85,23.8,23.85,5111.0
2017-04-05 14:30:00,23.8,23.85,23.8,23.85,3500.0
2017-04-05 14:35:00,23.825,23.85,23.775,23.8,7600.0
2017-04-05 14:40:00,23.775,23.85,23.75,23.825,25582.0
2017-04-05 14:45:00,23.825,23.85,23.775,23.8,7658.0
2017-04-05 14:50:00,23.75,23.9,23.75,23.85,14862.0
2017-04-05 14:55:00,23.5,23.8,23.5,23.75,30672.0
2017-04-05 15:00:00,23.65,23.7,23.5,23.525,15191.0
2017-04-05 15:05:00,23.6,23.7,23.6,23.65,9499.0
2017-04-05 15:10:00,23.6,23.65,23.6,23.6,2400.0
2017-04-05 15:15:00,23.45,23.65,23.45,23.65,20137.0
2017-04-05 15:20:00,23.475,23.475,23.45,23.45,1700.0
2017-04-05 15:25:00,23.35,23.5,23.25,23.45,28689.0
2017-04-05 15:30:00,23.25,23.4,23.25,23.35,21835.0
2017-04-05 15:35:00,23.05,23.35,23.05,23.275,46544.0
2017-04-05 15:40:00,23.25,23.25,23.075,23.075,28139.0
2017-04-05 15:45:00,23.175,23.25,23.15,23.25,18042.0
2017-04-05 15:50:00,23.175,23.2,23.1,23.2,26862.0
2017-04-05 15:55:00,23.175,23.25,23.15,23.175,48818.0
2017-04-05 16:00:00,23.1,23.2,23.1,23.175,44361.0
2017-04-05 16:05:00,23.15,23.15,23.15,23.15,45776.0
2017-04-06 09:35:00,23.25,23.25,23.1,23.2,5130.0
2017-04-06 09:40:00,23.2,23.25,23.2,23.25,1700.0
2017-04-06 09:45:00,23.3,23.45,23.25,23.3,13486.0
2017-04-06 09:50:00,23.25,23.45,23.15,23.3,4343.0
2017-04-06 09:55:00,23.3,23.3,23.15,23.25,14191.0
2017-04-06 10:00:00,23.35,23.35,23.25,23.3,24359.0
2017-04-06 10:05:00,23.45,23.45,23.25,23.35,18382.0
2017-04-06 10:10:00,23.65,23.65,23.475,23.5,5585.0
2017-04-06 10:15:00,23.55,23.65,23.55,23.6,600.0
2017-04-06 10:20:00,23.6,23.65,23.55,23.65,4299.0
2017-04-06 10:25:00,23.55,23.55,23.55,23.55,900.0
2017-04-06 10:30:00,23.55,23.55,23.45,23.5,3600.0
2017-04-06 10:35:00,23.6,23.675,23.5,23.55,5745.0
2017-04-06 10:40:00,23.65,23.725,23.6,23.6,4255.0
2017-04-06 10:45:00,23.6,23.725,23.6,23.65,13400.0
2017-04-06 10:50:00,23.775,23.8,23.65,23.65,2700.0
2017-04-06 10:55:00,23.8,23.8,23.775,23.775,200.0
2017-04-06 11:00:00,23.8,23.8,23.75,23.775,4500.0
2017-04-06 11:05:00,23.7,23.775,23.7,23.75,4070.0
2017-04-06 11:10:00,23.8,23.8,23.7,23.75,7740.0
2017-04-06 11:15:00,23.95,23.95,23.825,23.825,900.0
2017-04-06 11:20:00,24.025,24.05,23.895,23.95,17705.0
2017-04-06 11:25:00,23.95,24.0,23.9,24.0,9409.0
2017-04-06 11:30:00,23.9,24.0,23.9,23.95,5034.0
2017-04-06 11:35:00,23.95,23.975,23.95,23.95,5000.0
2017-04-06 11:40:00,23.875,23.95,23.85,23.95,2000.0
2017-04-06 11:45:00,23.925,23.95,23.875,23.875,1800.0
2017-04-06 11:50:00,23.85,23.95,23.85,23.9,4800.0
2017-04-06 11:55:00,23.85,23.85,23.85,23.85,2069.0
2017-04-06 12:00:00,23.9,23.9,23.825,23.825,1600.0
2017-04-06 12:05:00,23.925,23.925,23.9,23.9,900.0
2017-04-06 12:10:00,23.95,23.95,23.9,23.92,4503.0
2017-04-06 12:15:00,23.9,23.9,23.9,23.9,1400.0
2017-04-06 12:25:00,23.9,23.95,23.9,23.95,1628.0
2017-04-06 12:30:00,23.9,23.95,23.9,23.9,4600.0
2017-04-06 12:35:00,24.05,24.05,23.9,23.9,17993.0
2017-04-06 12:40:00,23.9,24.05,23.9,24.05,27162.0
2017-04-06 12:45:00,23.85,23.85,23.8,23.85,4419.0
