,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,13.17,13.32,13.17,13.32,318089.0,-0.0127436281859,0,0,13.53,-1,13.2987443925,-0.00241439246387,13.305235,0.0,0,0,0,4205136.58,4205136.58,318089.0,13.22,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 09:40:00,13.235,13.24,13.165,13.17,87614.0,0.00493545937737,1,1,13.5156,-1,13.285995514,-0.00095865279563,13.2985459524,0.0,1,0,0,1157672.98667,5362809.56667,405703.0,13.2185602933,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 09:45:00,13.17,13.24,13.17,13.23,247835.0,-0.00491122024934,0,0,13.487552,-1,13.2627964112,-0.00174613206574,13.2863034807,0.0,0,0,0,3269769.76667,8632579.33333,653538.0,13.2089937132,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 09:50:00,13.15,13.17,13.11,13.165,184466.0,-0.00151860288535,0,0,13.46174784,-1,13.2402371289,-0.00170094462241,13.2733221968,0.0,0,0,0,2424498.12667,11057077.46,838004.0,13.1945401931,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 09:55:00,13.15,13.17,13.125,13.15,106211.0,0.0,0,0,13.4195380992,-1,13.2221897031,-0.00136307421168,13.2615772257,0.0,0,0,0,1396497.63167,12453575.0917,944215.0,13.1893425668,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:00:00,13.14,13.165,13.12,13.16,134978.0,-0.000760456273764,0,0,13.3823935273,-1,13.2057517625,-0.00124320865141,13.2499984423,0.0,0,0,0,1773835.88333,14227410.975,1079193.0,13.1833795948,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:05:00,13.095,13.14,13.07,13.135,188427.0,-0.00342465753425,0,0,13.349706304,-1,13.18360141,-0.00167732613046,13.2352366859,0.0,0,0,0,2468707.745,16696118.72,1267620.0,13.1712332718,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:10:00,13.165,13.19,13.095,13.1,173195.0,0.0053455517373,1,1,13.3049532954,-1,13.179881128,-0.000282190115374,13.2285474777,0.0,1,0,0,2277514.25,18973632.97,1440815.0,13.1686808994,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:15:00,13.17,13.205,13.145,13.1675,91507.0,0.000379794910748,0,0,13.2673607681,-1,13.1779049024,-0.000149942596838,13.2229715275,0.0,0,0,0,1205452.21333,20179085.1833,1532322.0,13.1689587328,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:20:00,13.185,13.22,13.17,13.17,140632.0,0.00113895216401,1,1,13.2357830452,-1,13.1793239219,0.000107681723964,13.2193551915,0.0,0,0,0,1855170.46667,22034255.65,1672954.0,13.170867609,1,0,0,1,0.0,0,0.0,20170415 21:08:15
2017-04-06 10:25:00,13.18,13.23,13.18,13.19,90126.0,-0.000379218809253,0,0,13.07,1,13.1794591375,1.02596776057e-05,13.215607078,0.0,0,0,0,1189362.78,23223618.43,1763080.0,13.1721864181,1,0,0,1,0.0,0,0.0,20170415 21:08:15
