,Close,High,Low,Open,Volume
2017-04-05 13:50:00,8.975,8.98,8.96,8.97,8015.0
2017-04-05 13:55:00,8.9688,8.986,8.965,8.98,7769.0
2017-04-05 14:00:00,8.96,8.9661,8.96,8.9661,3688.0
2017-04-05 14:05:00,8.9677,8.97,8.93,8.95,31254.0
2017-04-05 14:10:00,8.99,9.0,8.97,8.97,13099.0
2017-04-05 14:15:00,8.99,9.0,8.98,8.98,11333.0
2017-04-05 14:20:00,9.01,9.01,8.99,8.99,6250.0
2017-04-05 14:25:00,8.97,9.01,8.97,9.01,12800.0
2017-04-05 14:30:00,8.985,8.99,8.965,8.97,6953.0
2017-04-05 14:35:00,9.0,9.01,8.97,8.98,35155.0
2017-04-05 14:40:00,8.96,9.005,8.96,9.005,22649.0
2017-04-05 14:45:00,8.97,8.97,8.955,8.96,6800.0
2017-04-05 14:50:00,8.95,8.965,8.9399,8.965,20333.0
2017-04-05 14:55:00,8.92,8.96,8.9,8.96,35973.0
2017-04-05 15:00:00,8.92,8.94,8.915,8.92,10874.0
2017-04-05 15:05:00,8.9199,8.92,8.901,8.92,21607.0
2017-04-05 15:10:00,8.89,8.91,8.89,8.91,21300.0
2017-04-05 15:15:00,8.86,8.89,8.86,8.89,27735.0
2017-04-05 15:20:00,8.86,8.865,8.85,8.86,10649.0
2017-04-05 15:25:00,8.84,8.865,8.82,8.86,35154.0
2017-04-05 15:30:00,8.82,8.85,8.81,8.835,38675.0
2017-04-05 15:35:00,8.8,8.83,8.79,8.82,70400.0
2017-04-05 15:40:00,8.77,8.8,8.76,8.79,78367.0
2017-04-05 15:45:00,8.77,8.78,8.74,8.77,62394.0
2017-04-05 15:50:00,8.8,8.81,8.765,8.77,122858.0
2017-04-05 15:55:00,8.855,8.86,8.79,8.8,129665.0
2017-04-05 16:00:00,8.8,8.86,8.7925,8.855,152207.0
2017-04-05 16:05:00,8.8,8.8,8.8,8.8,168824.0
2017-04-05 17:15:00,8.8,8.8,8.8,8.8,600.0
2017-04-05 17:25:00,8.72,8.72,8.72,8.72,498.0
2017-04-05 17:45:00,8.8,8.8,8.8,8.8,600.0
2017-04-06 09:35:00,8.85,8.95,8.8,8.95,76934.0
2017-04-06 09:40:00,8.93,8.94,8.845,8.845,21382.0
2017-04-06 09:45:00,8.88,8.9312,8.87,8.93,22090.0
2017-04-06 09:50:00,8.87,8.9,8.84,8.88,16698.0
2017-04-06 09:55:00,8.91,8.92,8.87,8.88,22500.0
2017-04-06 10:00:00,8.93,8.93,8.9,8.92,12012.0
2017-04-06 10:05:00,8.93,8.93,8.9,8.925,9649.0
2017-04-06 10:10:00,8.96,8.97,8.94,8.94,11899.0
2017-04-06 10:15:00,8.95,9.0,8.95,8.965,14483.0
2017-04-06 10:20:00,8.97,8.97,8.95,8.96,6900.0
2017-04-06 10:25:00,8.965,8.97,8.94,8.965,15300.0
2017-04-06 10:30:00,8.955,8.965,8.94,8.965,22148.0
2017-04-06 10:35:00,8.94,8.97,8.93,8.95,11793.0
2017-04-06 10:40:00,8.95,8.96,8.94,8.95,24296.0
2017-04-06 10:45:00,8.92,8.95,8.9,8.95,13375.0
2017-04-06 10:50:00,8.94,8.94,8.92,8.925,7100.0
2017-04-06 10:55:00,8.93,8.945,8.92,8.94,11732.0
2017-04-06 11:00:00,8.945,8.95,8.9245,8.925,9124.0
2017-04-06 11:05:00,8.94,8.97,8.94,8.95,15545.0
2017-04-06 11:10:00,8.94,8.96,8.94,8.94,11489.0
2017-04-06 11:15:00,8.955,8.96,8.9445,8.95,10147.0
2017-04-06 11:20:00,8.965,8.965,8.94,8.95,23397.0
2017-04-06 11:25:00,8.99,8.99,8.96,8.965,25507.0
2017-04-06 11:30:00,8.98,9.005,8.98,8.99,35453.0
2017-04-06 11:35:00,8.975,8.98,8.97,8.9759,427.0
2017-04-06 11:40:00,8.95,8.98,8.94,8.975,15300.0
2017-04-06 11:45:00,8.97,8.97,8.9501,8.955,5110.0
2017-04-06 11:50:00,8.975,8.98,8.96,8.97,4700.0
2017-04-06 11:55:00,8.975,8.98,8.965,8.98,7200.0
2017-04-06 12:00:00,8.965,8.98,8.955,8.97,15113.0
2017-04-06 12:05:00,8.98,8.98,8.96,8.96,3300.0
2017-04-06 12:10:00,8.97,8.99,8.96,8.98,20700.0
2017-04-06 12:15:00,8.97,8.98,8.963,8.97,4800.0
2017-04-06 12:20:00,8.98,8.98,8.9625,8.97,4100.0
2017-04-06 12:25:00,8.98,8.985,8.97,8.975,10170.0
2017-04-06 12:30:00,8.97,8.98,8.96,8.98,7950.0
2017-04-06 12:35:00,8.96,8.98,8.95,8.97,28390.0
2017-04-06 12:40:00,8.94,8.955,8.92,8.95,26266.0
2017-04-06 12:45:00,8.94,8.94,8.93,8.94,34882.0
2017-04-06 12:50:00,8.935,8.94,8.93,8.94,2200.0
2017-04-06 12:55:00,8.915,8.94,8.91,8.94,8475.0
2017-04-06 13:00:00,8.93,8.935,8.92,8.92,9083.0
2017-04-06 13:05:00,8.94,8.94,8.93,8.935,6183.0
2017-04-06 13:10:00,8.94,8.955,8.94,8.945,14700.0
2017-04-06 13:15:00,8.945,8.95,8.94,8.945,3418.0
2017-04-06 13:20:00,8.97,8.98,8.95,8.95,46550.0
2017-04-06 13:25:00,8.975,8.985,8.96,8.975,47136.0
2017-04-06 13:30:00,8.975,8.985,8.97,8.98,19795.0
2017-04-06 13:35:00,8.97,8.98,8.95,8.975,11046.0
2017-04-06 13:40:00,8.935,8.98,8.92,8.97,23997.0
2017-04-06 13:45:00,8.95,8.95,8.94,8.94,6100.0
2017-04-06 13:50:00,8.945,8.95,8.945,8.945,1900.0
2017-04-06 13:55:00,8.96,8.96,8.94,8.945,19450.0
2017-04-06 14:00:00,8.92,8.955,8.92,8.955,33272.0
2017-04-06 14:05:00,8.93,8.94,8.92,8.925,15217.0
2017-04-06 14:10:00,8.9,8.935,8.89,8.93,26550.0
2017-04-06 14:15:00,8.89,8.905,8.89,8.905,10720.0
2017-04-06 14:20:00,8.905,8.91,8.89,8.89,6400.0
2017-04-06 14:25:00,8.895,8.91,8.89,8.905,7300.0
2017-04-06 14:30:00,8.88,8.89,8.87,8.89,8246.0
2017-04-06 14:35:00,8.885,8.89,8.88,8.885,4900.0
2017-04-06 14:40:00,8.8867,8.8999,8.88,8.885,9305.0
2017-04-06 14:45:00,8.905,8.905,8.885,8.885,5900.0
2017-04-06 14:50:00,8.865,8.91,8.855,8.9,26532.0
2017-04-06 14:55:00,8.855,8.87,8.85,8.87,11945.0
2017-04-06 15:00:00,8.85,8.86,8.84,8.86,17773.0
2017-04-06 15:05:00,8.855,8.86,8.85,8.855,4300.0
2017-04-06 15:10:00,8.845,8.855,8.82,8.855,23377.0
2017-04-06 15:15:00,8.84,8.85,8.84,8.8499,7953.0
2017-04-06 15:20:00,8.875,8.875,8.84,8.84,19431.0
2017-04-06 15:25:00,8.86,8.88,8.86,8.875,16898.0
2017-04-06 15:30:00,8.895,8.9,8.86,8.865,23200.0
2017-04-06 15:35:00,8.875,8.89,8.87,8.89,38545.0
2017-04-06 15:40:00,8.93,8.93,8.875,8.875,50278.0
2017-04-06 15:45:00,8.94,8.95,8.92,8.93,61151.0
2017-04-06 15:50:00,8.945,8.95,8.92,8.94,78092.0
2017-04-06 15:55:00,8.955,8.96,8.945,8.945,39759.0
2017-04-06 16:00:00,8.98,8.985,8.955,8.96,147995.0
2017-04-06 16:05:00,8.98,8.98,8.98,8.98,92120.0
2017-04-06 17:00:00,8.98,8.98,8.98,8.98,12915.0
2017-04-07 09:35:00,8.96,8.98,8.92,8.92,26137.0
2017-04-07 09:40:00,9.05,9.0555,8.97,8.97,28972.0
2017-04-07 09:45:00,9.005,9.04,9.0,9.035,21813.0
2017-04-07 09:50:00,9.0001,9.015,8.98,9.005,13238.0
2017-04-07 09:55:00,8.99,9.03,8.99,9.01,22800.0
2017-04-07 10:00:00,8.99,9.0,8.96,9.0,20054.0
2017-04-07 10:05:00,9.05,9.06,8.98,8.99,21914.0
2017-04-07 10:10:00,9.07,9.09,9.04,9.05,20540.0
2017-04-07 10:15:00,9.07,9.11,9.06,9.08,26394.0
2017-04-07 10:20:00,9.091,9.11,9.06,9.06,23859.0
2017-04-07 10:25:00,9.12,9.12,9.09,9.1,10873.0
2017-04-07 10:30:00,9.1,9.125,9.1,9.12,22100.0
2017-04-07 10:35:00,9.115,9.12,9.095,9.1,6400.0
2017-04-07 10:40:00,9.12,9.12,9.1,9.12,12961.0
2017-04-07 10:45:00,9.11,9.12,9.1,9.12,9456.0
2017-04-07 10:50:00,9.07,9.11,9.07,9.1,14722.0
2017-04-07 10:55:00,9.075,9.09,9.07,9.07,7300.0
2017-04-07 11:00:00,9.075,9.09,9.065,9.07,13381.0
2017-04-07 11:05:00,9.07,9.09,9.07,9.08,22500.0
2017-04-07 11:10:00,9.05,9.07,9.045,9.06,7600.0
2017-04-07 11:15:00,9.045,9.05,9.03,9.04,12066.0
2017-04-07 11:20:00,9.05,9.065,9.03,9.04,13217.0
2017-04-07 11:25:00,9.03,9.05,9.03,9.0439,17579.0
