Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-24 09:35:00,19.64,19.7,19.585,19.585,11427.0,0.00280827163646,19.5969445383,0.000549564287071,19.6145,0.0,0,0,0,224445.325,224445.325,11427.0,19.6416666667,-1,0,0,1,0.0,0,0.0,20170424 10:32:51
2017-04-24 09:40:00,19.55,19.65,19.4224,19.61,31996.0,-0.00458248472505,19.5875556307,-0.000479100588731,19.6083571429,0.0,0,0,0,625227.4368,849672.7618,43423.0,19.5673436151,1,0,0,1,0.0,0,0.0,20170424 10:32:51
2017-04-24 09:45:00,19.56,19.57,19.465,19.555,7554.0,0.000511508951407,19.5820445045,-0.000281358543987,19.6037517007,0.0,0,0,0,147542.21,997214.9718,50977.0,19.5620568452,1,0,0,1,0.0,0,0.0,20170424 10:32:51
2017-04-24 09:50:00,19.725,19.745,19.56,19.56,18106.0,0.00843558282209,19.6106356036,0.00146006710828,19.6152991578,0.0,1,1,0,356265.726667,1353480.69847,69083.0,19.5920949939,1,0,0,1,0.0,0,0.0,20170424 10:32:51
2017-04-24 09:55:00,19.9,19.93,19.725,19.725,40165.0,0.00887198986058,19.6685084829,0.0029510965603,19.6424135237,1.0,1,1,1,797342.191667,2150822.89013,109248.0,19.6875264548,-1,1,1,1,19.9,251,4994.9,20170424 10:32:51
2017-04-24 10:00:00,19.91,19.98,19.9,19.92,10396.0,0.000502512562814,19.7168067863,0.00245561596408,19.66789795,0.0,0,1,1,207192.28,2358015.17013,119644.0,19.7085952504,1,0,1,1,19.91,251,4997.41,20170424 10:32:51
2017-04-24 10:05:00,19.96,19.98,19.865,19.915,14679.0,0.00251130085384,19.7654454291,0.00246686206662,19.6957171929,0.0,0,1,1,292625.865,2650641.03513,134323.0,19.7333370691,1,0,1,1,19.96,251,5009.96,20170424 10:32:51
2017-04-24 10:10:00,19.97,19.975,19.915,19.96,29472.0,0.000501002004008,19.8063563432,0.00206981999651,19.721839365,0.0,0,1,1,588064.64,3238705.67513,163795.0,19.772921488,1,0,1,1,19.97,251,5012.47,20170424 10:32:51
2017-04-24 10:15:00,19.94,19.99,19.92,19.98,51821.0,-0.00150225338007,19.8330850746,0.00134950269943,19.7426165683,0.0,0,1,1,1033828.95,4272534.62513,215616.0,19.8154804149,1,0,1,1,19.94,251,5004.94,20170424 10:32:51
2017-04-24 10:20:00,19.95,19.96,19.9,19.93,12903.0,0.000501504513541,19.8564680597,0.00117898879539,19.7623673713,0.0,0,1,1,257242.81,4529777.43513,228519.0,19.8223230241,1,0,1,1,19.95,251,5007.45,20170424 10:32:51
