Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,67.24,67.84,67.17,67.17,33544.0,33544.0,0.00104321907601,67.1183966489,0.000192247112179,67.045555,0,0,1,2260641.97333,2260641.97333,67.3933333333,-1,0,0,1,0
2017-03-10 09:40:00,67.21,67.73,67.15,67.73,2990.0,36534.0,0.00833705523299,67.2407173191,0.00182246114824,67.1107402381,1,1,1,201934.633333,2462576.60667,67.4050639587,-1,1,1,1,73
2017-03-10 09:45:00,67.68,67.83,67.68,67.83,2496.0,39030.0,0.00147645061273,67.3585738553,0.00175275548624,67.1792411678,0,1,1,169178.88,2631755.48667,67.4290414211,-1,0,1,1,73
2017-03-10 09:50:00,67.7,67.7,67.315,67.51,3450.0,42480.0,-0.0047176765443,67.3888590842,0.000449612086636,67.210742009,0,0,1,232903.75,2864659.23667,67.4354810891,-1,0,1,1,74
2017-03-10 09:55:00,67.52,67.8,67.52,67.8,1009.0,43489.0,0.00429565990224,67.4710872674,0.00122020441172,67.2668618176,1,1,1,68316.0266667,2932975.26333,67.4417729388,1,1,1,1,73
2017-03-10 10:00:00,67.84,67.87,67.47,67.47,13804.0,57293.0,-0.00486725663717,67.4708698139,-3.22291346888e-06,67.2862083112,0,0,1,933196.413333,3866171.67667,67.4806988056,-1,0,1,1,74
2017-03-10 10:05:00,67.57,67.651,67.5321,67.58,12443.0,69736.0,0.00163035423151,67.4926958511,0.000323488303611,67.314188472,0,0,1,840993.7511,4707165.42777,67.4997910371,-1,0,1,1,73
2017-03-10 10:10:00,67.61,67.81,67.57,67.79,2195.0,71931.0,0.00310742823321,67.5521566809,0.00088099651415,67.3595038556,1,0,1,148652.716667,4855818.14443,67.5066125097,1,0,1,1,73
2017-03-10 10:15:00,67.854,67.94,67.54,67.77,3050.0,74981.0,-0.000295028765305,67.5957253447,0.000644963328501,67.3985987265,0,0,1,206637.5,5062455.64443,67.5165127757,1,0,1,1,73
2017-03-10 10:20:00,67.76,67.76,67.68,67.75,1300.0,76281.0,-0.000295115832964,67.6265802758,0.00045646275558,67.4320655145,0,0,1,88049.0,5150504.64443,67.5201510787,1,0,1,1,73
2017-03-10 10:25:00,67.6147,67.6147,67.23,67.23,3163.0,79444.0,-0.00767527675277,67.5472642206,-0.00117285326023,67.4128211798,0,0,1,213054.092033,5363558.73647,67.5137044518,1,0,1,1,74
2017-03-10 10:30:00,67.18,67.2,66.98,66.98,4140.0,83584.0,-0.00371857801577,67.4338113765,-0.0016796067973,67.371600115,0,0,1,277600.8,5641159.53647,67.490901805,-1,0,1,1,74
2017-03-10 10:35:00,67.02,67.05,66.92,67.05,3400.0,86984.0,0.001045088086,67.3570491012,-0.00113833511309,67.3409715326,0,0,1,227822.666667,5868982.20313,67.4719741922,-1,0,1,1,74
