Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-27 09:55:00,3.17,3.185,3.165,3.185,21759.0,,,,,0
2017-04-27 10:00:00,3.185,3.195,3.165,3.185,5042.0,0.0,,,,0
2017-04-27 10:10:00,3.195,3.195,3.165,3.175,9602.0,-0.00313971742543,,,,0
2017-04-27 10:15:00,3.175,3.215,3.165,3.215,30456.0,0.0125984251969,,,,0
2017-04-27 10:20:00,3.215,3.235,3.195,3.21,67725.0,-0.00155520995334,,,,0
2017-04-27 10:25:00,3.21,3.215,3.195,3.195,67899.0,-0.00467289719626,,,,0
2017-04-27 10:30:00,3.195,3.195,3.195,3.195,15293.0,0.0,,,,0
2017-04-27 10:35:00,3.195,3.195,3.185,3.195,15219.0,0.0,,,,0
2017-04-27 10:40:00,3.195,3.215,3.195,3.205,38315.0,0.00312989045383,3.19555555556,,,0
2017-04-27 10:45:00,3.205,3.215,3.195,3.205,27471.0,0.0,3.19744444444,0.000591098748261,,0
2017-04-27 10:50:00,3.205,3.205,3.205,3.205,8801.0,0.0,3.19895555556,0.00047259964555,,0
2017-04-27 10:55:00,3.205,3.205,3.165,3.185,72070.0,-0.00624024960998,3.19616444444,-0.000872506998812,,0
2017-04-27 11:00:00,3.185,3.185,3.175,3.175,13959.0,-0.00313971742543,3.19193155556,-0.00132436517659,,0
2017-04-27 11:05:00,3.175,3.195,3.175,3.195,7484.0,0.00629921259843,3.19254524444,0.000192262546426,,0
2017-04-27 11:10:00,3.195,3.215,3.195,3.205,12338.0,0.00312989045383,3.19503619556,0.000780239877711,,0
2017-04-27 11:15:00,3.205,3.215,3.195,3.195,56777.0,-0.00312012480499,3.19502895644,-2.26573680795e-06,,0
2017-04-27 11:20:00,3.195,3.205,3.195,3.205,8044.0,0.00312989045383,3.19702316516,0.000624159823994,,0
2017-04-27 14:10:00,3.145,3.145,3.125,3.125,21295.0,-0.0249609984399,3.18261853212,-0.00450563924219,,0
2017-04-27 15:45:00,3.185,3.195,3.185,3.185,60648.0,0.0192,3.1830948257,0.000149654622539,,0
