Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-24 09:50:00,29.295,29.31,29.225,29.265,19088.0,,,,,0,0.0,0.0,1.0,558833.013333,1870893.075,63831.0,29.3101012831,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 09:55:00,29.255,29.3,29.255,29.295,5816.0,-0.00136542072026,,,,0,0.0,0.0,1.0,170234.32,2041127.395,69647.0,29.3067525522,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:00:00,29.315,29.335,29.255,29.255,13956.0,0.00205093146471,,,,0,0.0,0.0,1.0,408934.06,2450061.455,83603.0,29.3059035561,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:05:00,29.375,29.375,29.315,29.315,25344.0,0.00204673375405,,,,0,0.0,0.0,1.0,743973.12,3194034.575,108947.0,29.3173247083,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:10:00,29.33,29.375,29.33,29.37,18047.0,-0.00153191489362,,,,0,0.0,0.0,1.0,529589.215,3723623.79,126994.0,29.3212576185,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:15:00,29.385,29.385,29.335,29.335,13595.0,0.0018752130924,,,,0,0.0,0.0,1.0,399262.491667,4122886.28167,140589.0,29.3258098547,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:20:00,29.375,29.385,29.375,29.385,11962.0,-0.00034030968181,,,,0,0.0,0.0,1.0,351423.623333,4474309.905,152551.0,29.3299283846,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:25:00,29.365,29.385,29.365,29.375,11721.0,-0.000340425531915,,,,0,0.0,0.0,1.0,344265.305,4818575.21,164272.0,29.33290646,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:30:00,29.385,29.385,29.34,29.365,10751.0,0.000681082921846,29.3422222222,,,0,0.0,0.0,1.0,315756.87,5134332.08,175023.0,29.3351849757,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:33:02
2017-04-24 10:35:00,29.365,29.405,29.365,29.385,25358.0,-0.000680619363621,29.3467777778,0.000155255983035,,0,0.0,0.0,1.0,744975.776667,5879307.85667,200381.0,29.3406453539,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:40:13
2017-04-24 10:40:00,29.385,29.395,29.365,29.365,7058.0,0.000681082921846,29.3544222222,0.000260486670882,,0,0.0,0.0,1.0,207375.803333,6285744.45167,214214.0,29.3432943303,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:45:03
2017-04-24 10:45:00,29.395,29.405,29.375,29.385,31228.0,0.00034030968181,29.3625377778,0.000276467903,,0,0.0,0.0,1.0,917842.966667,7203587.41833,245442.0,29.3494488243,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:50:02
2017-04-24 10:50:00,29.385,29.3979,29.375,29.395,10211.0,-0.000340193910529,29.3670302222,0.000152999188233,,0,0.0,0.0,1.0,300060.105633,7503647.52397,255653.0,29.3509073782,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 10:55:13
2017-04-24 10:55:00,29.395,29.395,29.385,29.385,7766.0,0.00034030968181,29.3726241778,0.000190484210124,,0,0.0,0.0,1.0,228255.683333,7731903.2073,263419.0,29.3521090252,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 11:00:15
2017-04-24 11:05:00,29.395,29.405,29.395,29.395,11304.0,0.0,29.3770993422,0.00015235834624,,0,0.0,0.0,1.0,332318.76,8877199.4823,302380.0,29.3577600446,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 11:10:04
2017-04-24 11:10:00,29.395,29.405,29.395,29.395,12238.0,0.0,29.3806794738,0.000121868109368,,0,0.0,0.0,1.0,359776.803333,9236976.28563,314618.0,29.359338263,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 11:15:10
2017-04-24 11:15:00,29.365,29.395,29.365,29.395,17415.0,-0.00102058173159,29.377543579,-0.000106733227812,,0,0.0,0.0,1.0,511565.625,9748541.91063,332033.0,29.3601597149,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 11:20:03
2017-04-24 11:20:00,29.345,29.375,29.335,29.365,15504.0,-0.000681082921846,29.3710348632,-0.000221554119627,,0,0.0,0.0,1.0,455068.24,10203610.1506,347537.0,29.3597808309,1.0,0.0,0.0,1.0,0.0,0.0,0.0,20170424 11:25:04
2017-04-24 15:45:00,29.545,29.565,29.545,29.565,31047.0,0.00681547111944,29.4058278906,0.00118460338624,,0,,,,,,,,,,,,,,,
