Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20
2017-04-20 15:55:00,15.61,15.62,15.59,15.6,38960.0,,,,,0
2017-04-20 16:00:00,15.59,15.615,15.57,15.61,48958.0,-0.00128122998078,,,,0
2017-04-20 16:05:00,15.59,15.59,15.59,15.59,13400.0,0.0,,,,0
2017-04-21 09:35:00,15.59,15.68,15.5,15.54,7963.0,0.0,,,,0
2017-04-21 09:40:00,15.58,15.61,15.48,15.57,9410.0,-0.000641436818473,,,,0
2017-04-21 09:45:00,15.46,15.58,15.41,15.58,9696.0,-0.00770218228498,,,,0
2017-04-21 09:50:00,15.36,15.465,15.345,15.46,3861.0,-0.00646830530401,,,,0
2017-04-21 09:55:00,15.315,15.35,15.29,15.35,4250.0,-0.0029296875,,,,0
