,Open,High,Low,Close,Volume
2017-03-16 13:35:00,89.6,89.619,89.55,89.55,18647.0
2017-03-16 13:40:00,89.55,89.56,89.47,89.47,20874.0
2017-03-16 13:45:00,89.46,89.535,89.46,89.52,9302.0
2017-03-16 13:50:00,89.52,89.56,89.49,89.52,13572.0
2017-03-16 13:55:00,89.53,89.54,89.5,89.515,11342.0
2017-03-16 14:00:00,89.51,89.6,89.48,89.58,37890.0
2017-03-16 14:05:00,89.6,89.66,89.52,89.57,27022.0
2017-03-16 14:10:00,89.59,89.63,89.55,89.61,10104.0
2017-03-16 14:15:00,89.6,89.65,89.56,89.65,11484.0
2017-03-16 14:20:00,89.63,89.6334,89.6,89.6318,10950.0
2017-03-16 14:25:00,89.63,89.64,89.57,89.57,9611.0
2017-03-16 14:30:00,89.58,89.61,89.55,89.59,12294.0
2017-03-16 14:35:00,89.59,89.62,89.55,89.56,21020.0
2017-03-16 14:40:00,89.56,89.58,89.5,89.54,37748.0
2017-03-16 14:45:00,89.53,89.53,89.49,89.5,18674.0
2017-03-16 14:50:00,89.5,89.54,89.49,89.535,12930.0
2017-03-16 14:55:00,89.535,89.57,89.5,89.54,23242.0
2017-03-16 15:00:00,89.535,89.54,89.49,89.53,33765.0
2017-03-16 15:05:00,89.53,89.54,89.47,89.5,39917.0
2017-03-16 15:10:00,89.49,89.53,89.49,89.5,34549.0
2017-03-16 15:15:00,89.5056,89.56,89.5,89.55,26751.0
2017-03-16 15:20:00,89.56,89.64,89.54,89.56,30479.0
2017-03-16 15:25:00,89.5688,89.68,89.555,89.61,15037.0
2017-03-16 15:30:00,89.6013,89.67,89.6013,89.66,12796.0
2017-03-16 15:35:00,89.66,89.66,89.58,89.64,24237.0
2017-03-16 15:40:00,89.645,89.77,89.64,89.74,22235.0
2017-03-16 15:45:00,89.75,89.805,89.64,89.65,60593.0
2017-03-16 15:50:00,89.65,89.68,89.6,89.66,109576.0
2017-03-16 15:55:00,89.67,89.67,89.58,89.6,117318.0
2017-03-16 16:00:00,89.6,89.67,89.57,89.61,149850.0
2017-03-16 16:05:00,89.62,89.62,89.62,89.62,99003.0
2017-03-16 16:35:00,89.62,89.62,89.62,89.62,679.0
2017-03-17 08:20:00,90.28,90.28,90.28,90.28,115.0
2017-03-17 09:35:00,89.6,89.8,89.53,89.53,416174.0
2017-03-17 09:40:00,89.69,89.95,89.69,89.8,9534.0
2017-03-17 09:45:00,89.79,89.87,89.71,89.8488,10045.0
2017-03-17 09:50:00,89.81,90.09,89.81,90.02,25649.0
2017-03-17 09:55:00,90.04,90.04,89.86,89.89,7000.0
2017-03-17 10:00:00,89.89,90.03,89.88,90.01,13681.0
2017-03-17 10:05:00,89.985,90.04,89.79,89.85,15795.0
2017-03-17 10:10:00,89.87,89.9989,89.83,89.99,7368.0
2017-03-17 10:15:00,89.97,90.07,89.93,90.03,12219.0
2017-03-17 10:20:00,90.026,90.13,89.95,89.99,21776.0
2017-03-17 10:25:00,90.01,90.115,89.94,89.99,10971.0
2017-03-17 10:30:00,89.99,89.99,89.8,89.9,14735.0
2017-03-17 10:35:00,89.9,89.92,89.79,89.85,18699.0
2017-03-17 10:40:00,89.85,89.86,89.74,89.81,10342.0
2017-03-17 10:45:00,89.85,89.85,89.76,89.83,6329.0
2017-03-17 10:50:00,89.85,90.0599,89.82,90.05,12440.0
2017-03-17 10:55:00,90.0799,90.08,89.94,89.96,12618.0
2017-03-17 11:00:00,89.96,90.32,89.96,90.18,18346.0
2017-03-17 11:05:00,90.24,90.24,89.97,89.98,11492.0
2017-03-17 11:10:00,89.97,90.03,89.93,90.011,6750.0
2017-03-17 11:15:00,90.0387,90.13,90.03,90.13,8158.0
2017-03-17 11:20:00,90.13,90.23,90.13,90.2172,10296.0
2017-03-17 11:25:00,90.2,90.23,90.1,90.17,7471.0
2017-03-17 11:30:00,90.1525,90.17,90.05,90.09,93115.0
2017-03-17 11:35:00,90.09,90.21,90.04,90.21,13975.0
2017-03-17 11:40:00,90.19,90.23,90.135,90.21,14531.0
2017-03-17 11:45:00,90.22,90.31,90.19,90.2386,10238.0
2017-03-17 11:50:00,90.23,90.23,90.15,90.19,11900.0
2017-03-17 11:55:00,90.19,90.24,90.17,90.17,14455.0
2017-03-17 12:00:00,90.2,90.21,90.14,90.18,11882.0
2017-03-17 12:05:00,90.18,90.19,90.11,90.11,14893.0
2017-03-17 12:10:00,90.102,90.17,90.09,90.12,5586.0
2017-03-17 12:15:00,90.12,90.13,90.04,90.079,6386.0
2017-03-17 12:20:00,90.04,90.09,89.99,90.08,8139.0
2017-03-17 12:25:00,90.08,90.1,90.03,90.0507,7411.0
2017-03-17 12:30:00,90.03,90.09,90.03,90.06,5221.0
2017-03-17 12:35:00,90.05,90.11,90.02,90.04,7937.0
2017-03-17 12:40:00,90.02,90.06,90.02,90.03,9509.0
2017-03-17 12:45:00,90.07,90.07,89.97,90.04,5637.0
2017-03-17 12:50:00,90.04,90.06,89.99,90.0,5307.0
2017-03-17 12:55:00,90.0,90.0148,89.96,89.99,2500.0
2017-03-17 13:00:00,89.97,90.03,89.97,90.01,5950.0
2017-03-17 13:05:00,90.01,90.03,89.96,90.02,9128.0
2017-03-17 13:10:00,90.02,90.02,89.98,89.99,7893.0
2017-03-17 13:15:00,90.0,90.0,89.96,89.97,7802.0
2017-03-17 13:20:00,89.99,90.01,89.98,90.01,8886.0
2017-03-17 13:25:00,90.01,90.01,89.98,90.01,8910.0
2017-03-17 13:30:00,90.01,90.11,90.005,90.05,17827.0
2017-03-17 13:35:00,90.05,90.0867,90.04,90.06,13311.0
2017-03-17 13:40:00,90.08,90.18,90.08,90.17,4036.0
2017-03-17 13:45:00,90.1752,90.19,90.15,90.18,8389.0
2017-03-17 13:50:00,90.15,90.17,90.13,90.15,7083.0
2017-03-17 13:55:00,90.14,90.15,90.11,90.125,17388.0
2017-03-17 14:00:00,90.11,90.17,90.08,90.153,35556.0
2017-03-17 14:05:00,90.155,90.16,90.12,90.15,5195.0
2017-03-17 14:10:00,90.14,90.14,90.09,90.14,4996.0
2017-03-17 14:15:00,90.15,90.16,90.12,90.15,15627.0
2017-03-17 14:20:00,90.14,90.16,90.1214,90.13,7393.0
2017-03-17 14:25:00,90.13,90.15,90.04,90.05,7066.0
2017-03-17 14:30:00,90.06,90.07,90.01,90.02,8676.0
2017-03-17 14:35:00,90.02,90.03,89.98,89.98,8545.0
2017-03-17 14:40:00,89.98,90.03,89.96,90.03,11586.0
2017-03-17 14:45:00,90.03,90.0399,90.0,90.015,11259.0
2017-03-17 14:50:00,90.01,90.015,89.97,90.0,11032.0
2017-03-17 14:55:00,89.995,90.0,89.95,89.9565,7092.0
2017-03-17 15:00:00,89.97,90.01,89.96,89.98,12210.0
2017-03-17 15:05:00,90.0,90.01,89.97,89.98,21384.0
2017-03-17 15:10:00,89.99,90.02,89.98,90.02,11717.0
2017-03-17 15:15:00,90.02,90.045,89.97,89.97,16951.0
2017-03-17 15:20:00,89.97,89.98,89.88,89.89,18737.0
2017-03-17 15:25:00,89.89,89.91,89.885,89.905,51749.0
