Date,Open,High,Low,Close,Volume,TotalVolume,EMA,VP,TotalVP,VWAP,EMA>VWAP
2017-03-08 19:55:00,246.89,246.89,246.89,246.89,119.0,3143278.0,247.261792979,29379.91,779911456.108,248.120419545,-1
2017-03-09 05:30:00,247.25,247.25,247.24,247.24,391.0,3143669.0,247.257434383,96672.1433333,780008128.251,248.120310456,-1
