Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,QTY
2017-03-10 09:35:00,13.18,13.26,13.16,13.16,222327.0,222327.0,-0.0112697220135,13.1120028256,0.000915976364366,12.999955,0,0,1,2933234.22,2933234.22,13.1933333333,-1,0,0,1,0
2017-03-10 09:40:00,13.15,13.17,13.06,13.07,156499.0,378826.0,-0.00683890577508,13.1036022605,-0.000640677494128,13.0066259524,0,0,1,2050136.9,4983371.12,13.1547758602,-1,0,0,1,0
2017-03-10 09:45:00,13.065,13.095,12.94,12.95,199356.0,578182.0,-0.00918133129304,13.0728818084,-0.00234442800384,13.0012330045,0,0,1,2590631.22,7574002.34,13.0996854624,-1,0,0,1,0
2017-03-10 09:50:00,12.96,13.02,12.94,12.96,96867.0,675049.0,0.000772200772201,13.0503054467,-0.00172696135431,12.9973060517,0,0,1,1256687.88,8830690.22,13.0815544057,-1,0,0,1,0
2017-03-10 09:55:00,12.97,13.13,12.97,13.11,132210.0,807259.0,0.0115740740741,13.0622443574,0.000914837641982,13.0080388087,1,0,1,1727984.7,10558674.92,13.0796620663,-1,0,0,1,0
2017-03-10 10:00:00,13.105,13.17,13.06,13.17,104801.0,912060.0,0.0045766590389,13.0837954859,0.0016498794495,13.0234636841,1,1,1,1376386.46667,11935061.3867,13.0858292071,-1,1,1,1,379
2017-03-10 10:05:00,13.17,13.17,13.07,13.08,99395.0,1011455.0,-0.00683371298405,13.0830363887,-5.8018116925e-05,13.0288480951,0,0,1,1302737.13333,13237798.52,13.0878768902,-1,0,1,1,382
2017-03-10 10:10:00,13.085,13.12,13.02,13.1,99656.0,1111111.0,0.00152905198777,13.086429111,0.000259322236684,13.035624467,0,0,1,1303500.48,14541299.0,13.0871704087,-1,0,1,1,381
2017-03-10 10:15:00,13.1,13.115,13.02,13.06,90057.0,1201168.0,-0.0030534351145,13.0811432888,-0.000403916312695,13.0379459463,0,0,1,1176594.705,15717893.705,13.0855081929,-1,0,1,1,382
2017-03-10 10:20:00,13.06,13.09,13.02,13.02,75748.0,1276916.0,-0.00306278713629,13.068914631,-0.000934830961203,13.0362368086,0,0,1,988006.413333,16705900.1183,13.0830063358,-1,0,1,1,384
