Date,Open,High,Low,Close,Volume,TotalVolume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,timestamp
2017-03-17 09:35:00,92.15,93.8018,91.15,93.47,123853.0,123853.0,0.00505376344086,93.0257407476,0.00119534198417,93.17025,0.0,1,1,0,11494458.3985,11494458.3985,92.8072666667,1,0,0,1,0.0,0,20170317 14:35:57
2017-03-17 09:40:00,93.5355,93.5519,92.63,93.0,17363.0,141216.0,-0.00502835134268,93.0205925981,-5.53411290952e-05,93.1540357143,0.0,0,0,0,1615811.77657,13110270.175,92.8384189825,1,0,0,1,0.0,0,20170317 14:35:57
2017-03-17 09:45:00,92.925,94.85,92.905,94.7,29241.0,170457.0,0.0182795698925,93.3564740785,0.00361082929055,93.3012704082,1.0,1,1,1,2753088.885,15863359.06,93.0636997016,1,1,1,1,94.7,94,20170317 14:35:57
2017-03-17 09:50:00,94.55,95.85,94.05,95.8,36756.0,207213.0,0.0116156282999,93.8451792628,0.00523482906918,93.539244655,0.0,1,1,1,3500396.4,19363755.46,93.4485551584,1,0,1,1,95.8,94,20170317 14:35:57
2017-03-17 09:55:00,95.7,96.25,95.4,96.025,42909.0,250122.0,0.00234864300626,94.2811434102,0.00464556784767,93.7759832593,0.0,0,1,1,4114615.525,23478370.985,93.867676514,1,0,1,1,96.025,94,20170317 14:35:57
2017-03-17 10:00:00,96.05,96.05,95.0,95.0,20877.0,270999.0,-0.0106743035668,94.4249147282,0.00152492123826,93.8925562822,0.0,0,1,1,1990621.95,25468992.935,93.9818705421,1,0,1,1,95.0,94,20170317 14:35:57
2017-03-17 10:05:00,95.0,95.2,94.75,94.775,7351.0,278350.0,-0.00236842105263,94.4949317825,0.000741510379588,93.9765985411,0.0,0,0,1,697671.158333,26166664.0934,94.0063376805,1,0,1,1,94.775,94,20170317 14:35:57
2017-03-17 10:10:00,94.75,94.9,94.3,94.3,11597.0,289947.0,-0.00501187021894,94.455945426,-0.000412576164397,94.00739868,0.0,0,0,1,1095916.5,27262580.5934,94.026082675,1,0,1,1,94.3,94,20170317 14:35:57
2017-03-17 10:15:00,94.275,94.45,93.3,93.35,8505.0,298452.0,-0.0100742311771,94.2347563408,-0.00234171691586,93.9447892819,0.0,0,0,1,796918.5,28059499.0934,94.0167902824,1,0,1,1,93.35,94,20170317 14:35:57
2017-03-17 10:20:00,93.3,93.7,93.1,93.45,4140.0,302592.0,0.00107123727906,94.0778050727,-0.0016655348224,93.8976664932,0.0,0,0,1,386745.0,28446244.0934,94.0085795175,1,0,1,1,93.45,94,20170317 14:35:57
2017-03-17 10:25:00,93.485,94.0,93.4,93.6525,4495.0,307087.0,0.00216693418941,93.9927440581,-0.00090415602774,93.8743173033,0.0,0,0,1,421110.329167,28867354.4225,94.0038309096,-1,0,1,1,93.6525,94,20170317 14:35:57
2017-03-17 10:30:00,93.505,94.0,93.4,93.8403,5470.0,312557.0,0.00200528549692,93.9622552465,-0.000324374098575,93.8710775602,0.0,0,0,1,512794.813667,29380149.2362,93.9993320777,-1,0,1,1,93.8403,94,20170317 14:35:57
2017-03-17 10:35:00,93.65,93.8,93.25,93.25,6336.0,318893.0,-0.00629047434844,93.8198041972,-0.00151604544748,93.8119273163,0.0,0,0,1,591993.6,29972142.8362,93.9880863995,-1,0,1,1,93.25,94,20170317 14:35:57
2017-03-17 10:40:00,93.1,93.2396,92.7,93.15,11214.0,330107.0,-0.00107238605898,93.6858433578,-0.00142785247302,93.7488866195,-1.0,0,0,0,1043236.9248,31015379.761,93.9555349053,-1,0,1,1,93.15,94,20170317 14:35:57
2017-03-17 10:45:00,93.65,93.8,93.5,93.575,6952.0,337059.0,0.00456253354804,93.6636746862,-0.000236627763152,93.7323259891,0.0,1,0,0,650881.0,31666260.761,93.9487174679,-1,0,1,1,93.575,94,20170317 14:35:57
2017-03-17 10:50:00,93.575,93.825,93.575,93.7,3000.0,340059.0,0.00133582687684,93.670939749,7.75654252532e-05,93.7292473235,0.0,0,0,0,281100.0,31947360.761,93.9465232827,-1,0,1,1,93.7,94,20170317 14:35:57
2017-03-17 10:55:00,93.95,93.95,93.5,93.55,5389.0,345448.0,-0.00160085378869,93.6467517992,-0.000258222559297,93.7121761498,0.0,0,0,0,504769.666667,32452130.4277,93.9421575104,-1,0,1,1,93.55,94,20170317 14:35:57
2017-03-17 11:00:00,93.7,93.95,93.55,93.65,8965.0,354413.0,0.00106894708712,93.6474014393,6.93713505839e-06,93.7062546117,0.0,0,0,0,840169.916667,33292300.3443,93.9364536412,-1,0,1,1,93.65,94,20170317 14:35:57
2017-03-17 11:05:00,93.6,93.6,93.116,93.4,2310.0,356723.0,-0.00266951414842,93.5979211515,-0.000528367975059,93.6770875059,0.0,0,0,0,215689.32,33507989.6643,93.932798458,-1,0,1,1,93.4,94,20170317 14:35:57
2017-03-17 11:10:00,93.45,93.95,93.4283,93.65,2600.0,359323.0,0.00267665952891,93.6083369212,0.000111282062438,93.6745077434,0.0,0,0,0,243557.86,33751547.5243,93.9309410317,-1,0,1,1,93.65,94,20170317 14:35:57
2017-03-17 11:15:00,93.75,93.868,93.3,93.65,5386.0,364709.0,0.0,93.6166695369,8.90157440943e-05,93.6721736726,0.0,0,0,0,504161.916,34255709.4403,93.9261423226,-1,0,1,1,93.65,94,20170317 14:35:57
2017-03-17 11:20:00,93.55,93.75,93.45,93.55,3900.0,368609.0,-0.00106780565937,93.6033356296,-0.00014243090952,93.6605380847,0.0,0,0,0,364975.0,34620684.4403,93.9225152949,-1,0,1,1,93.55,94,20170317 14:35:57
2017-03-17 11:25:00,93.5,93.55,93.2497,93.2497,3400.0,372009.0,-0.00321004810262,93.5326085036,-0.000755604759542,93.6214106481,0.0,0,0,0,317389.32,34938073.7603,93.9172809269,-1,0,1,1,93.2497,94,20170317 14:35:57
2017-03-17 11:30:00,93.2911,93.4,93.15,93.35,3934.0,375943.0,0.00107560667755,93.4960868029,-0.000390470246825,93.5955620149,0.0,0,0,0,367042.2,35305115.9603,93.9108214818,-1,0,1,1,93.35,94,20170317 14:35:57
2017-03-17 11:35:00,93.35,93.5,93.3,93.495,2346.0,378289.0,0.00155329405463,93.4958694423,-2.32480941498e-06,93.5859846802,0.0,0,0,0,219190.69,35524306.6503,93.9078499516,-1,0,1,1,93.495,94,20170317 14:35:57
2017-03-17 11:40:00,93.3,93.35,93.1,93.35,3301.0,381590.0,-0.00155088507407,93.4666955539,-0.000312033982253,93.5635099487,0.0,0,0,0,307873.266667,35832179.917,93.902303302,-1,0,1,1,93.35,94,20170317 14:35:57
2017-03-17 11:45:00,93.35,93.5,93.3,93.3,2700.0,384290.0,-0.000535618639529,93.4333564431,-0.000356695083478,93.5384137631,0.0,0,0,0,252090.0,36084269.917,93.898539949,-1,0,1,1,93.3,94,20170317 14:35:57
2017-03-17 11:50:00,93.35,93.35,93.15,93.15,1225.0,385515.0,-0.0016077170418,93.3766851545,-0.000606542361057,93.5014219762,0.0,0,0,0,114190.416667,36198460.3337,93.8963732505,-1,0,1,1,93.15,94,20170317 14:35:57
2017-03-17 11:55:00,93.1804,93.3,93.1804,93.25,700.0,386215.0,0.00107353730542,93.3513481236,-0.000271342154124,93.4774770261,0.0,0,0,0,65270.4266667,36263730.7603,93.8951898821,-1,0,1,1,93.25,94,20170317 14:35:57
2017-03-17 12:00:00,93.175,93.325,93.175,93.325,1310.0,387525.0,0.000804289544236,93.3460784989,-5.64493692027e-05,93.4629554045,0.0,0,0,0,122190.25,36385921.0103,93.8930933755,-1,0,1,1,93.325,94,20170317 14:35:57
2017-03-17 12:05:00,93.45,93.65,93.45,93.55,1700.0,389225.0,0.00241092954728,93.3868627991,0.000436914982217,93.471245366,0.0,0,0,0,159035.0,36544956.0103,93.8915948624,-1,0,1,1,93.55,94,20170317 14:35:57
2017-03-17 12:10:00,93.65,93.8,93.6,93.6,4300.0,393525.0,0.00053447354356,93.4294902393,0.000456460779431,93.4835077121,0.0,0,0,0,402766.666667,36947722.677,93.8891370993,-1,0,1,1,93.6,94,20170317 14:35:57
2017-03-17 12:15:00,93.5,93.5,93.25,93.3362,2629.0,396154.0,-0.00281837606838,93.4108321914,-0.000199701912177,93.4694784062,0.0,0,0,0,245448.873267,37193171.5503,93.8856392975,-1,0,1,1,93.3362,94,20170317 14:35:57
2017-03-17 12:20:00,93.25,93.7,93.25,93.7,2600.0,398754.0,0.00389773742664,93.4686657531,0.000619131211655,93.4914328437,0.0,1,0,0,243230.0,37436401.5503,93.883450825,-1,0,1,1,93.7,94,20170317 14:35:57
2017-03-17 12:25:00,93.9,93.9,93.3,93.3,3581.0,402335.0,-0.0042689434365,93.4349326025,-0.000360903307596,93.4732011443,0.0,0,0,0,334823.5,37771225.0503,93.8800379044,-1,0,1,1,93.3,94,20170317 14:35:57
