Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,8.56,8.57,8.535,8.545,32495.0,-0.0017523364486,8.549142848,-0.000121133376658,8.544,0.0,0,0,1,277832.25,277832.25,32495.0,8.55,-1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 09:40:00,8.545,8.575,8.545,8.575,27115.0,0.00351082504389,8.5543142784,0.000604906303702,8.54695238095,0.0,1,0,1,232239.975,510072.225,59610.0,8.55682310015,-1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 09:45:00,8.575,8.595,8.575,8.595,974.0,0.00233236151603,8.56245142272,0.000951232799635,8.55152834467,0.0,0,0,1,8365.03666667,518437.261667,60584.0,8.55732968551,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 09:50:00,8.595,8.635,8.595,8.625,36206.0,0.00349040139616,8.57496113818,0.00146099695501,8.55852564518,0.0,1,1,1,312035.376667,830472.638333,96790.0,8.58014917175,-1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 09:55:00,8.625,8.625,8.605,8.605,11000.0,-0.00231884057971,8.58096891054,0.000700618028233,8.56295177421,0.0,0,0,1,94728.3333333,925200.971667,107790.0,8.58336554102,-1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:00:00,8.605,8.615,8.595,8.605,12023.0,0.0,8.58577512843,0.000560102005024,8.56695636714,0.0,0,0,1,103457.915,1028658.88667,119813.0,8.58553651663,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:05:00,8.605,8.615,8.595,8.615,13167.0,0.00116211504939,8.59162010275,0.000680774213864,8.57153195122,0.0,0,0,1,113345.925,1142004.81167,132980.0,8.58779374091,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:10:00,8.615,8.615,8.615,8.615,4060.0,0.0,8.5962960822,0.000544248860501,8.57567176539,0.0,0,0,1,34976.9,1176981.71167,137040.0,8.58859976406,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:15:00,8.615,8.625,8.615,8.625,24219.0,0.00116076610563,8.60203686576,0.000667820594559,8.5803696925,0.0,0,0,1,208808.145,1385789.85667,161259.0,8.59356598185,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:20:00,8.625,8.635,8.625,8.635,32269.0,0.00115942028986,8.60862949261,0.00076640299866,8.58557257893,0.0,0,0,1,278535.251667,1664325.10833,193528.0,8.59991891785,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:25:00,8.635,8.635,8.635,8.635,15984.0,0.0,8.61390359408,0.000612652859939,8.59027995236,0.0,0,0,1,138021.84,1802346.94833,209512.0,8.60259530878,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:30:00,8.635,8.645,8.635,8.645,40054.0,0.0011580775912,8.62012287527,0.000722004967331,8.59549138547,0.0,0,0,1,346133.316667,2148480.265,249566.0,8.60886605147,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:35:00,8.645,8.655,8.645,8.655,17304.0,0.00115673799884,8.62709830021,0.000809202495993,8.60115887257,0.0,0,0,1,149708.44,2298188.705,266870.0,8.61164126728,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:40:00,8.655,8.685,8.655,8.685,93551.0,0.00346620450607,8.63867864017,0.0013423215494,8.60914374185,0.0,1,1,1,811554.925,3109743.63,360421.0,8.62808668196,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:45:00,8.685,8.685,8.675,8.685,26295.0,0.0,8.64794291214,0.00107241771012,8.61636814739,0.0,0,1,1,228284.425,3338028.055,386716.0,8.63172988705,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:50:00,8.685,8.685,8.645,8.645,34018.0,-0.00460564191134,8.64735432971,-6.80603969531e-05,8.61909499049,0.0,0,0,1,294539.183333,3632567.23833,420734.0,8.6338808804,1,0,0,1,0.0,0,0.0,20170427 15:50:01
2017-04-27 10:55:00,8.645,8.645,8.635,8.635,14120.0,-0.00115673799884,8.64488346377,-0.000285736636633,8.6206097533,0.0,0,0,1,121973.266667,3754540.505,434854.0,8.63402545452,1,0,0,1,0.0,0,0.0,20170427 15:50:01
