,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-07 09:35:00,21.33,21.34,21.09,21.23,5501.0,0.00282087447109,1,1,21.34,-1,21.2667007431,0.000744666444313,21.26375,0.0,0,0,1,116914.586667,116914.586667,5501.0,21.2533333333,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 09:40:00,21.36,21.41,21.26,21.26,3384.0,0.0014064697609,1,1,21.09,1,21.2853605945,0.000877421072436,21.2729166667,0.0,0,0,1,72225.84,189140.426667,8885.0,21.28761133,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 09:45:00,21.3,21.37,21.3,21.35,2800.0,-0.00280898876404,0,0,21.09,1,21.2882884756,0.000137553746651,21.2754960317,0.0,0,0,1,59705.3333333,248845.76,11685.0,21.2961711596,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 09:50:00,21.305,21.34,21.29,21.305,8700.0,0.000234741784038,0,0,21.1028,1,21.2916307805,0.00015700204752,21.2783059335,0.0,0,0,1,185411.5,434257.26,20385.0,21.3027844003,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 09:55:00,21.34,21.35,21.31,21.33,2500.0,0.00164280685285,1,1,21.115088,1,21.3013046244,0.000454349598809,21.2841815589,0.0,0,0,1,53333.3333333,487590.593333,22885.0,21.3061216226,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:00:00,21.325,21.33,21.27,21.32,6200.0,-0.000702905342081,0,0,21.12688448,1,21.3060436995,0.000222478163006,21.2880690295,0.0,0,0,1,132111.666667,619702.26,29085.0,21.3065930892,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:05:00,21.37,21.38,21.3,21.3,23815.0,0.0021101992966,1,1,21.1382091008,1,21.3188349596,0.000600358296377,21.295871979,0.0,0,0,1,508450.25,1128152.51,52900.0,21.3261344045,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:10:00,21.34,21.39,21.33,21.365,9000.0,-0.00140383715489,0,0,21.1490807368,1,21.3230679677,0.000198557195382,21.3000746477,0.0,0,0,1,192180.0,1320332.51,61900.0,21.3300890145,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:15:00,21.39,21.4,21.34,21.34,3817.0,0.00234301780694,1,1,21.1595175073,1,21.3364543741,0.000627789888537,21.308638967,0.0,0,0,1,81594.7366667,1401927.24667,65717.0,21.3327943556,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:20:00,21.39,21.395,21.37,21.37,7350.0,0.0,0,0,21.169536807,1,21.3471634993,0.00050191681253,21.3163876368,0.0,0,0,1,157179.75,1559106.99667,73067.0,21.3380458575,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:25:00,21.37,21.395,21.365,21.395,16559.0,-0.000935016362786,0,0,21.1791553347,1,21.3517307995,0.00021395349018,21.3214935761,0.0,0,0,1,353976.223333,1913083.22,89626.0,21.345181309,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:30:00,21.345,21.36,21.31,21.36,4700.0,-0.00116986429574,0,0,21.1883891213,1,21.3503846396,-6.30468744544e-05,21.3237322832,0.0,0,0,1,100290.166667,2013373.38667,94326.0,21.3448400936,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:35:00,21.39,21.39,21.325,21.34,5272.0,0.00210822206606,1,1,21.1972535565,1,21.3583077117,0.000371097393367,21.3300434943,0.0,0,0,1,112653.853333,2126027.24,99598.0,21.3460836563,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:40:00,21.4,21.41,21.38,21.41,8245.0,0.000467508181393,0,0,21.2057634142,1,21.3666461693,0.000390408162588,21.3367060186,0.0,0,0,1,176415.516667,2302442.75667,107843.0,21.3499509163,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:45:00,21.395,21.42,21.39,21.3975,7580.0,-0.000233644859813,0,0,21.2139328777,1,21.3723169355,0.000265402725857,21.3422578264,0.0,0,0,1,162224.633333,2464667.39,115423.0,21.3533471665,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:50:00,21.34,21.395,21.335,21.39,10108.0,-0.0025706940874,0,0,21.2304182474,1,21.3658535484,-0.000302418643281,21.3420427953,0.0,0,0,1,215873.186667,2680540.57667,125531.0,21.3536144591,1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 10:55:00,21.3,21.34,21.29,21.33,2600.0,-0.00187441424555,0,0,21.2455847876,1,21.3526828387,-0.000616437328062,21.3380387196,0.0,0,0,1,55406.0,2735946.57667,128131.0,21.3527294462,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:00:00,21.335,21.34,21.295,21.3,4602.0,0.00164319248826,1,1,21.2595380046,1,21.349146271,-0.000165626388272,21.3377493177,0.0,0,0,1,98129.98,2834076.55667,132733.0,21.3517102504,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:05:00,21.33,21.34,21.32,21.34,8548.0,-0.000234356690884,0,0,21.2723749643,1,21.3453170168,-0.000179363340444,21.3370112874,0.0,0,0,1,182328.84,3016405.39667,141281.0,21.3503967035,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:10:00,21.305,21.33,21.3,21.33,4003.0,-0.00117205813408,0,0,21.2841849671,1,21.3372536134,-0.000377759831175,21.3339625934,0.0,0,0,1,85310.6016667,3101715.99833,145284.0,21.3493295775,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:15:00,21.31,21.31,21.26,21.3,5353.0,0.000234686693265,0,0,21.42,-1,21.3318028907,-0.000255455682388,21.3316804416,0.0,0,0,1,113983.213333,3215699.21167,150637.0,21.3473397085,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:20:00,21.3,21.31,21.29,21.3,3500.0,-0.000469263256687,0,0,21.4136,-1,21.3254423126,-0.000298173491395,21.3286632567,-1.0,0,0,0,74550.0,3290249.21167,154137.0,21.3462647623,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:25:00,21.28,21.32,21.27,21.3,12130.0,-0.00093896713615,0,0,21.407456,-1,21.3163538501,-0.000426179320613,21.3240286609,0.0,0,0,0,258247.7,3548496.91167,166267.0,21.3421599696,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:30:00,21.27,21.28,21.26,21.27,2600.0,-0.00046992481203,0,0,21.40155776,-1,21.3070830801,-0.000434913497798,21.3188830741,0.0,0,0,0,55302.0,3603798.91167,168867.0,21.3410489419,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:35:00,21.3,21.3,21.25,21.27,4905.0,0.00141043723554,1,1,21.3958954496,-1,21.305666464,-6.64856848434e-05,21.3170846861,0.0,0,0,0,104394.75,3708193.66167,173772.0,21.3394198241,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:40:00,21.29,21.305,21.28,21.3,6300.0,-0.000469483568075,0,0,21.3842238136,-1,21.3025331712,-0.000147063825192,21.3145051922,0.0,0,0,0,134137.5,3842331.16167,180072.0,21.3377491318,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:45:00,21.27,21.29,21.26,21.29,5400.0,-0.000939408172851,0,0,21.3734859085,-1,21.296026537,-0.00030543946086,21.3102666024,0.0,0,0,0,114876.0,3957207.16167,185472.0,21.3358736719,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:50:00,21.29,21.29,21.27,21.27,4254.0,0.000940291490362,0,0,21.3636070359,-1,21.2948212296,-5.65977599309e-05,21.3083364498,0.0,0,0,0,90539.3,4047746.46167,189726.0,21.3346956225,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 11:55:00,21.3,21.315,21.29,21.29,5200.0,0.000469704086426,0,0,21.354518473,-1,21.2958569837,4.8638777987e-05,21.3075425022,0.0,0,0,0,110768.666667,4158515.12833,194926.0,21.3338145159,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 12:00:00,21.32,21.33,21.29,21.295,2660.0,0.00093896713615,0,0,21.3461569952,-1,21.3006855869,0.000226739091522,21.3087289306,0.0,0,0,0,56693.4666667,4215208.595,197586.0,21.3335387882,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 12:05:00,21.3,21.32,21.2932,21.32,11017.0,-0.00093808630394,0,0,21.3384644355,-1,21.3005484695,-6.43722883575e-06,21.3078976039,0.0,0,0,0,234710.5748,4449919.1698,208603.0,21.3319998744,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 12:10:00,21.305,21.31,21.28,21.3,1600.0,0.000234741784038,0,0,21.3313872807,-1,21.3014387756,4.17973317115e-05,21.3076216416,0.0,0,0,0,34077.3333333,4483996.50313,210203.0,21.3317436151,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
2017-04-07 12:15:00,21.31,21.33,21.31,21.31,9034.0,0.000234686693265,0,0,21.25,1,21.3031510205,8.03816535611e-05,21.3078481519,0.0,0,0,0,192574.766667,4676571.2698,219237.0,21.3311223461,-1,0,0,1,0.0,0,0.0,20170415 17:53:39
