,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,5.84,5.89,5.8,5.84,80306.0,-0.018487394958,0,0,5.95,-1,5.88819106047,-0.0020419114333,5.89275,0.0,0,0,0,469254.726667,469254.726667,80306.0,5.84333333333,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 09:40:00,5.87,5.9,5.84,5.84,51044.0,0.00513698630137,1,1,5.95,-1,5.88455284837,-0.00061788281942,5.89058333333,0.0,1,0,0,299628.28,768883.006667,131350.0,5.8536962822,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 09:45:00,5.8454,5.89,5.835,5.8656,33795.0,-0.00419080068143,0,0,5.944,-1,5.8767222787,-0.00133069918425,5.88628015873,0.0,0,0,0,197930.556,966813.562667,165145.0,5.85433142188,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 09:50:00,5.84,5.86,5.83,5.835,25410.0,-0.000923803332535,0,0,5.93824,-1,5.86937782296,-0.00124975375587,5.88187252457,0.0,0,0,0,148479.1,1115292.66267,190555.0,5.85286485617,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 09:55:00,5.8607,5.87,5.83,5.8388,12612.0,0.00354452054795,1,1,5.9327104,-1,5.86764225837,-0.000295698222936,5.87985609365,0.0,1,0,0,73825.1828,1189117.84547,203167.0,5.85290842246,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:00:00,5.84,5.87,5.82,5.87,76220.0,-0.00353200129677,0,0,5.927401984,-1,5.86211380669,-0.000942193036003,5.87606027521,0.0,0,0,0,445378.866667,1634496.71213,279387.0,5.85029622757,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:05:00,5.8077,5.84,5.78,5.84,64875.0,-0.00553082191781,0,0,5.92230590464,-1,5.85123104536,-0.00185645685119,5.86954977281,0.0,0,0,0,376874.0125,2011370.72463,344262.0,5.84255806518,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:10:00,5.805,5.81,5.79,5.8058,23047.0,-0.00046490004649,0,0,5.91092143227,-1,5.84198483628,-0.00158021602624,5.8634021754,0.0,0,0,0,133711.011667,2145081.7363,367309.0,5.83999231247,1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:15:00,5.8,5.815,5.8,5.8,17283.0,-0.000861326442722,0,0,5.90044771769,-1,5.83358786903,-0.00143734834858,5.85736387298,0.0,0,0,0,100327.815,2245409.5513,384592.0,5.8384198093,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:20:00,5.78,5.81,5.78,5.805,21799.0,-0.00344827586207,0,0,5.89081190027,-1,5.82287029522,-0.00183721820021,5.84999588508,0.0,0,0,0,126216.21,2371625.7613,406391.0,5.83582254848,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:25:00,5.716,5.785,5.715,5.78,91900.0,-0.0110726643599,0,0,5.88194694825,-1,5.80149623618,-0.00367070842398,5.83723437221,0.0,0,0,0,527383.466667,2899009.22797,498291.0,5.81790405198,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:30:00,5.7016,5.725,5.69,5.7102,88975.0,-0.00251924422673,0,0,5.86191331446,-1,5.78151698894,-0.00344380939368,5.82431681295,0.0,0,0,0,507649.828333,3406659.0563,587266.0,5.80087908427,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:35:00,5.695,5.72,5.69,5.7,13594.0,-0.00115756980497,0,0,5.83440718415,-1,5.76421359115,-0.00299288194111,5.81200092601,0.0,0,0,0,77508.4566667,3484167.51297,600860.0,5.79863447886,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:40:00,5.705,5.72,5.6828,5.695,46133.0,0.0017559262511,1,1,5.81130203468,-1,5.75237087292,-0.002054524532,5.80181036163,0.0,0,0,0,263078.0458,3747245.55877,646993.0,5.79178686441,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:45:00,5.69,5.715,5.68,5.7,29663.0,-0.00262927256792,0,0,5.78560162775,-1,5.73989669834,-0.0021685275272,5.79116175576,0.0,0,0,0,168930.785,3916176.34377,676656.0,5.787543957,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
2017-04-06 10:50:00,5.69,5.71,5.69,5.7,16252.0,0.0,0,0,5.7644813022,-1,5.72991735867,-0.00173859220682,5.78152730283,0.0,0,0,0,92582.2266667,4008758.57043,692908.0,5.78541245076,-1,0,0,1,0.0,0,0.0,20170416 02:05:29
