,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-18 09:35:00,20.855,20.875,20.835,20.855,46038.0,0.0,20.8274179332,0.000331188457081,20.79325,0.0,0,0,1,960122.49,960122.49,46038.0,20.855,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 09:40:00,20.845,20.895,20.835,20.855,29994.0,-0.000479501318629,20.8309343466,0.000168835780176,20.7981785714,0.0,0,0,1,625624.85,1585747.34,76032.0,20.8563149726,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 09:45:00,20.855,20.875,20.835,20.845,15453.0,0.000479731350444,20.8357474773,0.000231056879378,20.8035901361,0.0,0,0,1,322272.315,1908019.655,91485.0,20.8560928568,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 09:50:00,20.795,20.865,20.795,20.855,29017.0,-0.00287700791177,20.8275979818,-0.000391130457939,20.8027720279,0.0,0,0,1,604085.578333,2512105.23333,120502.0,20.8470003264,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 09:55:00,20.835,20.855,20.795,20.795,25287.0,0.00192353931233,20.8290783854,7.1078942443e-05,20.8058413585,0.0,0,0,1,526686.065,3038791.29833,145789.0,20.8437625495,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 10:00:00,20.815,20.845,20.815,20.835,6840.0,-0.000959923206144,20.8262627084,-0.000135180109141,20.8067136101,0.0,0,0,1,142443.0,3181234.29833,152629.0,20.8429217143,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 10:05:00,20.785,20.815,20.785,20.815,12781.0,-0.00144126831612,20.8180101667,-0.000396256485724,20.8046456472,0.0,0,0,1,265780.895,3447015.19333,165410.0,20.8392188703,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 10:10:00,20.785,20.795,20.765,20.785,23714.0,0.0,20.8114081333,-0.000317130853736,20.8027746332,0.0,0,0,1,492816.443333,3939831.63667,189124.0,20.8320024781,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 10:15:00,20.755,20.785,20.735,20.785,16294.0,-0.00144334856868,20.8001265067,-0.000542088579375,20.7982246681,0.0,0,0,1,338236.283333,4278067.92,205418.0,20.8261589539,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
2017-04-18 10:20:00,20.705,20.755,20.695,20.755,44724.0,-0.0024090580583,20.7811012053,-0.000914672385754,20.7893461283,-1.0,0,0,0,926606.74,5204674.66,250142.0,20.806880332,-1,0,0,1,0.0,0,0.0,20170418 11:15:09
