Date,Close,High,Low,Open,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-21 09:35:00,1.685,1.705,1.685,1.705,144092.0,-0.0117302052786,1.70239859722,-0.00254850081988,1.705,0.0,0,0,0,243755.633333,243755.633333,144092.0,1.69166666667,1,0,0,1,0.0,0,0.0,20170421 09:46:04
2017-04-21 09:40:00,1.649,1.685,1.63,1.685,506953.0,-0.0213649851632,1.69171887778,-0.00627333660983,1.69966666667,0.0,0,0,0,838838.230667,1082593.864,651045.0,1.66285566128,1,0,0,1,0.0,0,0.0,20170421 09:46:04
2017-04-21 09:45:00,1.66,1.67,1.645,1.65,244198.0,0.00667070952092,1.68537510222,-0.00374989937094,1.69588888889,0.0,1,0,0,404961.683333,1487555.54733,895243.0,1.66162209292,1,0,0,1,0.0,0,0.0,20170421 09:46:04
2017-04-21 09:50:00,1.65,1.67,1.65,1.6601,96455.0,-0.00900900900901,1.67922808178,-0.00433256351133,1.69202731886,0.0,0,0,0,159793.783333,1558118.14167,937281.0,1.66238101665,1,0,0,1,0.0,0,0.0,20170421 09:55:01
2017-04-21 09:55:00,1.6741,1.69,1.65,1.65,357088.0,0.0115407854985,1.67900246542,-0.000729434514793,1.69075079416,0.0,1,0,0,596824.980267,2102667.38027,1262749.0,1.6651506992,1,0,0,1,0.0,0,0.0,20170421 10:00:08
2017-04-21 10:00:00,1.685,1.69,1.67,1.6799,124095.0,0.00597014925373,1.68034597234,0.000692900824955,1.6902806505,0.0,1,0,0,208686.425,1945737.04167,1168066.0,1.66577662706,1,0,0,1,0.0,0,0.0,20170421 10:05:09
2017-04-21 10:05:00,1.663,1.69,1.66,1.6899,53734.0,-0.013056379822,1.67687677787,-0.00206457153746,1.68768249331,0.0,0,0,0,89789.514,1920075.094,1153147.0,1.66507400531,1,0,0,1,0.0,0,0.0,20170421 10:10:11
2017-04-21 10:10:00,1.6675,1.67,1.66,1.66,44245.0,0.0015015015015,1.6753214223,-0.00116579183582,1.68593268669,0.0,0,0,0,73704.7958333,1972186.0175,1184453.0,1.66506059548,1,0,0,1,0.0,0,0.0,20170421 10:15:04
2017-04-21 10:15:00,1.66,1.67,1.66,1.6612,32356.0,-0.003003003003,1.67185713784,-0.0017699107617,1.68324748751,0.0,0,0,0,53818.8133333,2021747.185,1214274.0,1.6649843322,1,0,0,1,0.0,0,0.0,20170421 10:20:11
2017-04-21 10:25:00,1.675,1.675,1.665,1.665,465818.0,-1.11022302463e-16,1.67298856822,0.000300665017941,1.68175134465,0.0,0,0,0,778692.423333,2872834.47667,1723399.0,1.66695842151,1,0,0,1,0.0,0,0.0,20170421 10:25:11
2017-04-21 10:30:00,1.675,1.675,1.675,1.675,10045.0,0.0,1.67339085457,0.000240459716528,1.68110835944,0.0,0,0,0,16825.375,2889659.85167,1733444.0,1.66700502103,1,0,0,1,0.0,0,0.0,20170421 10:30:12
2017-04-21 10:35:00,1.665,1.675,1.665,1.675,33208.0,-0.00597014925373,1.67171268366,-0.00100285651133,1.67957422997,0.0,0,0,0,55402.0133333,2945061.865,1766652.0,1.66702998949,1,0,0,1,0.0,0,0.0,20170421 10:35:05
2017-04-21 10:40:00,1.675,1.675,1.665,1.665,47645.0,0.00600600600601,1.67237014693,0.000393287240578,1.67913858902,0.0,1,0,0,79646.5583333,3024708.42333,1814297.0,1.66715175263,1,0,0,1,0.0,0,0.0,20170421 10:40:11
2017-04-21 10:45:00,1.665,1.675,1.665,1.675,25103.0,-0.00597014925373,1.67089611754,-0.000881401397886,1.67779205674,0.0,0,0,0,41880.1716667,3066588.595,1839400.0,1.66716787811,1,0,0,1,0.0,0,0.0,20170421 10:45:10
2017-04-21 10:50:00,1.675,1.675,1.665,1.665,102158.0,0.00600600600601,1.67171689403,0.000491219342218,1.67752614657,0.0,1,0,0,170774.123333,3237362.71833,1941558.0,1.66740458865,1,0,0,1,0.0,0,0.0,20170421 10:50:11
2017-04-21 10:55:00,1.665,1.675,1.665,1.675,26939.0,-0.00597014925373,1.67037351523,-0.000803592289685,1.67633318023,0.0,0,0,0,44943.2316667,3282305.95,1968497.0,1.66741729858,1,0,0,1,0.0,0,0.0,20170421 10:55:06
2017-04-21 11:00:00,1.665,1.665,1.665,1.665,88382.0,0.0,1.66929881218,-0.000643390855679,1.67525382973,0.0,0,0,0,147156.03,3429461.98,2056879.0,1.66731342972,1,0,0,1,0.0,0,0.0,20170421 11:00:10
2017-04-21 11:05:00,1.655,1.665,1.655,1.665,147973.0,-0.00600600600601,1.66643904974,-0.00171315190267,1.67332489357,0.0,0,0,0,245388.558333,3674850.53833,2204852.0,1.66671075353,-1,0,0,1,0.0,0,0.0,20170421 11:05:09
2017-04-21 11:10:00,1.645,1.655,1.645,1.655,238890.0,-0.00604229607251,1.6621512398,-0.00257303736949,1.67062728466,0.0,0,0,0,393770.35,4068620.88833,2443742.0,1.66491425377,-1,0,0,1,0.0,0,0.0,20170421 11:10:11
2017-04-21 11:15:00,1.645,1.645,1.645,1.645,79489.0,0.0,1.65872099184,-0.00206373997567,1.66818659088,0.0,0,0,0,130759.405,4199380.29333,2523231.0,1.66428689776,-1,0,0,1,0.0,0,0.0,20170421 11:15:10
2017-04-21 11:20:00,1.645,1.645,1.645,1.645,126058.0,0.0,1.65597679347,-0.00165440624484,1.66597834413,0.0,0,0,0,207365.41,4406745.70333,2649289.0,1.66336919201,-1,0,0,1,0.0,0,0.0,20170421 11:20:04
