,Close,High,Low,Open,Volume,ClosePC,0.001<ClosePC<0.05,HighPC>0.001,SAR,SART,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-06 09:35:00,16.62,16.69,16.61,16.62,20945.0,-0.000601322910403,0,0,16.61,1,16.6477164787,-0.000416047261123,16.71023,0.0,0,0,0,348524.8,348524.8,20945.0,16.64,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 09:40:00,16.63,16.66,16.62,16.62,4000.0,0.000601684717208,0,0,16.61,1,16.644173183,-0.000212839746129,16.7025890476,0.0,0,0,0,66546.6666667,415071.466667,24945.0,16.6394654907,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 09:45:00,16.6,16.6239,16.59,16.62,22143.0,-0.00180396873121,0,0,16.69,-1,16.6353385464,-0.000530794561078,16.6928186621,0.0,0,0,0,367676.3959,782747.862567,47088.0,16.6230857664,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 09:50:00,16.59,16.6,16.565,16.6,11071.0,-0.000602409638554,0,0,16.686,-1,16.6262708371,-0.000545087150108,16.6830264086,0.0,0,0,0,183612.535,966360.397567,58159.0,16.6158358563,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 09:55:00,16.59,16.6,16.58,16.5875,10676.0,0.0,0,0,16.67632,-1,16.6190166697,-0.000436307545723,16.6741667506,0.0,0,0,0,177114.84,1143475.23757,68835.0,16.6118288308,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:00:00,16.6,16.62,16.595,16.6,11677.0,0.000602772754672,0,0,16.6674144,-1,16.6152133358,-0.000228854330817,16.6671032506,0.0,0,0,0,193896.585,1337371.82257,80512.0,16.6108384162,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:05:00,16.635,16.65,16.59,16.6,54216.0,0.00210843373494,1,1,16.659221248,-1,16.6191706686,0.000238175265584,16.6640457981,0.0,0,0,0,901341.0,2238712.82257,134728.0,16.6165371902,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:10:00,16.61,16.635,16.61,16.63,9940.0,-0.00150285542531,0,0,16.6516835482,-1,16.6173365349,-0.00011036252996,16.6588985793,0.0,0,0,0,165186.233333,2403899.0559,144668.0,16.6166606015,1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:15:00,16.6,16.63,16.59,16.61,22400.0,-0.000602046959663,0,0,16.65,-1,16.6138692279,-0.000208656000279,16.6532891908,0.0,0,0,0,371989.333333,2775888.38923,167068.0,16.6153206433,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:20:00,16.59,16.61,16.59,16.61,21192.0,-0.000602409638554,0,0,16.6432,-1,16.6090953823,-0.000287340986969,16.6472616488,0.0,0,0,0,351716.56,3127604.94923,188260.0,16.6132208076,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:25:00,16.58,16.595,16.58,16.595,13505.0,-0.000602772754672,0,0,16.636944,-1,16.6032763059,-0.000350354810488,16.6408557775,0.0,0,0,0,223980.425,3351585.37423,201765.0,16.6113318674,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:30:00,16.62,16.62,16.57,16.57,17831.0,0.00241254523522,1,1,16.63118848,-1,16.6066210447,0.000201450530988,16.638869513,0.0,0,0,0,296054.036667,3647639.4109,219596.0,16.6106823936,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:35:00,16.61,16.6264,16.605,16.61,7000.0,-0.000601684717208,0,0,16.565,1,16.6072968358,4.06940738e-05,16.6361200355,0.0,0,0,0,116296.6,3763936.0109,226596.0,16.6107787026,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:40:00,16.61,16.61,16.6,16.605,2964.0,0.0,0,0,16.567456,1,16.6078374686,3.25539342878e-05,16.6336324131,0.0,0,0,0,49222.16,3813158.1709,229560.0,16.6107256094,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
2017-04-06 10:45:00,16.61,16.61,16.59,16.605,26030.0,0.0,0,0,16.56981376,1,16.6082699749,2.60422996512e-05,16.6313817071,0.0,0,0,0,432184.766667,4245342.93757,255590.0,16.6099727594,-1,0,0,1,0.0,0,0.0,20170415 21:06:42
