Date,Open,High,Low,Close,Volume,ClosePC,EMA9,EMA9PC,EMA20,EMA9XEMA20,ClosePC>0.003,EMA9PC>0.001,EMA9>EMA20,VP,TotalVP,TotalVolume,VWAP,EMA9>VWAP,impulse,state,F,_QTY,QTY,value,timestamp
2017-04-27 09:35:00,9.335,9.425,9.31,9.415,6279.0,0.00856989823246,9.32976841804,0.00228908909672,9.32725,0.0,1,1,1,58917.95,58917.95,6279.0,9.38333333333,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 09:40:00,9.415,9.415,9.225,9.225,111011.0,-0.0201805629315,9.30881473443,-0.00224589536091,9.31751190476,-1.0,0,0,0,1031107.17167,1090025.12167,117290.0,9.29341906102,1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 09:45:00,9.225,9.325,9.2,9.305,12127.0,0.00867208672087,9.30805178755,-8.19596166145e-05,9.31632029478,0.0,1,0,0,112498.136667,1202523.25833,129417.0,9.29184928049,1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 09:50:00,9.305,9.335,9.295,9.295,21022.0,-0.00107469102633,9.30544143004,-0.000280440802114,9.31428979052,0.0,0,0,0,195679.783333,1398203.04167,150439.0,9.29415272414,1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 09:55:00,9.295,9.295,9.115,9.155,33021.0,-0.0150618612157,9.27535314403,-0.00323340770384,9.29911933428,0.0,0,0,0,303407.955,1701610.99667,183460.0,9.27510627203,1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 10:00:00,9.155,9.175,9.08,9.085,9796.0,-0.00764609503004,9.23728251522,-0.00410449372815,9.27872701673,0.0,0,0,0,89274.2133333,1790885.21,193256.0,9.26690612452,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 10:05:00,9.085,9.245,9.075,9.225,9828.0,0.0154100165107,9.23482601218,-0.000265933518951,9.27361015799,0.0,1,0,0,90237.42,1881122.63,203084.0,9.26278106596,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 10:10:00,9.225,9.225,9.155,9.175,6417.0,-0.00542005420054,9.22286080974,-0.00129566084083,9.26421871437,0.0,0,0,0,58940.145,1940062.775,209501.0,9.26039863772,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 10:15:00,9.175,9.175,9.155,9.175,11659.0,0.0,9.21328864779,-0.00103787340459,9.25572169396,0.0,0,0,0,106893.598333,2046956.37333,221160.0,9.25554518599,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
2017-04-27 10:20:00,9.175,9.185,9.135,9.165,14413.0,-0.00108991825613,9.20363091824,-0.00104823911723,9.24708153263,0.0,0,0,0,132047.101667,2179003.475,235573.0,9.24980144159,-1,0,0,1,0.0,0,0.0,20170427 15:50:04
