,Close,High,Low,Open,Volume
2017-04-05 11:05:00,22.65,22.65,22.625,22.65,600.0
2017-04-05 11:10:00,22.65,22.65,22.6,22.625,1000.0
2017-04-05 11:15:00,22.6,22.6338,22.6,22.6,1915.0
2017-04-05 11:20:00,22.55,22.6,22.55,22.6,3000.0
2017-04-05 11:25:00,22.6,22.7,22.5,22.55,14741.0
2017-04-05 11:30:00,22.55,22.65,22.5,22.625,4599.0
2017-04-05 11:35:00,22.55,22.6,22.55,22.6,2108.0
2017-04-05 11:40:00,22.6,22.6,22.55,22.55,2103.0
2017-04-05 11:45:00,22.6,22.65,22.6,22.625,2975.0
2017-04-05 11:50:00,22.55,22.65,22.55,22.65,2500.0
2017-04-05 11:55:00,22.6274,22.65,22.55,22.55,3366.0
2017-04-05 12:00:00,22.5,22.6,22.5,22.6,1300.0
2017-04-05 12:05:00,22.5,22.5,22.5,22.5,500.0
2017-04-05 12:10:00,22.5,22.65,22.5,22.5,3472.0
2017-04-05 12:15:00,22.5,22.5375,22.5,22.5,600.0
2017-04-05 12:20:00,22.6,22.6,22.5,22.5,2000.0
2017-04-05 12:25:00,22.5,22.6,22.5,22.6,1800.0
2017-04-05 12:30:00,22.575,22.65,22.5,22.5,2430.0
2017-04-05 12:35:00,22.525,22.57,22.5,22.57,3000.0
2017-04-05 12:40:00,22.5,22.525,22.5,22.525,500.0
2017-04-05 12:45:00,22.475,22.5,22.45,22.5,3700.0
2017-04-05 12:50:00,22.45,22.475,22.45,22.45,600.0
2017-04-05 12:55:00,22.45,22.55,22.45,22.5,6599.0
2017-04-05 13:00:00,22.45,22.475,22.45,22.475,400.0
2017-04-05 13:05:00,22.45,22.45,22.425,22.45,4749.0
2017-04-05 13:10:00,22.5,22.55,22.5,22.5,3570.0
2017-04-05 13:15:00,22.45,22.475,22.45,22.45,1420.0
2017-04-05 13:20:00,22.425,22.425,22.4,22.425,300.0
2017-04-05 13:25:00,22.4,22.425,22.4,22.425,800.0
2017-04-05 13:30:00,22.4,22.425,22.4,22.425,608.0
2017-04-05 13:35:00,22.45,22.45,22.4,22.425,600.0
2017-04-05 13:40:00,22.525,22.545,22.4,22.425,6594.0
2017-04-05 13:45:00,22.45,22.55,22.45,22.525,3200.0
2017-04-05 13:50:00,22.45,22.5,22.45,22.45,1083.0
2017-04-05 13:55:00,22.45,22.5,22.45,22.45,900.0
2017-04-05 14:00:00,22.475,22.475,22.45,22.45,1800.0
2017-04-05 14:05:00,22.45,22.5,22.4,22.45,10677.0
2017-04-05 14:10:00,22.45,22.5,22.45,22.45,1200.0
2017-04-05 14:15:00,22.35,22.475,22.35,22.45,5345.0
